c_log_freq,c_log_ftp,fit,freq_mean,freq_sd,ftp_mean,ftp_sd,label
-1.1662391738153899,-1.7558519036751687,18.93468530143029,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-1.0241787913254035,-1.7558519036751687,18.97284304442823,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.882118408835417,-1.7558519036751687,19.00926276498316,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.7400580263454305,-1.7558519036751687,19.04394446309507,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.5979976438554441,-1.7558519036751687,19.076888138763962,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.45593726136545765,-1.7558519036751687,19.108093791989837,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.3138768788754711,-1.7558519036751687,19.1375614227727,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.17181649638548468,-1.7558519036751687,19.16529103111254,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.02975611389549826,-1.7558519036751687,19.19128261700937,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
0.11230426859448817,-1.7558519036751687,19.21553618046318,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
0.2543646510844746,-1.7558519036751687,19.238051721473973,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
0.396425033574461,-1.7558519036751687,19.258829240041752,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
0.5384854160644477,-1.7558519036751687,19.27786873616651,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
0.6805457985544341,-1.7558519036751687,19.295170209848255,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
0.8226061810444205,-1.7558519036751687,19.31073366108698,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
0.9646665635344067,-1.7558519036751687,19.324559089882694,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
1.1067269460243934,-1.7558519036751687,19.33664649623539,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
1.24878732851438,-1.7558519036751687,19.346995880145066,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
1.3908477110043662,-1.7558519036751687,19.355607241611725,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
1.5329080934943529,-1.7558519036751687,19.36248058063537,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
1.674968475984339,-1.7558519036751687,19.367615897215998,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
1.8170288584743257,-1.7558519036751687,19.371013191353608,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
1.959089240964312,-1.7558519036751687,19.372672463048204,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
2.1011496234542983,-1.7558519036751687,19.37259371229978,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
2.2432100059442854,-1.7558519036751687,19.370776939108342,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
2.3852703884342716,-1.7558519036751687,19.367222143473885,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
2.527330770924258,-1.7558519036751687,19.361929325396414,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
2.669391153414244,-1.7558519036751687,19.354898484875925,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
2.811451535904231,-1.7558519036751687,19.346129621912418,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
2.953511918394217,-1.7558519036751687,19.335622736505897,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-1.1662391738153899,-1.6042461839437272,18.873318297662397,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-1.0241787913254035,-1.6042461839437272,18.90868447982333,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.882118408835417,-1.6042461839437272,18.94231263954124,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.7400580263454305,-1.6042461839437272,18.97420277681614,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.5979976438554441,-1.6042461839437272,19.004354891648017,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.45593726136545765,-1.6042461839437272,19.03276898403688,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.3138768788754711,-1.6042461839437272,19.059445053982728,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.17181649638548468,-1.6042461839437272,19.084383101485557,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
-0.02975611389549826,-1.6042461839437272,19.10758312654537,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
0.11230426859448817,-1.6042461839437272,19.12904512916217,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
0.2543646510844746,-1.6042461839437272,19.148769109335948,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
0.396425033574461,-1.6042461839437272,19.16675506706671,5.03685943911389,1.7501788753007534,-5.152397324831512,2.3173833087762774,OLMo — first layer
