c_log_freq,c_log_predic,fit,freq_mean,freq_sd,predic_mean,predic_sd,label,q025,q975
-1.9984480492472816,-2.5428356329067325,10.383935167536631,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.144153768372407,10.632227960778124
-1.8449307942600424,-2.5428356329067325,10.417704003146971,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.193084452151314,10.649942194048434
-1.6914135392728031,-2.5428356329067325,10.45147283875731,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.24278582987068,10.666894878060347
-1.537896284285564,-2.5428356329067325,10.485241674367648,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.29072067691834,10.68497145497654
-1.384379029298325,-2.5428356329067325,10.519010509977987,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.339296679799517,10.702852145723663
-1.2308617743110852,-2.5428356329067325,10.552779345588325,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.38705714788491,10.721899909537065
-1.077344519323846,-2.5428356329067325,10.586548181198664,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.433472398088853,10.742512380441493
-0.9238272643366066,-2.5428356329067325,10.620317016809002,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.479401276341715,10.764292419919416
-0.7703100093493673,-2.5428356329067325,10.654085852419342,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.522720927359648,10.787231039746338
-0.6167927543621281,-2.5428356329067325,10.687854688029681,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.565012129377664,10.811517745703055
-0.46327549937488866,-2.5428356329067325,10.72162352364002,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.60496455911056,10.8379910182867
-0.30975824438764943,-2.5428356329067325,10.755392359250358,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.643654311093767,10.867275683615356
-0.1562409894004102,-2.5428356329067325,10.789161194860696,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.678602043155689,10.89997140571928
-0.00272373441317075,-2.5428356329067325,10.822930030471035,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.711134791554557,10.93509789464224
0.1507935205740687,-2.5428356329067325,10.856698866081373,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.742305068911167,10.973458959624661
0.3043107755613079,-2.5428356329067325,10.890467701691714,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.769967106895272,11.014254858820925
0.4578280305485471,-2.5428356329067325,10.924236537302052,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.795397475801034,11.056209861319578
0.6113452855357864,-2.5428356329067325,10.95800537291239,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.817971533165666,11.098944970848098
0.7648625405230256,-2.5428356329067325,10.99177420852273,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.839944959662986,11.144097460652993
0.9183797955102652,-2.5428356329067325,11.025543044133068,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.862077105026472,11.188572898928205
1.0718970504975045,-2.5428356329067325,11.059311879743406,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.88138499923047,11.23509183488258
1.2254143054847435,-2.5428356329067325,11.093080715353745,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.901609468737895,11.283508616660493
1.378931560471983,-2.5428356329067325,11.126849550964085,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.918868873297363,11.332480878979434
1.5324488154592222,-2.5428356329067325,11.160618386574424,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.93640234045585,11.381347413109241
1.6859660704464614,-2.5428356329067325,11.194387222184762,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.95322327898179,11.430667164373263
1.839483325433701,-2.5428356329067325,11.2281560577951,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.96817406115233,11.479198833734582
1.9930005804209403,-2.5428356329067325,11.261924893405439,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.986241693746601,11.527422191680868
2.14651783540818,-2.5428356329067325,11.295693729015778,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,11.00283525335115,11.578526094407499
2.300035090395419,-2.5428356329067325,11.329462564626118,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,11.019087957394952,11.627636119868074
2.453552345382658,-2.5428356329067325,11.363231400236456,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,11.037008277683835,11.677628299105955
-1.9984480492472816,-2.3752511308739064,10.416275049871935,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.189966298910235,10.649650832596754
-1.8449307942600424,-2.3752511308739064,10.447261522189812,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.236245852833653,10.66551489537144
-1.6914135392728031,-2.3752511308739064,10.47824799450769,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.281062731866678,10.681324963307167
-1.537896284285564,-2.3752511308739064,10.50923446682557,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.32636297370079,10.697011356682458
-1.384379029298325,-2.3752511308739064,10.540220939143447,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.370348269801443,10.713644881252488
-1.2308617743110852,-2.3752511308739064,10.571207411461325,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.415223157588091,10.73113863640938
-1.077344519323846,-2.3752511308739064,10.602193883779202,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.458359915969833,10.749833598086147
-0.9238272643366066,-2.3752511308739064,10.633180356097082,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.500707227769226,10.769278198145223
-0.7703100093493673,-2.3752511308739064,10.66416682841496,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.540290241090226,10.789941081576192
-0.6167927543621281,-2.3752511308739064,10.695153300732837,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.57928993144934,10.811651597680827
-0.46327549937488866,-2.3752511308739064,10.726139773050715,6.870264856271882,1.868835490494456,-3.476343845759669,1.7940709196570577,BabyLM 125M — first layer,10.616562425102508,10.8358119004668
