layer,log_freq,fit,panel
21,8.896086617906274,17.708908098257712,OLMo-3 7B
22,8.896086617906274,17.767475345065044,OLMo-3 7B
23,8.896086617906274,17.719822881778363,OLMo-3 7B
24,8.896086617906274,17.563513000959343,OLMo-3 7B
25,8.896086617906274,17.30712789385393,OLMo-3 7B
26,8.896086617906274,16.96492382720085,OLMo-3 7B
27,8.896086617906274,16.551203960924713,OLMo-3 7B
28,8.896086617906274,16.080271454950132,OLMo-3 7B
29,8.896086617906274,15.566429469201719,OLMo-3 7B
30,8.896086617906274,15.02398116360408,OLMo-3 7B
31,8.896086617906274,14.467229698081834,OLMo-3 7B
0,9.030256876667195,9.937306098679727,OLMo-3 7B
1,9.030256876667195,9.843889200237436,OLMo-3 7B
2,9.030256876667195,9.767661901533966,OLMo-3 7B
3,9.030256876667195,9.725813802308144,OLMo-3 7B
4,9.030256876667195,9.73553450229879,OLMo-3 7B
5,9.030256876667195,9.814013601244728,OLMo-3 7B
6,9.030256876667195,9.978440698884778,OLMo-3 7B
7,9.030256876667195,10.246005394957766,OLMo-3 7B
8,9.030256876667195,10.633780028811687,OLMo-3 7B
9,9.030256876667195,11.144648432504608,OLMo-3 7B
10,9.030256876667195,11.753938246250515,OLMo-3 7B
11,9.030256876667195,12.433811079711093,OLMo-3 7B
12,9.030256876667195,13.15642854254803,OLMo-3 7B
13,9.030256876667195,13.893952244423012,OLMo-3 7B
14,9.030256876667195,14.618543794997727,OLMo-3 7B
15,9.030256876667195,15.30236480393386,OLMo-3 7B
16,9.030256876667195,15.918081809813863,OLMo-3 7B
17,9.030256876667195,16.44997471639774,OLMo-3 7B
18,9.030256876667195,16.89393679262306,OLMo-3 7B
19,9.030256876667195,17.24636623634814,OLMo-3 7B
20,9.030256876667195,17.50366124543132,OLMo-3 7B
21,9.030256876667195,17.66222001773092,OLMo-3 7B
22,9.030256876667195,17.71844075110527,OLMo-3 7B
23,9.030256876667195,17.66872164341269,OLMo-3 7B
24,9.030256876667195,17.51071613902672,OLMo-3 7B
25,9.030256876667195,17.253002976064273,OLMo-3 7B
26,9.030256876667195,16.909786256654854,OLMo-3 7B
27,9.030256876667195,16.495316573539615,OLMo-3 7B
28,9.030256876667195,16.023844519459722,OLMo-3 7B
29,9.030256876667195,15.50962068715634,OLMo-3 7B
30,9.030256876667195,14.966895669370633,OLMo-3 7B
31,9.030256876667195,14.40992005884376,OLMo-3 7B
0,9.164427135428117,9.92917906228069,OLMo-3 7B
1,9.164427135428117,9.833348370097786,OLMo-3 7B
2,9.164427135428117,9.75473107729888,OLMo-3 7B
3,9.164427135428117,9.710540583267969,OLMo-3 7B
4,9.164427135428117,9.717990287389053,OLMo-3 7B
