Model,Parameter,Estimate,Est.Error,Q2.5,Q97.5,% > 0
Encoder,Intercept,12.461716144449136,0.06054039201437041,12.344293343717823,12.580445070716905,100
Encoder,c_log_freq,-0.30158436755783963,0.06009999007768956,-0.4191785629881323,-0.18164647783818905,0
Encoder,c_log_predic,0.35443453237769856,0.06219201700825897,0.23275271406812945,0.4751389854689739,100
Encoder,c_log_freq:c_log_predic,-0.036010371217409895,0.05830723027168849,-0.15073360180274448,0.08038603848733722,26.4
Decoder,Intercept,9.246054952264757,0.01661691584686909,9.213400114372307,9.278186741089321,100
Decoder,c_log_freq,0.06542065709431066,0.015803619956766712,0.03477906510507745,0.0959053789519937,100
Decoder,c_log_predic,-0.08774404852097044,0.016635824070073156,-0.11941250573380413,-0.05519445230781626,0
Decoder,c_log_freq:c_log_predic,-0.015780201984165118,0.015565672208048205,-0.04671056054447549,0.014366289746322772,15.7
