layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
0,18.33011815761966,15.557992793722288,0.05705090921748121,0.07076535307961694,-2.77212536389737,0.09089852275490583,-2.9502864684969854,-2.5939642592977545,-2.8884754730236493,-2.6557752547710907,OLMo-3 7B
1,16.975008565221938,14.177629263828486,0.05643266746307524,0.06989183651779596,-2.797379301393452,0.0898304779505728,-2.9734470381765745,-2.621311564610329,-2.912362313170185,-2.682396289616719,OLMo-3 7B
2,15.654859508611551,12.836830334050923,0.05602423404049418,0.06932122421876809,-2.8180291745606283,0.0891299440536837,-2.9927238649058485,-2.643334484215408,-2.9321155029493435,-2.703942846171913,OLMo-3 7B
3,14.404631523575839,11.575160604505841,0.05581123289118183,0.06903272096363747,-2.8294709190699976,0.08877167498970136,-3.003463402049812,-2.655478436090183,-2.9430986630568152,-2.71584317508318,OLMo-3 7B
4,13.259285145902137,10.432184675309479,0.05575535870297818,0.06897024676867188,-2.827100470592658,0.08868796402798554,-3.0009288800875096,-2.6532720610978062,-2.9406210645484796,-2.713579876636836,OLMo-3 7B
5,12.253780911377781,9.447467146578079,0.055801015299315984,0.06905228659727758,-2.806313764799702,0.08878046853191898,-2.9803234831222634,-2.632304046477141,-2.9199527645205583,-2.692674765078846,OLMo-3 7B
6,11.42307935579011,8.660572618427882,0.05588477152228175,0.0691859189531238,-2.7625067373622283,0.08893705116252647,-2.93682335764078,-2.5881901170836765,-2.876346162850262,-2.6486673118741946,OLMo-3 7B
7,10.802141014926455,8.11106569097512,0.055946853652913194,0.06928367075198676,-2.6910753239513348,0.08905210534586025,-2.865617450429221,-2.5165331974734486,-2.805062018794036,-2.5770886291086335,OLMo-3 7B
8,10.425737593935578,7.838261407974278,0.055944417555244826,0.0692827497516492,-2.5874761859613002,0.08904985833085437,-2.762013908289775,-2.4129384636328255,-2.701460004624794,-2.4734923672978066,OLMo-3 7B
9,10.305792290697816,7.851278493406014,0.055876278379171224,0.06918144778597352,-2.4545137972918027,0.08892823625412806,-2.6288131403498936,-2.280214454233712,-2.5683419396970866,-2.340685654886519,OLMo-3 7B
10,10.409853103026759,8.100589926235735,0.05578842636653154,0.0690477438282096,-2.309263176791024,0.08876902299912942,-2.483250461869318,-2.1352758917127304,-2.4228875262299097,-2.1956388273521386,OLMo-3 7B
11,10.70036960149428,8.52993066366114,0.05572915071828333,0.06895314059618445,-2.17043893783314,0.08865818539682796,-2.344208981210923,-1.996668894455357,-2.2839214151410796,-2.0569564605252,OLMo-3 7B
12,11.139791356672255,9.083035662879935,0.05572746108836046,0.06894119324742408,-2.0567556937923204,0.08864783159070164,-2.2305054437100957,-1.8830059438745452,-2.1702249182284183,-1.9432864693562222,OLMo-3 7B
13,11.690567939132562,9.703639881089813,0.05578344345803244,0.06901341658787312,-1.9869280580427482,0.08873919220483598,-2.1608568747642267,-1.8129992413212697,-2.100514224064938,-1.8733418920205582,OLMo-3 7B
14,12.315148919447074,10.335478275488478,0.055868322624383494,0.06912933936445352,-1.9796706439585954,0.08888270379454027,-2.153880743395894,-1.8054605445212966,-2.093440504815607,-1.865900783101584,OLMo-3 7B
15,12.975983868187667,10.922285803273628,0.055934234176815416,0.06922075004973725,-2.0536980649140393,0.08899522903164543,-2.2281287138160644,-1.8792674160120142,-2.1676119580745454,-1.9397841717535331,OLMo-3 7B
16,13.635960005576823,11.409140470555839,0.05593423417681544,0.06922075004973725,-2.2268195350209847,0.08899522903164545,-2.40125018392301,-2.0523888861189596,-2.340733428181491,-2.1129056418604786,OLMo-3 7B
17,14.268030493800989,11.772010408441881,0.05586832262438351,0.06912933936445353,-2.496020085359108,0.0888827037945403,-2.6702301847964067,-2.321809985921809,-2.6097899462161194,-2.3822502245020964,OLMo-3 7B
18,14.855214437010567,12.017753873034717,0.05578344345803246,0.06901341658787315,-2.8374605639758492,0.08873919220483602,-3.0113893806973278,-2.6635317472543707,-2.951046729998039,-2.7238743979536593,OLMo-3 7B
19,15.380968589006567,12.154572169350182,0.0557274610883605,0.0689411932474241,-3.2263964196563855,0.08864783159070169,-3.400146169574161,-3.05264666973861,-3.3398656440924834,-3.1129271952202875,OLMo-3 7B
20,15.828749703590006,12.190666602404116,0.05572915071828338,0.06895314059618447,-3.63808310118589,0.08865818539682802,-3.8118531445636727,-3.464313057808107,-3.7515655784938295,-3.52460062387795,OLMo-3 7B
21,16.182014534561887,12.134238477212358,0.05578842636653162,0.06904774382820963,-4.0477760573495285,0.0887690229991295,-4.221763342427822,-3.8737887722712347,-4.161400406788414,-3.934151707910643,OLMo-3 7B
22,16.424219835723232,11.993489098790747,0.055876278379171314,0.06918144778597353,-4.430730736932485,0.08892823625412813,-4.605030079990576,-4.2564313938743945,-4.544558879337769,-4.3169025945272015,OLMo-3 7B
23,16.538822360875045,11.776619772155119,0.05594441755524493,0.06928274975164916,-4.762202588719926,0.08904985833085441,-4.936740311048401,-4.587664866391452,-4.87618640738342,-4.648218770056433,OLMo-3 7B
24,16.51178735971169,11.491852743679823,0.05594685365291329,0.06928367075198667,-5.0199346160318665,0.08905210534586025,-5.194476742509752,-4.845392489553981,-5.133921310874568,-4.905947921189165,OLMo-3 7B
25,16.350913286925216,11.147592527118848,0.055884771522281856,0.06918591895312369,-5.203320759806369,0.08893705116252644,-5.377637380084921,-5.029004139527816,-5.317160185294402,-5.089481334318335,OLMo-3 7B
26,16.07524037510008,10.752337484536543,0.05580101529931609,0.0690522865972774,-5.322902890563537,0.08878046853191891,-5.496912608886098,-5.148893172240975,-5.436541890284393,-5.2092638908426805,OLMo-3 7B
27,15.703901764076068,10.31458675360313,0.05575535870297827,0.06897024676867165,-5.389315010472938,0.08868796402798543,-5.56314341996779,-5.215486600978086,-5.50283560442876,-5.275794416517116,OLMo-3 7B
28,15.25603059369295,9.842839471988828,0.055811232891181894,0.06903272096363716,-5.413191121704122,0.08877167498970115,-5.587183604683936,-5.239198638724307,-5.526818865690939,-5.299563377717305,OLMo-3 7B
29,14.750760003790504,9.345594777363864,0.0560242340404942,0.06932122421876773,-5.405165226426639,0.08912994405368344,-5.579859916771859,-5.23047053608142,-5.519251554815354,-5.291078898037925,OLMo-3 7B
30,14.207223134208506,8.831351807398455,0.05643266746307524,0.06989183651779553,-5.375871326810051,0.08983047795057247,-5.551939063593173,-5.199803590026929,-5.490854338586784,-5.260888315033318,OLMo-3 7B
31,13.644553124786732,8.308609699762826,0.05705090921748118,0.07076535307961643,-5.335943425023906,0.09089852275490543,-5.514104529623521,-5.157782320424292,-5.4522935341501855,-5.219593315897627,OLMo-3 7B
0,10.99119563012484,10.868709347619333,0.043474000426232076,0.04184430566136361,-0.1224862825055073,0.060340157684096694,-0.24075299156633684,-0.004219573444677785,-0.19972168434115106,-0.04525088066986353,BabyLM 125M
1,10.986729521600697,10.87282288079946,0.04134063955895277,0.039811883784909546,-0.11390664080123791,0.05739368057239747,-0.22639825472313696,-0.0014150268793388654,-0.18737055193390667,-0.04044272966856914,BabyLM 125M
2,10.838219507455925,10.741772277773082,0.041764677115253744,0.04021240997406387,-0.09644722968284292,0.05797694516325943,-0.2100820422028314,0.017187582837145568,-0.170657719491815,-0.022236739873870842,BabyLM 125M
3,10.40286818471695,10.341569724337486,0.04189279975206837,0.04033289078119642,-0.06129846037946507,0.05815280517597426,-0.1752779585243746,0.05268103776544447,-0.13573405100471214,0.013137130245781989,BabyLM 125M
4,9.68870497070403,9.680562368748182,0.0413097862295714,0.03977964435734265,-0.00814260195584815,0.057349093659181304,-0.1205468255278435,0.1042616216161472,-0.08154944183960022,0.06526423792790392,BabyLM 125M
5,8.996687404795688,9.043533030150641,0.041758227879160795,0.04020885768302613,0.04684562535495296,0.05796983553350631,-0.06677525229071941,0.16046650300062532,-0.027355764127935125,0.12104701483784104,BabyLM 125M
6,8.648920452939254,8.734565090572591,0.04175822787916079,0.040208857683026115,0.08564463763333663,0.0579698355335063,-0.027976240012335715,0.199265515279009,0.01144324815044856,0.1598460271162247,BabyLM 125M
7,8.679821748342587,8.771158913982125,0.0413097862295714,0.039779644357342644,0.09133716563953875,0.057349093659181304,-0.021067057932456598,0.20374138921153412,0.01793032575578668,0.16474400552329083,BabyLM 125M
8,8.836121591474082,8.884231846287692,0.04189279975206836,0.040332890781196444,0.04811025481360964,0.058152805175974265,-0.06586924333129991,0.16208975295851918,-0.026325335811637415,0.1225458454388567,BabyLM 125M
9,8.87601775003123,8.819079818913977,0.04176467711525373,0.0402124099740639,-0.056937931117252205,0.05797694516325944,-0.17057274363724073,0.05669688140273631,-0.1311484209262243,0.017272558691719883,BabyLM 125M
10,8.766384615813038,8.554595001545401,0.04134063955895278,0.03981188378490957,-0.2117896142676372,0.057393680572397486,-0.3242812281895363,-0.09929800034573813,-0.285253525400306,-0.13832570313496842,BabyLM 125M
11,8.58154284238994,8.189946775906503,0.0434740004262321,0.04184430566136366,-0.39159606648343726,0.06034015768409674,-0.5098627755442668,-0.27332935742260767,-0.46883146831908107,-0.31436066464779344,BabyLM 125M
0,13.484716440235808,13.639109937056912,0.03648777996366101,0.034887690042113756,0.15439349682110404,0.050482759464505755,0.05544728827067276,0.25333970537153533,0.08977556470653666,0.2190114289356714,BabyLM 350M
1,13.652854876061784,13.801475589929375,0.03528827292451352,0.0337390415009242,0.14862071386759013,0.048821973817084044,0.052929645186105406,0.24431178254907485,0.08612858738172255,0.2111128403534577,BabyLM 350M
2,13.804809249466366,13.948052473224216,0.03468015386508146,0.033156880912707375,0.1432432237578496,0.04798011904909348,0.049202190421626366,0.2372842570940728,0.08182867137500993,0.20465777614068925,BabyLM 350M
3,13.924395498028154,14.063051817363814,0.03456688422777344,0.033048722505592605,0.13865631933565936,0.04782350410068208,0.04492225129832249,0.23239038737299622,0.0774422340867863,0.19987040458453242,BabyLM 350M
4,13.995429559325753,14.130684852770543,0.03473268966398077,0.033207811173931845,0.13525529344478926,0.048053287652957834,0.041070849644991914,0.2294397372445866,0.07374708524900322,0.1967635016405753,BabyLM 350M
5,14.001727370937767,14.135162809866785,0.034920639295897206,0.03338797068429893,0.133435438929018,0.04831363819098873,0.03874070807468008,0.2281301697833559,0.07159398204455242,0.19527689581348356,BabyLM 350M
6,13.92722523932159,14.060810529608535,0.03492729452077891,0.03339430610789828,0.13358529028694477,0.048322826727844104,0.038872549900370326,0.22829803067351923,0.07173207207530431,0.19543850849858524,BabyLM 350M
7,13.77042410526856,13.905699727519858,0.03474195936017901,0.033216624537326656,0.13527562225129763,0.048066078328048156,0.04106610872832325,0.22948513577427201,0.07375104199139598,0.19680020251119928,BabyLM 350M
8,13.558111596086336,13.694600594525607,0.0345605661492291,0.03304272766415367,0.13648899843927076,0.04781479461466573,0.04277200099452594,0.23020599588401558,0.07528606133249863,0.1976919355460429,BabyLM 350M
9,13.320325298809985,13.455350805958389,0.034540826422427624,0.03302376973235667,0.1350255071484039,0.04778742572351006,0.041362152730324175,0.2286888615664836,0.07385760222231101,0.19619341207449675,BabyLM 350M
10,13.087102800474575,13.215788037150805,0.034689707256492,0.033166425278914384,0.12868523667622966,0.047993619943935514,0.03461774158611605,0.22275273176634328,0.0672534031479922,0.1901170702044671,BabyLM 350M
11,12.888481688115174,13.003749963435459,0.03486173290627912,0.033331271199520715,0.11526827532028427,0.0482318780580307,0.02073379432654411,0.20980275631402445,0.053531471406004984,0.17700507923456357,BabyLM 350M
12,12.753103188571412,12.845822958393585,0.03486173290627911,0.03333127119952072,0.09271976982217289,0.0482318780580307,-0.001814711171567271,0.18725425081591307,0.030982965907893602,0.1544565737364522,BabyLM 350M
13,12.677492244187826,12.739813455324839,0.034689707256491994,0.0331664252789144,0.06232121113701261,0.04799361994393552,-0.031746283953101015,0.15638870622712625,8.893776087751451e-4,0.12375304466525008,BabyLM 350M
14,12.626057512813862,12.654747947247312,0.03454082642242762,0.033023769732356684,0.028690434433450207,0.047787425723510066,-0.06497291998462952,0.12235378885152993,-0.03247747049264268,0.0898583393595431,BabyLM 350M
