layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
0,12.126930558443423,12.66346365797435,0.0719866683481782,0.07878949504159474,0.5365330995309279,0.10672331024092198,0.3273554114587208,0.7457107876031349,0.3999272624225477,0.673138936639308,Encoder
1,11.83000445895442,12.165101645860283,0.06019302795767157,0.06736735112684229,0.33509718690586254,0.09034135604782724,0.15802812905212116,0.5121662447596039,0.21946025116464368,0.4507341226470814,Encoder
2,11.527702422806156,11.706619156993506,0.0628273386059587,0.07015076926505455,0.1789167341873501,0.09417220877088267,-0.005660795003579938,0.36349426337828017,0.05837630696062028,0.2994571614140799,Encoder
3,11.21496438615496,11.327911579041645,0.06350590648392618,0.07084732598582164,0.11294719288668453,0.09514380567165924,-0.07353466622976756,0.29942905200313663,-0.0088368783730393,0.23473126414640838,Encoder
4,10.924950895844347,11.070793894532276,0.06004701382715859,0.0673753595069161,0.14584299868792883,0.09025011323120412,-0.031047223245231237,0.3227332206210889,0.030322853751987552,0.2613631436238701,Encoder
5,10.765052610383004,10.98080922477056,0.06290089009290467,0.07012363679970425,0.21575661438755667,0.0942010956013597,0.031122467008891652,0.4003907617662217,0.09517921201781625,0.33633401675729707,Encoder
6,10.842770723109386,11.097394643327927,0.06290089009290466,0.07012363679970426,0.25462392021854185,0.0942010956013597,0.06998977283987684,0.43925806759720687,0.13404651784880145,0.37520132258828226,Encoder
7,11.071991709961218,11.309696320874794,0.06004701382715857,0.06737535950691616,0.23770461091357653,0.09025011323120415,0.06081438898041641,0.41459483284673665,0.12218446597763521,0.35322475584951785,Encoder
8,11.17298732947549,11.356569525180563,0.06350590648392616,0.07084732598582166,0.18358219570507295,0.09514380567165924,-0.0028996634113791497,0.37006405482152505,0.061798124445349115,0.3053662669647968,Encoder
9,10.890359303661477,11.001941115779845,0.06282733860595874,0.07015076926505459,0.11158181211836826,0.09417220877088273,-0.07299571707256189,0.29615934130929844,-0.008958615108361628,0.23212223934509815,Encoder
10,10.253738196971078,10.284827027364557,0.06019302795767166,0.06736735112684233,0.031088830393478872,0.09034135604782734,-0.1459802274602627,0.20815788824722045,-0.08454810534774013,0.14672576613469787,Encoder
11,9.439514105496864,9.385884803537392,0.07198666834817827,0.07878949504159477,-0.053629301959471576,0.10672331024092205,-0.2628069900316788,0.15554838611273564,-0.1902351390678518,0.08297653514890865,Encoder
0,9.403252486845089,9.288920085829202,0.042567561555713465,0.048415499182102965,-0.11433240101588638,0.06446749458332988,-0.24068869039921295,0.0120238883674402,-0.19685079408254863,-0.03181400794922412,Decoder
1,9.641303005521566,9.50590628989471,0.03706572085229179,0.043049490056244276,-0.13539671562685562,0.05680780101713754,-0.24674000562044518,-0.024053425633266054,-0.2081107009287917,-0.06268273032491957,Decoder
2,9.78663955558216,9.623011877743489,0.038064136025043147,0.044072383654809776,-0.16362767783867227,0.058234469623666456,-0.27776723830105854,-0.049488117376286014,-0.23816779895696533,-0.0890875567203792,Decoder
3,9.747284704879288,9.541049232829483,0.03837634729668905,0.04438927206403071,-0.20623547204980497,0.05867837341142502,-0.321245083936198,-0.09122586016341193,-0.281343790016429,-0.13112715408318093,Decoder
4,9.520381933930363,9.244683698758422,0.036910303649112325,0.04293565203312344,-0.2756982351719408,0.05662014421545685,-0.3866737178342362,-0.16472275250964538,-0.3481720197677256,-0.20322445057615604,Decoder
5,9.2761607933046335,8.881435541744867,0.03812509441867348,0.04409994219462185,-0.3947252515597661,0.05829517755356575,-0.508983799564755,-0.28046670355477726,-0.46934307882833026,-0.320107424291202,Decoder
6,9.197200494763914,8.611974937600133,0.038125094418673455,0.04409994219462181,-0.5852255571637812,0.058295177553565704,-0.69948410516877,-0.4709670091587924,-0.6598433844323454,-0.5106077298952171,Decoder
7,9.292733310681138,8.469067187371092,0.036910303649112276,0.042935652033123314,-0.823666123310046,0.05662014421545672,-0.9346416059723411,-0.7126906406477508,-0.8961399079058305,-0.7511923387142614,Decoder
8,9.398644574040361,8.357572717340183,0.03837634729668902,0.044389272064030504,-1.041071856700178,0.05867837341142484,-1.1560814685865706,-0.9260622448137853,-1.1161801746668019,-0.9659635387335542,Decoder
9,9.36057270241331,8.18628662246716,0.0380641360250431,0.04407238365480954,-1.1742860799461496,0.05823446962366625,-1.2884256404085355,-1.0601465194837638,-1.2488262010644424,-1.0997459588278569,Decoder
10,9.174642350010643,7.946652193799615,0.037065720852291754,0.04304949005624407,-1.2279901562110282,0.056807801017137366,-1.3393334462046176,-1.116646866217439,-1.300704141512964,-1.1552761709090924,Decoder
11,8.914462573737959,7.67266775100909,0.04256756155571347,0.04841549918210283,-1.2417948227288687,0.06446749458332979,-1.368151112112195,-1.1154385333455423,-1.3243132157955309,-1.1592764296622065,Decoder
