layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
0,12.109200505229214,12.624914155613036,0.06998047209171177,0.07374657637372542,0.5157136503838213,0.10166525464004192,0.31644975128933917,0.7149775494783035,0.3855821244445677,0.645845176323075,Encoder
1,11.801714533573454,12.14297048269712,0.05879388884964599,0.06343548097052616,0.3412559491236653,0.08649151179177361,0.17173258601178903,0.5107793122355415,0.23054681403019506,0.45196508421713555,Encoder
2,11.491288159456612,11.699109388144297,0.061313129214202636,0.06586048701540506,0.20782122868768482,0.08998279593313295,0.031454948658744236,0.38418750871662544,0.09264324989327465,0.322999207482095,Encoder
3,11.175291824688454,11.331427793539033,0.061915528071998654,0.06644436143352243,0.15613596885057923,0.09082062421467393,-0.02187245461018167,0.33414439231134013,0.039885569855796596,0.27238636784536185,Encoder
4,10.888708127852208,11.079758150252268,0.05862137288033909,0.06336484143067722,0.1910500224000593,0.08632246803648876,0.021857985048541334,0.3602420597515773,0.0805572633133537,0.30154278148676494,Encoder
5,10.73956807118202,10.987303566678236,0.06142270445324475,0.06590886252966895,0.2477354954962152,0.09009287864368333,0.07115345335459589,0.42431753763783453,0.13241661083230055,0.36305438016012986,Encoder
6,10.835688069840264,11.091389878121861,0.06142270445324474,0.06590886252966896,0.2557018082815965,0.09009287864368333,0.07911976613997718,0.4322838504232158,0.14038292361768184,0.37102069294551115,Encoder
7,11.086914744137522,11.28525849835945,0.05862137288033907,0.06336484143067722,0.19834375422192885,0.08632246803648876,0.029151716870410876,0.36753579157344685,0.08785099513522324,0.3088365133086345,Encoder
8,11.20512491953259,11.318066419638697,0.061915528071998654,0.06644436143352249,0.11294150010610693,0.09082062421467396,-0.06506692335465403,0.2909499235668679,-0.0033088988886757487,0.2291918991008896,Encoder
9,10.927336472450136,10.963119213493394,0.061313129214202636,0.06586048701540509,0.03578274104325807,0.08998279593313296,-0.14058353898568254,0.21214902107219868,-0.07939523775115212,0.15096071983766826,Encoder
10,10.284303643663801,10.258429231007382,0.058793888849646044,0.06343548097052619,-0.02587441265641921,0.08649151179177367,-0.1953977757682956,0.14364895045545717,-0.1365835477498895,0.08483472243705109,Encoder
11,9.458023653037548,9.378304654437075,0.06998047209171186,0.07374657637372543,-0.07971899860047316,0.10166525464004199,-0.27898289769495543,0.11954490049400915,-0.2098505245397269,0.0504125273387806,Encoder
0,9.373970520432591,9.318133435991017,0.043384154802970656,0.04629357542397707,-0.05583708444157409,0.06344509447942824,-0.18018946962125343,0.06851530073810526,-0.13704680537524225,0.025372636492094064,Decoder
1,9.637644964916243,9.508668599160723,0.03756755126738709,0.04114497038158143,-0.12897636575551985,0.05571561267660054,-0.23817896660165688,-0.019773764909382804,-0.20029234998156853,-0.05766038152947116,Decoder
2,9.805520357875498,9.604114445891996,0.0386973788404667,0.04211118777721329,-0.20140591198350144,0.05719125164857225,-0.31350076521470305,-0.08931105875229983,-0.27461071409367394,-0.12820110987332894,Decoder
3,9.782536681933056,9.510047679389787,0.03904536954596182,0.042413282749654724,-0.2724890025432689,0.05764917550653159,-0.38548138653607084,-0.15949661855046698,-0.34627994719162936,-0.19869805789490846,Decoder
4,9.563057051510441,9.21263337970755,0.03745214282120311,0.04102938071634085,-0.3504236718028917,0.055552435444958116,-0.4593064452750096,-0.2415408983307738,-0.4215307891724381,-0.2793165544333453,Decoder
5,9.315117605597143,8.854551243092127,0.038734766131298004,0.042147408902190174,-0.46056636250501626,0.057243219549696626,-0.5727630728224217,-0.34836965218761085,-0.5338376835286279,-0.3872950414814046,Decoder
6,9.219537832639768,8.59109998848463,0.03873476613129798,0.042147408902190174,-0.6284378441551368,0.05724321954969662,-0.7406345544725422,-0.5162411338377314,-0.7017091651787485,-0.5551665231315251,Decoder
7,9.292214053250959,8.4542176582578,0.03745214282120305,0.04102938071634085,-0.8379963949931586,0.05555243544495807,-0.9468791684652764,-0.7291136215210408,-0.9091035123627049,-0.7668892776236123,Decoder
8,9.384119420209394,8.352481618215993,0.03904536954596175,0.04241328274965471,-1.0316378019934014,0.057649175506531536,-1.1446301859862031,-0.9186454180005996,-1.1054287466417618,-0.957846857345041,Decoder
9,9.354539595578567,8.198105682440508,0.038697378840466645,0.042111187777213246,-1.1564339131380592,0.05719125164857218,-1.2685287663692606,-1.0443390599068578,-1.2296387152482315,-1.0832291110278869,Decoder
10,9.197520397823567,7.981636614981101,0.037567551267387075,0.04114497038158139,-1.2158837828424662,0.055715612676600496,-1.325086383688603,-1.1066811819963294,-1.287199767068515,-1.1445677986164176,Decoder
11,8.976494789769456,7.733954315828735,0.043384154802970684,0.046293575423977044,-1.2425404739407204,0.06344509447942824,-1.3668928591203997,-1.1181880887610411,-1.3237501948743886,-1.1613307530070522,Decoder
