layer,log_predic,fit,panel
15,-7.046561179689347,12.811642329163478,OLMo-3 7B
16,-7.046561179689347,13.452166076943879,OLMo-3 7B
17,-7.046561179689347,14.055773303424584,OLMo-3 7B
18,-7.046561179689347,14.607923570063555,OLMo-3 7B
19,-7.046561179689347,15.09458707867578,OLMo-3 7B
20,-7.046561179689347,15.501734031076246,OLMo-3 7B
21,-7.046561179689347,15.815334629079935,OLMo-3 7B
22,-7.046561179689347,16.021359074501834,OLMo-3 7B
23,-7.046561179689347,16.10577756915693,OLMo-3 7B
24,-7.046561179689347,16.056809172934692,OLMo-3 7B
25,-7.046561179689347,15.882246340076568,OLMo-3 7B
26,-7.046561179689347,15.599959740639292,OLMo-3 7B
27,-7.046561179689347,15.227903335719388,OLMo-3 7B
28,-7.046561179689347,14.784031086413384,OLMo-3 7B
29,-7.046561179689347,14.2862969538178,OLMo-3 7B
30,-7.046561179689347,13.752654899029167,OLMo-3 7B
31,-7.046561179689347,13.20105888314401,OLMo-3 7B
0,-6.880468487123604,17.664092602394476,OLMo-3 7B
1,-6.880468487123604,16.35812345105733,OLMo-3 7B
2,-6.880468487123604,15.086760166968538,OLMo-3 7B
3,-6.880468487123604,13.884608617376445,OLMo-3 7B
4,-6.880468487123604,12.786274669529401,OLMo-3 7B
5,-6.880468487123604,11.82636419067576,OLMo-3 7B
6,-6.880468487123604,11.039483048063866,OLMo-3 7B
7,-6.880468487123604,10.460237108942074,OLMo-3 7B
8,-6.880468487123604,10.123040866488385,OLMo-3 7B
9,-6.880468487123604,10.039152551368698,OLMo-3 7B
10,-6.880468487123604,10.174857487717146,OLMo-3 7B
11,-6.880468487123604,10.491273899768466,OLMo-3 7B
12,-6.880468487123604,10.949520011757395,OLMo-3 7B
13,-6.880468487123604,11.510714047918672,OLMo-3 7B
14,-6.880468487123604,12.135974232487031,OLMo-3 7B
15,-6.880468487123604,12.786418789697214,OLMo-3 7B
16,-6.880468487123604,13.423693969401757,OLMo-3 7B
17,-6.880468487123604,14.021590610662638,OLMo-3 7B
18,-6.880468487123604,14.566044141751277,OLMo-3 7B
19,-6.880468487123604,15.04351801655689,OLMo-3 7B
20,-6.880468487123604,15.440475688968698,OLMo-3 7B
21,-6.880468487123604,15.74338061287592,OLMo-3 7B
22,-6.880468487123604,15.938696242167776,OLMo-3 7B
23,-6.880468487123604,16.01288603073348,OLMo-3 7B
24,-6.880468487123604,15.954617659076682,OLMo-3 7B
25,-6.880468487123604,15.771743743048786,OLMo-3 7B
26,-6.880468487123604,15.481995099254732,OLMo-3 7B
27,-6.880468487123604,15.103184182322206,OLMo-3 7B
28,-6.880468487123604,14.65312344687891,OLMo-3 7B
