layer,log_predic,fit,panel
11,-7.21265387225509,12.464380317447784,OLMo-3 7B
12,-7.21265387225509,13.11948177816793,OLMo-3 7B
13,-7.21265387225509,13.792808307572722,OLMo-3 7B
14,-7.21265387225509,14.462012558356127,OLMo-3 7B
15,-7.21265387225509,15.104747183212123,OLMo-3 7B
16,-7.21265387225509,15.698982466317876,OLMo-3 7B
17,-7.21265387225509,16.229994215964126,OLMo-3 7B
18,-7.21265387225509,16.69036376455518,OLMo-3 7B
19,-7.21265387225509,17.07299007597853,OLMo-3 7B
20,-7.21265387225509,17.370772114121678,OLMo-3 7B
21,-7.21265387225509,17.576608842872133,OLMo-3 7B
22,-7.21265387225509,17.68339922611739,OLMo-3 7B
23,-7.21265387225509,17.68404222774495,OLMo-3 7B
24,-7.21265387225509,17.572979664827468,OLMo-3 7B
25,-7.21265387225509,17.35808189141948,OLMo-3 7B
26,-7.21265387225509,17.05413352955344,OLMo-3 7B
27,-7.21265387225509,16.67597634397236,OLMo-3 7B
28,-7.21265387225509,16.238452099419234,OLMo-3 7B
29,-7.21265387225509,15.756402560637087,OLMo-3 7B
30,-7.21265387225509,15.244669492368917,OLMo-3 7B
31,-7.21265387225509,14.718094659357742,OLMo-3 7B
0,-7.046561179689347,9.973683300984288,OLMo-3 7B
1,-7.046561179689347,9.916772793549086,OLMo-3 7B
2,-7.046561179689347,9.8746295050088,OLMo-3 7B
3,-7.046561179689347,9.862020654258348,OLMo-3 7B
4,-7.046561179689347,9.893713460192648,OLMo-3 7B
5,-7.046561179689347,9.984475141706616,OLMo-3 7B
6,-7.046561179689347,10.149072917695168,OLMo-3 7B
7,-7.046561179689347,10.402274007053222,OLMo-3 7B
8,-7.046561179689347,10.758748408868566,OLMo-3 7B
9,-7.046561179689347,11.221402525566324,OLMo-3 7B
10,-7.046561179689347,11.7702961048962,OLMo-3 7B
11,-7.046561179689347,12.382863959815403,OLMo-3 7B
12,-7.046561179689347,13.036540903281141,OLMo-3 7B
13,-7.046561179689347,13.708761748250625,OLMo-3 7B
14,-7.046561179689347,14.376961307681063,OLMo-3 7B
15,-7.046561179689347,15.018574394529665,OLMo-3 7B
16,-7.046561179689347,15.611360374830648,OLMo-3 7B
17,-7.046561179689347,16.14054333538938,OLMo-3 7B
18,-7.046561179689347,16.5988120837824,OLMo-3 7B
19,-7.046561179689347,16.979179980663236,OLMo-3 7B
20,-7.046561179689347,17.27466038668543,OLMo-3 7B
21,-7.046561179689347,17.478266662502516,OLMo-3 7B
22,-7.046561179689347,17.58301216876803,OLMo-3 7B
23,-7.046561179689347,17.581910266135516,OLMo-3 7B
24,-7.046561179689347,17.469505106051997,OLMo-3 7B
25,-7.046561179689347,17.25366438946343,OLMo-3 7B
26,-7.046561179689347,16.949116027908847,OLMo-3 7B
27,-7.046561179689347,16.570644628882576,OLMo-3 7B
28,-7.046561179689347,16.13303479987896,OLMo-3 7B
29,-7.046561179689347,15.65107114839233,OLMo-3 7B
30,-7.046561179689347,15.139538281917025,OLMo-3 7B
31,-7.046561179689347,14.613220807947386,OLMo-3 7B
0,-6.880468487123604,9.962344302510111,OLMo-3 7B
1,-6.880468487123604,9.895356561157431,OLMo-3 7B
2,-6.880468487123604,9.843342858277225,OLMo-3 7B
3,-6.880468487123604,9.821277232341961,OLMo-3 7B
4,-6.880468487123604,9.844133721824115,OLMo-3 7B
5,-6.880468487123604,9.926886365196154,OLMo-3 7B
6,-6.880468487123604,10.084509200930555,OLMo-3 7B
7,-6.880468487123604,10.331976267499787,OLMo-3 7B
8,-6.880468487123604,10.684162991817,OLMo-3 7B
9,-6.880468487123604,11.144012802117427,OLMo-3 7B
10,-6.880468487123604,11.691295410195707,OLMo-3 7B
11,-6.880468487123604,12.3031180157448,OLMo-3 7B
12,-6.880468487123604,12.956587818457663,OLMo-3 7B
13,-6.880468487123604,13.628812018027254,OLMo-3 7B
14,-6.880468487123604,14.29689781414653,OLMo-3 7B
15,-6.880468487123604,14.937952406508447,OLMo-3 7B
