verb_up,ftp
dishes up,0.0020033837006816924
dishing up,0.10198595903273337
dispatch up,0.00017464564737005277
dispense up,0.003019920253306587
dispenses up,0.0031900121345559626
disperse up,0.001197991649152752
displace up,0.0026479652963246167
displaced up,0.0017041987194356912
display up,0.0009424024167367664
displayed up,0.0005505996571430723
displaying up,0.0031153067841179364
displays up,0.0018557544017644902
distances up,0.0055921273604924715
distinguish up,0.0003887251020396394
distribute up,0.00100744568496366
distributed up,0.00021821734479517179
distributes up,0.0010282633658626277
distributing up,0.0006538108686825369
dive up,0.0010229861440545175
dived up,0.003113218052528595
divert up,0.0009393175018688998
diverted up,0.0015772690068342134
diverting up,0.0014798991993186879
dives up,0.001432532320296092
divide up,0.017689695593007853
divided up,0.016030265441839123
divides up,0.007223464252779518
dividing up,0.021708847652976298
divied up,0.450621877325396
diving up,0.0006694350788591757
divvied up,0.7892974255215237
divvies up,0.5148294188239328
divvy up,0.6509912583878554
divvying up,0.7622562797715908
dock up,0.0008015520489015776
docked up,0.0033089733789473104
doctor up,0.00027836297166038306
doctored up,0.0491839210754707
doctoring up,0.02768498907857268
documented up,0.00037177430006526724
dogs up,0.0010896316154712744
doing up,0.0006482212450847964
doll up,0.00041234120415306293
dolled up,0.799240438895715
dolling up,0.20009087008102583
donate up,0.0022678400252728868
donated up,0.0004844723090456586
donating up,0.0011145009150686056
done up,0.0013525147703534995
doodle up,0.0015423724476515438
doors up,0.0010897770362845343
doped up,0.04129943898562478
doping up,0.0018016090209374747
dose up,0.0009384333751234793
dosed up,0.019851668697092182
dosing up,0.0018251872983003346
dotted up,0.0007360311355849036
double up,0.004738160535620532
doubled up,0.02513829646710946
doubles up,0.022916478863733113
doubling up,0.04392481136637646
dough up,0.002010782795296959
download up,0.00024071204565076314
downloaded up,0.0002738490811327107
downloading up,0.00031633804884267485
downloads up,0.0005448518777216789
downside up,0.00037504187908639195
draft up,0.0008498382384036497
drafted up,0.002750723425934336
drafting up,0.0036756727068937294
drag up,0.0009896322002835747
dragged up,0.008418622919279379
dragging up,0.004322042249388537
drags up,0.003548725731403872
drain up,0.0002762034681465916
drains up,0.0007980478723544121
drank up,0.004051460300745054
draped up,0.0012823404882958233
draw up,0.01059757812971526
drawing up,0.016642337759988208
drawn up,0.046657834105733334
draws up,0.007094269261715078
dream up,0.003389698894455046
dreamed up,0.06019824355976807
dreaming up,0.03326810926521927
dreams up,0.0012416336473101794
dreamt up,0.0739891362840558
dredge up,0.15212078784641833
dredged up,0.19498430125787405
dredges up,0.19022721356587705
dredging up,0.057668466693071345
dress up,0.03702638205621633
dress- up,0.002083588119924085
dressed up,0.13999602112275744
dresses up,0.01760925023781384
dressing up,0.08020831481444018
drew up,0.029829413858148465
dribbled up,0.017632752330766114
dribbling up,0.004169588910599964
dried up,0.06724117136742433
dries up,0.1260575652927948
drift up,0.003428601144242159
drifted up,0.016410192004372635
drifting up,0.009484963315946454
drifts up,0.01266719333133564
drill up,0.0015163270836858476
drilled up,0.0016533904180773373
drilling up,0.0008619762722354104
drills up,0.0005961338259324151
drink up,0.0012466601498459576
drinking up,0.000817455178378333
drinks up,0.0007221926141797634
drive up,0.010806527253263094
driven up,0.006020838810808591
drives up,0.009949874184667529
driving up,0.009250517967818268
drop up,0.00036074999279214
dropped up,0.00030814670040448774
dropping up,0.0004165327811298749
drops up,0.000623262424043303
drove up,0.03250083050581514
drudge up,0.06111251261352169
drugged up,0.07495596379158867
drum up,0.02203732267617994
drummed up,0.22810622485411342
drumming up,0.059862725896983146
drums up,0.0025512885741797403
dry up,0.008325563450065368
drying up,0.040923009672412324
duded up,0.4000745249037387
dug up,0.11253890704600189
dummied up,0.08276321520998284
dump up,0.00041069990967022927
dumped up,0.0017558822411095467
dumping up,0.0010674919335761557
dust up,0.0011730555264371318
dusting up,0.002135843153245521
dwell up,0.0003450859832491087
dye up,0.0005052892036030225
dyed up,0.001605400042900043
dyeing up,0.001194738498299646
dying up,0.00030669417266653335
earn up,0.010985926980140863
earned up,0.000658394903379091
earning up,0.0053220728473224255
earns up,0.004754233618814117
ears up,0.0015850285674465687
earthing up,0.030711204718457043
ease up,0.007751851457716167
eased up,0.03903883753669298
eases up,0.0330350251556811
easing up,0.02139971879898313
east up,0.0004544602012649305
eat up,0.007472664433930414
eaten up,0.021276856765431534
eating up,0.004577406532517309
eats up,0.03363114005539337
echo up,8.708059121771332e-05
echoed up,0.002088860859489772
echoing up,0.0030640728175091374
edge up,0.0011547823304556399
edged up,0.0729911328919563
edges up,0.0011227040934537642
edging up,0.023609809152713917
edit up,0.0003290522072036711
edited up,0.0003916361544534533
educated up,0.0008334135149474344
effect up,0.00012492480063976
effed up,0.6143503897478961
elbows up,0.0062658976982596344
elect up,4.0960142322917416e-05
electric up,8.909907506915316e-05
elevate up,0.0013986196393348694
elevated up,0.0009831967622028694
elevates up,0.0010911269961631634
elevating up,0.0010137796653004172
eliminate up,0.0009984108535335183
eliminated up,0.00032719481139191264
eliminates up,0.0013859350617258224
eliminating up,0.0007653631074936087
em up,0.0008321107346258101
email up,0.00017000863793888352
embark up,0.00016439803454312547
embed up,0.00036017428930611866
emerging up,0.0003512879211493728
emit up,0.0019380922326975127
emits up,0.002950026478739652
emitted up,0.0009409091228323927
emitting up,0.0015245706900849638
employ up,0.000238231892369153
employed up,0.0005506393448879762
employing up,0.0015797913828983086
employs up,0.0017715339891889426
enable up,0.0005746681637296716
enabled up,0.0004689000850728572
enables up,0.0008323464297200554
enabling up,0.0006802148996241351
encode up,0.0005981320474454705
encompass up,0.00022074802712650723
encounter up,0.0004276732401507325
encountered up,0.0005494020606961914
encourage up,0.00025320146808890405
encouraged up,0.00017688439309451493
encourages up,0.00030492202320331785
end up,0.07741928889321213
ended up,0.4732330325151112
ending up,0.06350219367173408
ends up,0.1852854281942743
endure up,0.001423692325196346
ened up,0.1124627654463342
eneded up,0.6614152553498753
energy up,0.0008928079874604514
engage up,0.000235539130867909
engaged up,0.00019689170017762064
engineering up,0.00013218654264876383
engines up,0.0008869850759613852
engrave up,0.0038150958873787166
engraving up,0.0004048818579153589
enhance up,0.0003190961174598848
enhanced up,0.0005450203708054534
enjoy up,0.0004339816055218558
enjoyed up,0.00024069922266826537
enjoying up,0.00022513180260586208
enjoys up,0.0002244988834784887
enlarged up,0.0011444420050827839
enliven up,0.0006782482018945205
enroll up,0.0011054048447524242
ensure up,0.00018236394522316537
ensures up,0.0003342799867303506
ensuring up,0.0002485533273589048
enter up,0.0005301279250813532
entered up,0.00040734173964642763
entering up,0.00018762833288388982
entertain up,6.343213812206555e-05
entertaining up,0.00018705136249741819
entitled up,0.00020638451341971396
equal up,0.00035504476223107654
equaling up,0.0048083897126142945
equals up,0.0005551201418249108
equip up,0.0012789898927211424
equipped up,0.00014239420839031578
escalate up,0.001940307974825925
escalated up,0.0024472037493476363
escalating up,0.0023372911242486097
escape up,0.0005338168990356725
escaped up,0.0007039793720939116
escaping up,0.0013137265722146746
escorted up,0.004540456360584841
essay up,0.00025713729967424793
establish up,0.0004714433497566971
established up,0.0013157600478598285
establishing up,0.0009162293553363819
estimate up,0.0006338532608123324
estimated up,0.0005039479525502997
estimates up,0.0008082522322495508
estimating up,0.0007257490255941345
etcpppip up,0.84
evaluate up,0.00030482481225708015
evaluating up,0.000322992664397624
evened up,0.06413193632712048
evolve up,0.0005435985505432327
evolved up,0.0005367014263342864
examine up,0.0005407204775087346
examined up,0.0004283361641709276
examines up,0.0010442069739014616
excavating up,0.0030321229929849516
exceed up,0.00010712955507400324
exchange up,0.0002659312893763277
exchanged up,0.0004462788056166873
exclude up,0.0016639786607302446
execute up,0.0004051352407969166
executed up,0.0003419282221848563
exempt up,0.001075426146085162
exercise up,0.00021796387393812036
exert up,0.000854683380205754
exerting up,0.00447649817887728
exhibit up,0.0012470001743329908
exhibited up,0.0007383273170231089
exhibiting up,0.004525435001725608
exhibits up,0.002027406968685435
exist up,0.0005007125064051372
existed up,0.0011317172530288045
existing up,0.0001374949294226672
exists up,0.0007599400620842838
expand up,0.0007614969408238374
expandable up,0.06347330334804747
expanded up,0.003401021283556321
expanding up,0.0010891319021548447
expands up,0.0025778970546392233
expect up,0.00031196657266871426
expected up,0.00019762574756525603
expecting up,0.0005966247581687506
expects up,0.000822171525021427
expend up,0.00022486937304478985
expense up,0.0005044507421441607
expenses up,0.001390904680545717
experience up,0.000246125812264511
experienced up,0.0003699034436893279
experiences up,0.00021105562423010996
experiencing up,0.00041969049699464933
expired up,0.0002137862127534641
explain up,0.0002467484965596107
explained up,0.00028190064479788937
explains up,0.00033206835132365293
explode up,0.0033160797891726708
exploded up,0.001884128578104338
exploding up,0.0025221463831248854
explore up,0.00035733019045090434
explored up,0.0005136956242556726
explores up,0.000900858593438987
exploring up,0.0003955277596341018
export up,0.0003672177567776941
expose up,0.0003683640071820652
exposed up,0.00026524930176116316
express up,0.00011400751777381744
expressed up,0.00019350112842612315
extend up,0.0044120332024906355
extended up,0.002874878020824368
extending up,0.009049969138304147
extends up,0.0037188167976427516
extra up,0.00023631649615754385
extract up,0.00031864963578417146
extracted up,0.00023516177170211674
extracting up,0.0005961737172678102
extracts up,0.0004900964722290211
eye up,0.0007880897086551294
eyed up,0.008357267974606217
eyeing up,0.07204511245304929
eyes up,0.0012162033668426228
eying up,0.05222952171216572
f'd up,0.606785359517078
f***ed up,0.4536040310178975
f**k up,0.06440837914065291
f**ked up,0.434784043834893
f*ck up,0.027757814950547334
f*cked up,0.45949964782302455
fab up,0.00038731458215954907
fabbed up,0.24137739207832665
fabricated up,0.001250661143429744
face up,0.006060932889544449
faced up,0.003399225414160757
faces up,0.008390122213727803
facilitate up,0.0005523212749821457
facilitates up,0.0006955061687718107
facing up,0.013221302008897566
facts up,0.00035725572727078066
fade up,0.0015568654832670032
faded up,0.0007299135419225299
fades up,0.0019486468675572516
fading up,0.0009254199096923445
fail up,0.00020185334655472545
failed up,0.00020688216251766317
failing up,0.00046134118585977433
fake up,0.00025273082772259956
faked up,0.003958273661687599
fall up,0.0002510694461852016
fallen up,0.0002958307833523566
falling up,0.0005773526932309687
falls up,0.0005204464684546199
fancied up,0.015570604142563005
fancy up,0.0011078755599348814
fancying up,0.02804392338462336
fare up,0.0006008014673418399
farm up,0.001284363238331989
fashioned up,0.0004563584421748218
fast up,0.0002301102132418254
fasten up,0.0047913462561543
fastened up,0.006043987307145202
fastening up,0.0019819151209554543
fatten up,0.0734172922052528
fattened up,0.17550635992296132
fattening up,0.05416388426654905
fattens up,0.17867293933156914
feature up,0.0006230350294244111
featured up,0.00034499458061568915
features up,0.0004229336776012679
featuring up,0.0011303935561054936
fed up,0.11643604378110166
fee up,0.0012956089457993082
feed up,0.0007714029157094571
feeding up,0.0008178238227090981
feeds up,0.0012219364502212475
feel up,0.0006099034355619575
feeling up,0.001301513234692126
feels up,0.0003556192489454063
fees up,0.001551733396879437
feet up,0.009007146074918239
fell up,0.00030033282654854233
felt up,0.0005212454630372517
females up,0.00043998359896654137
fenced up,0.0024552437147442575
fencing up,0.0013868529975862934
ferment up,0.00012381836249351753
fess up,0.46833281069709526
fessed up,0.9036052783957578
fesses up,0.4803430226083083
fessing up,0.8945606330710031
fetch up,0.004893477738507101
fetched up,0.00875569101102457
fetches up,0.0077521762724528775
fetching up,0.006325343037440403
field up,0.000288965534056406
fields up,0.000625781074888438
fight up,0.00044239902161127224
fighting up,0.0004203353524577471
figure up,0.0004656042793687941
figured up,0.00028399020493279753
figuring up,0.0003704404631732414
file up,0.00022700197149500505
filed up,0.0005141181268917693
files up,0.0009321405999603982
filing up,0.000647764680463848
fill up,0.049383913079688584
filled up,0.024651036390326696
filling up,0.05923079064521886
fills up,0.08154623291249434
film up,0.00023814441314050586
filmed up,0.0006289428785935143
filming up,0.0006248194023139828
filter up,0.0007229942065993313
filtered up,0.0007891617675169214
filtering up,0.0010522905253792596
filters up,0.0006373941511866953
filth up,0.0006273499154559781
final up,9.222257045590164e-05
finance up,0.0006683911481784517
finances up,0.0005786407191025592
financing up,0.0006972406088355618
find up,0.00030664185297317307
finding up,0.0002698769708658704
finds up,0.00028676521457451
fined up,0.035467172895984396
fines up,0.009684838572256306
finger up,0.0036975574031539163
fingers up,0.005069870246258243
finish up,0.015815886273388667
finished up,0.012808122587756874
finishes up,0.011405579372974274
finishing up,0.054426073889133474
fire up,0.006011774020881402
fired up,0.060984256418142854
fires up,0.013211752104833524
firing up,0.022816935826637033
firm up,0.0033907089447191043
firmed up,0.475332400279916
firming up,0.1923132024849898
firms up,0.001525009915561496
fish up,0.0006627360489539062
fished up,0.01010921744199816
fishing up,0.000666490209487937
fit up,0.0010350235088893611
fits up,0.0015012029005623284
fitted up,0.004114163841688745
fitting up,0.0012421218389718487
fix up,0.006214217545102101
fixed up,0.005220061664479786
fixes up,0.0021053102176797262
fixing up,0.022891352734977298
fixtures up,0.0007956465863038733
fizz up,0.0029806582014556444
flag up,0.00288335146713831
flagged up,0.028239310967357423
flagging up,0.025190484062457733
flags up,0.0015118119062422575
flair up,0.007430055150166951
flame up,0.0017166093798767312
flamed up,0.022020308561417307
flap up,0.0030182202222761322
flaps up,0.006440206505511085
flare up,0.10539884800943984
flared up,0.18643729903168577
flares up,0.05988985544312284
flaring up,0.12968818282306369
flash up,0.0007977606953145222
flashed up,0.012775976532345221
flashes up,0.0053208052224741195
flashing up,0.0033980228210888272
flavor up,0.0005051962022590947
fled up,0.001171378963016286
flew up,0.02464259736832797
flex up,0.0002619526539427888
flick up,0.0012976010134695356
flicked up,0.018490024168025164
flickered up,0.008658664117484779
flicking up,0.012826114867525697
flicks up,0.0027950733518320022
flies up,0.00676985678617726
flip up,0.007458877729198211
flipped up,0.013785564290005691
flipping up,0.004325121042721649
flips up,0.01624604306373084
float up,0.0031670071110924377
floated up,0.02778914356484687
floating up,0.004427575346523705
floats up,0.011318562752532306
flocked up,0.0016766083882571166
flooded up,0.0012377294067434912
flooding up,0.0009110550115362482
flooring up,0.0009207953258741481
flourished up,0.0014397206058369785
flow up,0.0007767857901237899
flowed up,0.00466671894832539
flower up,0.0003470635534776135
flowered up,0.0016623473013091935
flowing up,0.003142198895308124
flown up,0.005576989891146774
flows up,0.003144015898516522
flubbed up,0.039975612419466386
fluctuate up,0.008604402648664996
fluctuated up,0.008826469655962744
fluctuates up,0.008346989151403266
fluctuating up,0.003541562224810325
fluff up,0.007408817431660743
fluffed up,0.20930606679255545
fluffing up,0.12369538548645843
fluffs up,0.17589240964526368
flung up,0.013572124768659839
flush up,0.0010084430803008638
flushed up,0.0027868707566023874
flutter up,0.0012349432529289303
fluttering up,0.004917663283803324
fly up,0.005789219300262134
flying up,0.005574003432126415
foam up,0.002835024716229511
foamed up,0.03203462895768401
foaming up,0.005743144959523357
foams up,0.028433797338076394
focus up,0.00017214207335407893
focused up,0.00020321548961332563
focuses up,0.0004201247619492947
focusing up,0.0002481214077007323
fog up,0.008255600539335061
fogged up,0.2658301360104379
fogging up,0.14802552070744535
fogs up,0.06825348945622069
fold up,0.02636596156151154
folded up,0.04723464498046386
folding up,0.007665700978400685
folds up,0.05238316022059423
follow up,0.04895806319059717
follow- up,0.001258042480713839
followed up,0.029410184742119518
following up,0.004774895602820523
follows up,0.007020074641127339
foot up,0.0012638143112694215
force up,0.0005347537105476794
forced up,0.0012714225852218407
forces up,0.0004744862419085705
forcing up,0.0012388821636627131
forecast up,0.0008945149546877939
forecasts up,0.0016766925403503186
forget up,6.987266883323611e-05
forgive up,0.0006395269648889939
fork up,0.0030751045982028457
forked up,0.00496292436126863
forks up,0.004672671042069975
form up,0.0003520266638765883
formed up,0.0016456444065158066
forming up,0.00210473943622144
forms up,0.0002608075629267486
fos up,2.2127919041320202e-05
fought up,0.0005758761098607609
foul up,0.0044927588856623285
fouled up,0.032838805321539474
fouling up,0.015671335497659422
fouls up,0.005442404835486713
found up,0.0003884691978608668
founded up,0.00022350940985019322
frame up,0.0011535595367093692
framed up,0.003663448357643585
frames up,0.0008570070308228636
framing up,0.0023192074530523996
free up,0.00462014500649615
freed up,0.05149017880975874
freeing up,0.23977365636265818
frees up,0.26466344572673783
freeze up,0.0196007663543267
freezes up,0.03329968138129722
freezing up,0.01069351207259236
fresh up,0.00028530954472883206
freshen up,0.3300781187384673
freshened up,0.48321242223750765
freshening up,0.41156689314613154
freshens up,0.254939853664586
fried up,0.0038622290948499304
friend up,0.00035684974749234917
fries up,0.0013352087636432748
frizz up,0.005104171387505908
front up,0.0002773785973273461
fronted up,0.018491459529688302
fronting up,0.02090473835912155
fronts up,0.0013090549260687378
frost up,0.0006153363236519588
frosting up,0.001186391115461732
froth up,0.011609500608790886
frothed up,0.05443377177256515
frothing up,0.007949190276537796
froths up,0.10087084208594212
frowned up,0.002880986074896006
froze up,0.03824780737357
frozen up,0.0018633262234836168
fry up,0.008103436530197742
frying up,0.007620293458284642
fucked up,0.31602542782150067
fucks up,0.10058216084168223
fudged up,0.038618332592287044
fuel up,0.0029011305145579384
fueled up,0.01308598895905118
fueling up,0.022236248655521176
fuelled up,0.011111015733492042
fuelling up,0.014288947331455195
fuels up,0.0008749621905572665
fulfill up,0.0006159116903659022
full up,0.00035571407881299777
function up,0.000921438773500032
functioning up,0.00047057210565536054
fund up,0.0002913411840043725
funded up,0.0006228679578180019
funding up,0.0006072167708212795
funds up,0.0006485354982680785
funk up,0.0015771314150582858
funked up,0.33029847944434015
funnel up,0.0010696288598505328
fur up,0.00020067911596657453
furred up,0.019225730613169803
further up,0.004546627250992952
fuzz up,0.0017273972769811811
fuzzed up,0.062254067950322664
gain up,0.0008085988754140851
gained up,0.0005608019779495543
gaining up,0.0006297258127819937
gains up,0.0008110636204908857
galloped up,0.04012103133236038
galloping up,0.015456126061213622
game up,0.0010564024276608452
gaming up,0.00015676643660858514
gang up,0.006793351792019545
ganged up,0.699967386557734
ganging up,0.83573805348834
gangs up,0.0027220592151878244
gap up,0.0014788669802864838
gapped up,0.0560402200075551
gapping up,0.053099254345158636
gaps up,0.0007955752540841538
garner up,0.0007975041416868174
garnering up,0.0015713220605308824
garnish up,0.0008974147941397978
gas up,0.0007651266046862748
gassed up,0.08336122581444504
gassing up,0.08983714559419169
gates up,0.001143238544336027
gather up,0.007179881491389125
gathered up,0.015183268694834587
gathering up,0.006731260105835782
gatherings up,0.0005760572252076564
gathers up,0.017708166774762328
gave up,0.061593601195143316
gaze up,0.012337868002072754
gazed up,0.06471574162171068
gazes up,0.02564400077173507
gazing up,0.05294680173269451
gb up,0.0002110101449445731
gear up,0.01651038216315151
geared up,0.11465912921998224
gearing up,0.6305739216446838
gears up,0.04022089867810232
gee up,0.005577432747967235
geeked up,0.08234383307371583
geering up,0.24539877300613497
gel up,0.0005761641215667392
gelled up,0.020907795377483662
generate up,0.0024229281247576217
generated up,0.0004426833617861598
generates up,0.002364878705533036
generating up,0.0016207008188828444
gentle up,0.0012535418763660194
get up,0.00724918849200778
gets up,0.008392298070667178
getting up,0.008626658502859073
giddy up,0.010108322278545512
gift up,0.00029566467140679063
gin up,0.013479372393486094
ginned up,0.5787390690703799
ginning up,0.23361468153237597
gird up,0.009363207192369473
girded up,0.04554531819155774
girding up,0.06468159639684724
girling up,0.012283464566929133
give up,0.04623305283089489
giveaway up,0.0005526289303473379
given up,0.015568045246363422
gives up,0.007812829417580037
giving up,0.0540698953162738
glam up,0.006917971272478668
glammed up,0.7010280897276464
glamming up,0.5247127812350407
glams up,0.34207362885048836
glance up,0.007641042141565569
glanced up,0.07152455070192511
glances up,0.03221085831746028
glancing up,0.04787098043072082
glared up,0.01795021674909977
glaring up,0.002818803098195936
glass up,0.00043742549193716534
glide up,0.008671897923569654
glided up,0.025162931529361443
glides up,0.010525499417856486
gliding up,0.009158955080855164
glitched up,0.014902741251451182
glitter up,0.00039230038002051657
glittered up,0.013872702210077564
glitz up,0.002579623798973098
gloss up,0.00024931395246738147
glove up,0.0026581875463666522
gloved up,0.012335171650478026
gloves up,0.0007933619926989002
glow up,0.002528587034171517
glowed up,0.005447313143000819
glowing up,0.0007375306871041412
glows up,0.0031338699154718473
glue up,0.003704570496277368
glued up,0.008415168658714193
glueing up,0.012695769494904068
gluing up,0.011129754986628418
go up,0.013739584485869536
gobble up,0.33235428839558034
gobbled up,0.5953952656703686
gobbles up,0.44635389640120876
gobbling up,0.5088396857346925
goes up,0.024739239307294346
goeth up,0.01970913450163257
goin up,0.005204902518919466
goin' up,0.01275285075230299
going up,0.008163971501488745
goin’ up,0.01134514535710019
gone up,0.022185624407062482
goof up,0.007577813961661843
goofed up,0.19613937441142562
goofing up,0.020257378115793347
goofs up,0.03894612326864091
google up,0.0008018698768536045
googled up,0.004377316888307035
googling up,0.0018240536346578991
goose up,0.0008659650253584107
got up,0.009984654957855048
gotten up,0.005791379041328845
gown up,0.003989363162515317
gowned up,0.10187235755989531
grab up,0.0016843247341660954
grabbed up,0.0030488336735090974
grabbing up,0.003354839913849247
grabs up,0.0011577997365066382
grade up,0.0009313655533967802
graded up,0.001188991386826297
grading up,0.0014739317223654135
graduate up,0.00020071313024462069
graduated up,0.00032375743131686545
grant up,0.0005632946799280265
granted up,0.0005759629313588314
granting up,0.000645200906663012
grants up,0.0018680022477787026
graphs up,0.0006348269137847058
grapple up,0.00348857318887836
grate up,0.0013746077534287648
gravel up,0.0006110819573047648
grease up,0.002697105875627984
greased up,0.015936936144360325
greasing up,0.023991671047192294
green up,0.0005868335999474033
greened up,0.2527371253732444
greening up,0.048938834650486644
greens up,0.0009887853290079845
grew up,0.4592875511418484
grill up,0.004180185378061848
grilled up,0.0025636846994862655
grilling up,0.009888738901300246
grills up,0.002486152348934624
grind up,0.012177495887162486
grinded up,0.01841808962697827
grinding up,0.007393004952225785
grinds up,0.013635734469475738
grinned up,0.007629100189565769
groom up,0.0009116471293038117
grooming up,0.0005962925220313431
gross up,0.0005677180540222004
grossed up,0.012083838698334657
grossing up,0.0066464681715074315
ground up,0.0162008109027699
grounded up,0.000721810844409553
group up,0.0005747390188181485
grouped up,0.007069024275153359
grouping up,0.005690435345264503
grow up,0.06680712730684725
growed up,0.44690990695680677
growing up,0.1009250902903827
grown up,0.10165037237803552
grows up,0.0581676867673061
grubbed up,0.26871374643218854
grubbing up,0.0271776752235362
guarantee up,0.0004186346443425674
guaranteed up,0.0008107437664488658
guarantees up,0.0009902091330024215
guard up,0.002514038423260921
guess up,8.987025293409818e-05
guessing up,0.000479228810253039
guide up,0.0002759648687412011
guided up,0.0005593131046462199
gum up,0.006827459506624146
gummed up,0.4876953332624641
gumming up,0.536625717202295
gums up,0.003969857816362099
gunk up,0.024526184869783828
gunked up,0.8186685704087097
gunking up,0.7193984389872454
guns up,0.00109795560414425
gushed up,0.00445995559340436
gushing up,0.005163801340863715
gussied up,0.7776907026635189
gussy up,0.5527271588703112
gussying up,0.6844024887363227
gust up,0.0031376428627216163
gusted up,0.11136128411381258
gusting up,0.11069754078021131
gusts up,0.07629614182845663
guzzle up,0.018755741409723903
hack up,0.0010676033444688533
hacked up,0.011074846187439803
hacking up,0.006096108600808695
hair up,0.002421871221517442
halfway up,0.039230455969549424
hammed up,0.1931472579221034
hammered up,0.0013873012078759407
hammering up,0.0024206064964054884
hamming up,0.030825009393405586
hand up,0.0019716820959603176
handed up,0.001691626649074699
handing up,0.0009584738115559811
handle up,0.002602014117434335
handled up,0.00040832844988352606
handles up,0.0018165324487575691
handling up,0.000920050741698734
hands up,0.006829683139260607
handset up,0.0013734448687808191
hang up,0.03487394325903401
hanged up,0.013497068497837822
hanging up,0.02287571793379602
hangs up,0.06618182496519281
happen up,0.0002564969771221512
happened up,0.0004726494009476804
happening up,0.0007278292941952112
happens up,0.00030854525226383517
harden up,0.029420323207041556
hardened up,0.004075781207564153
hardening up,0.0040210777297476135
hardens up,0.015370992099470807
hardness up,0.0014520949939204328
harness up,0.0008778287373449441
harnessed up,0.008074484854670614
harry up,0.0008978400558347
harvest up,0.0006476124686987306
harvested up,0.0006839260712594392
hasten up,0.006079494294272221
hatch up,0.0005965318745521868
hatched up,0.0031850157138376706
haul up,0.006763169569019235
hauled up,0.040870818647645794
hauling up,0.008077865256989948
hauls up,0.008254247585527832
having up,0.00029225457081262984
head up,0.005564719561606458
headed up,0.03157684633455227
heading up,0.024997627138375236
heads up,0.06748212938131393
heal up,0.009817638715622799
healed up,0.021988591636360102
healing up,0.0015929285468608417
heals up,0.013770708126229034
heap up,0.00370423232742706
heaped up,0.04345539968159985
heaping up,0.0169353341634542
heaps up,0.0020494749759203926
hear up,0.00016455145008806375
heard up,0.0002831253150215364
hearing up,0.00011948603722952861
heat up,0.022963702276565117
heated up,0.0484610963016899
heating up,0.045161850678150456
heats up,0.2873950149011108
heave up,0.014892146529363527
heaved up,0.03855748211199533
heaving up,0.01755962660655529
hedge up,0.0003927555758797794
height up,0.0004979204335741884
heights up,0.003785021274052916
held up,0.021781960116526864
help up,0.0002110992826504535
helped up,0.0004696918387845975
helping up,0.0002466806665376643
helps up,0.000286309468138611
hemmed up,0.01318250460660303
hepped up,0.6385929061450883
herded up,0.012912878930758301
hid up,0.001319330162897513
hidden up,0.0006095503516120789
hide up,0.0004932030346947446
hiding up,0.0011977930478055323
high up,0.0027161361354836647
highlight up,0.00014843430187904826
highlighted up,0.0003077250178136211
highlighting up,0.0006764244398299423
highlights up,0.00046479456490073636
hike up,0.03681219020832803
hiked up,0.1049388726454645
hikes up,0.0065384569501877815
hiking up,0.01261039413526388
hill up,0.0015403836535046547
hinge up,0.001487827518230014
hinges up,0.0013392107813999618
hips up,0.011736427358351122
hire up,0.0008095447579410777
hiring up,0.0003780680425700535
hit up,0.00606129092748235
hitch up,0.0064694747086177055
hitched up,0.04593875691696521
hitches up,0.010019036958501006
hitching up,0.06314362443836183
hits up,0.0008191492966322731
hitting up,0.009172431696091082
hoard up,0.003568471604478323
hoarded up,0.013631655494791527
hoarding up,0.002857914313029652
hobbled up,0.012708121819433399
hog up,0.002738425111415774
hogging up,0.04183938173527412
hoist up,0.014567095970622368
hoisted up,0.0664239058050073
hoisting up,0.0222403453653167
hold up,0.02882397548359766
holding up,0.03099822023456396
holds up,0.03125454493026698
hole up,0.0032194557552271256
holed up,0.6096817645527054
holes up,0.0015421637048643243
holing up,0.24563789782064144
hone up,0.0009098221534890935
honing up,0.0014544291155239785
honored up,0.0001521329447514072
hood up,0.00512782810186366
hook up,0.06177938455999703
hooked up,0.258102347583964
hooking up,0.5080548098534678
hooks up,0.0275463017405221
hoover up,0.07626678609212635
hoovered up,0.43101063309533455
hoovering up,0.304019122797265
hoovers up,0.11348219087770434
hop up,0.005592922412641629
hope up,7.140597088427301e-05
hoped up,0.0002643542530337383
hopes up,0.016328361601917207
hopped up,0.07555310208066639
hopping up,0.013874894433895809
hops up,0.010913786914079437
hose up,0.0028266947181510575
hosed up,0.031096393515501468
host up,0.0011022433770700116
hosted up,0.00029933112145939
hosting up,0.0006721690623284136
hosts up,0.0011480238081723899
hot up,0.00033542731528057174
hotels up,0.0003426233594475837
hots up,0.06880232981434292
hotted up,0.6155459311602461
hotting up,0.92278866422047
house up,0.0011328289826696674
housed up,0.0014611313039626054
houses up,0.0012356772014987898
hover up,0.0004539074362213068
hovering up,0.0019933725264042602
huddle up,0.035449254105437096
huddled up,0.04574954194479511
huddling up,0.04185499208691171
hug up,0.00016591563550118465
hugging up,0.0009577350000357785
hunch up,0.001278084454978933
hunched up,0.025653552026239788
hung up,0.09686056632207131
hunt up,0.001876302635494243
hunted up,0.004885780060708008
hunting up,0.0008612590939141243
hurled up,0.004052107139861344
hurried up,0.016967725558992293
hurries up,0.04595278663840073
hurry up,0.1061720155640066
hurrying up,0.04526175702067115
hurtling up,0.008851147107980916
hush up,0.03657251580738499
hushed up,0.06158890865143431
