Model,Parameter,Estimate,Est.Error,Q2.5,Q97.5,% > 0
Encoder,Intercept,10.763678798333334,0.04733761329133885,10.670489049999999,10.855282825,100
Encoder,c_log_freq,-0.2540731658500833,0.04740648677882211,-0.34735607124999995,-0.16155719525,0
Encoder,c_log_predic,0.050138065965237344,0.04898364845957938,-0.0475591263,0.14659818525,84.9
Encoder,c_log_freq:c_log_predic,-0.07228398580708867,0.04683100840996327,-0.16460772475,0.01889342047499999,6.1
Decoder,Intercept,11.555811387,0.007712857936190688,11.540722275,11.570989025000001,100
Decoder,c_log_freq,0.025869522670794166,0.007647064844260072,0.010735162725,0.0408807135,100
Decoder,c_log_predic,-0.043829748771833335,0.007820662211712811,-0.059051658175,-0.028384844775000004,0
Decoder,c_log_freq:c_log_predic,0.019543863932147167,0.007447901245610913,0.004998505605,0.033891859425000004,99.6
