verb_up,frequency,predic,log_freq,log_predic,r,vif
beam up,11,0.011340206185567,2.3978952727983707,-4.467995802085069,0.25246510850814524,1.0680778179313992
bear up,72,0.0037334716100596,4.276666119016055,-5.586676293215655,0.25246510850814524,1.0680778179313992
bearing up,33,0.0187074829931972,3.4965075614664802,-3.959946993709733,0.25246510850814524,1.0680778179313992
beat up,250,0.0365978626848192,5.521460917862246,-3.2704810705938727,0.25246510850814524,1.0680778179313992
beaten up,106,0.0683870967741935,4.663439094112067,-2.6117332253407053,0.25246510850814524,1.0680778179313992
beating up,56,0.0305010893246187,4.02535169073515,-3.459016952550983,0.25246510850814524,1.0680778179313992
beef up,11,0.0075239398084815,2.3978952727983707,-4.882112980085822,0.25246510850814524,1.0680778179313992
bind up,30,0.077720207253886,3.4011973816621555,-2.4737333491898754,0.25246510850814524,1.0680778179313992
binding up,17,0.051829268292682897,2.833213344056216,-2.9065795681230187,0.25246510850814524,1.0680778179313992
blaze up,13,0.0210016155088853,2.5649493574615367,-3.8419306286077775,0.25246510850814524,1.0680778179313992
blazed up,33,0.118705035971223,3.4965075614664802,-2.0047506490782467,0.25246510850814524,1.0680778179313992
blew up,229,0.1129748396645288,5.43372200355424,-2.0607082114773267,0.25246510850814524,1.0680778179313992
block up,57,0.0102850956333453,4.04305126783455,-4.566721104874786,0.25246510850814524,1.0680778179313992
blocked up,52,0.063960639606396,3.9512437185814275,-2.6833896392802594,0.25246510850814524,1.0680778179313992
blocks up,28,0.0048476454293628,3.332204510175204,-5.324402737023728,0.25246510850814524,1.0680778179313992
blow up,487,0.0618648373983739,6.18826412308259,-2.718942071882892,0.25246510850814524,1.0680778179313992
blowed up,10,0.08130081300813,2.302585092994046,-2.424802725718296,0.25246510850814524,1.0680778179313992
blowing up,118,0.0458786936236391,4.770684624465665,-3.0347900008051942,0.25246510850814524,1.0680778179313992
blown up,261,0.1860299358517462,5.564520407322694,-1.4760159828932624,0.25246510850814524,1.0680778179313992
blows up,71,0.0242984257357974,4.2626798770413155,-3.6927452118713564,0.25246510850814524,1.0680778179313992
boarded up,34,0.1002949852507374,3.5263605246161616,-2.1939512519912507,0.25246510850814524,1.0680778179313992
bob up,16,0.0010564542753383,2.772588722239781,-6.851779988505144,0.25246510850814524,1.0680778179313992
bobbed up,36,0.2790697674418604,3.58351893845611,-0.9490805546971463,0.25246510850814524,1.0680778179313992
bobbing up,35,0.2023121387283237,3.5553480614894135,-1.371905623667791,0.25246510850814524,1.0680778179313992
boil up,13,0.0210355987055016,2.5649493574615367,-3.8402791005693055,0.25246510850814524,1.0680778179313992
book up,29,5.774476812488e-4,3.367295829986474,-7.456315100444124,0.25246510850814524,1.0680778179313992
booked up,37,0.0764462809917355,3.6109179126442243,-2.491640681969345,0.25246510850814524,1.0680778179313992
bore up,22,0.013142174432497,3.091042453358316,-4.318699500722609,0.25246510850814524,1.0680778179313992
borne up,14,0.0170316301703163,2.6390573296152584,-4.055504728905837,0.25246510850814524,1.0680778179313992
bottle up,12,0.0014201183431952,2.4849066497880004,-6.55559394289633,0.25246510850814524,1.0680778179313992
bottled up,36,0.2292993630573248,3.58351893845611,-1.2122716071406314,0.25246510850814524,1.0680778179313992
bought up,37,0.0040906578220011,3.6109179126442243,-5.494950437735248,0.25246510850814524,1.0680778179313992
bounce up,25,0.0182348650619985,3.2188758248682006,-3.986016685336475,0.25246510850814524,1.0680778179313992
bounced up,27,0.0909090909090909,3.295836866004329,-2.302585092994046,0.25246510850814524,1.0680778179313992
bounces up,42,0.0525657071339173,3.7376696182833684,-2.8916936351540827,0.25246510850814524,1.0680778179313992
bouncing up,43,0.0525672371638141,3.7612001156935624,-2.8916629136597862,0.25246510850814524,1.0680778179313992
bound up,126,0.0323990743121625,4.836281906951478,-3.39668988364196,0.25246510850814524,1.0680778179313992
bounded up,25,0.0509164969450101,3.2188758248682006,-2.9253098092574468,0.25246510850814524,1.0680778179313992
bounding up,17,0.0693877551020408,2.833213344056216,-2.596132284898225,0.25246510850814524,1.0680778179313992
box up,33,8.886016641085e-4,3.4965075614664802,-7.024972498028912,0.25246510850814524,1.0680778179313992
brace up,24,0.06266318537859,3.1780538303479458,-2.7052685581403346,0.25246510850814524,1.0680778179313992
braced up,12,0.0705882352941176,2.4849066497880004,-2.577688383238967,0.25246510850814524,1.0680778179313992
break up,575,0.0418394819180673,6.354370040797351,-3.1311748821195025,0.25246510850814524,1.0680778179313992
breaking up,264,0.0833859759949463,5.575949103146316,-2.3972063302978173,0.25246510850814524,1.0680778179313992
breaks up,68,0.0465434633812457,4.219507705176107,-3.019707268603699,0.25246510850814524,1.0680778179313992
brighten up,29,0.2436974789915966,3.367295829986474,-1.132513840343791,0.25246510850814524,1.0680778179313992
brightened up,57,0.1623931623931624,4.04305126783455,-1.6405284995041316,0.25246510850814524,1.0680778179313992
brightening up,33,0.2340425531914893,3.4965075614664802,-1.1856236656577397,0.25246510850814524,1.0680778179313992
bring up,427,0.0182611298806825,6.056784013228625,-3.9845506059996314,0.25246510850814524,1.0680778179313992
bringing up,194,0.051774753135842,5.267858159063328,-2.9076894369576993,0.25246510850814524,1.0680778179313992
brings up,34,0.0115843270868824,3.5263605246161616,-4.446450259505247,0.25246510850814524,1.0680778179313992
broke up,687,0.0687825390468562,6.532334292222349,-2.605542908020118,0.25246510850814524,1.0680778179313992
broken up,346,0.0310759834740434,5.846438775057725,-3.4397509092018987,0.25246510850814524,1.0680778179313992
brought up,1208,0.0597635185276802,7.0967213784947605,-2.755736002928589,0.25246510850814524,1.0680778179313992
brush up,42,0.008,3.7376696182833684,-4.820281565605037,0.25246510850814524,1.0680778179313992
brushed up,15,0.0212765957446808,2.70805020110221,-3.8286413964890977,0.25246510850814524,1.0680778179313992
brushing up,13,0.0158730158730158,2.5649493574615367,-4.127134385045096,0.25246510850814524,1.0680778179313992
bubbled up,14,0.1707317073170731,2.6390573296152584,-1.5804503755608486,0.25246510850814524,1.0680778179313992
bubbling up,20,0.0854700854700854,2.995732273553991,-2.370243741467861,0.25246510850814524,1.0680778179313992
buck up,25,0.0221631205673758,3.2188758248682006,-3.786913194385306,0.25246510850814524,1.0680778179313992
buckle up,25,0.0710227272727272,3.2188758248682006,-2.571084346029054,0.25246510850814524,1.0680778179313992
build up,352,0.044909415667262,5.863631175598097,-3.0571587128662787,0.25246510850814524,1.0680778179313992
building up,148,0.0132723522554031,4.997212273764115,-4.308710968105798,0.25246510850814524,1.0680778179313992
builds up,84,0.1739130434782608,4.430816798843313,-1.5581446180465504,0.25246510850814524,1.0680778179313992
built up,317,0.0316430425234577,5.75890177387728,-3.4210824780840055,0.25246510850814524,1.0680778179313992
bumped up,11,0.0102707749766573,2.3978952727983707,-4.568128914307745,0.25246510850814524,1.0680778179313992
bunched up,11,0.282051282051282,2.3978952727983707,-0.9343092373768337,0.25246510850814524,1.0680778179313992
bundled up,25,0.18796992481203,3.2188758248682006,-1.4632554022560194,0.25246510850814524,1.0680778179313992
bunged up,24,0.5714285714285714,3.1780538303479458,0.28768207245178085,0.25246510850814524,1.0680778179313992
buoyed up,12,0.4285714285714285,2.4849066497880004,-0.28768207245178123,0.25246510850814524,1.0680778179313992
buried up,11,0.0034700315457413,2.3978952727983707,-5.660115528003722,0.25246510850814524,1.0680778179313992
burn up,80,0.0264637777042672,4.382026634673881,-3.6051581135595945,0.25246510850814524,1.0680778179313992
burned up,116,0.0500431406384814,4.7535901911063645,-2.9435311261762616,0.25246510850814524,1.0680778179313992
burning up,89,0.029285949325436,4.48863636973214,-3.5009240796017256,0.25246510850814524,1.0680778179313992
burns up,10,0.0090497737556561,2.302585092994046,-4.6959245492565564,0.25246510850814524,1.0680778179313992
burnt up,47,0.0317353139770425,3.8501476017100584,-3.4180754194495084,0.25246510850814524,1.0680778179313992
bust up,19,0.0287443267776096,2.9444389791664403,-3.5201493245235236,0.25246510850814524,1.0680778179313992
busted up,23,0.0498915401301518,3.1354942159291497,-2.9467246944472976,0.25246510850814524,1.0680778179313992
busting up,10,0.0840336134453781,2.302585092994046,-2.388762789235099,0.25246510850814524,1.0680778179313992
button up,24,0.0049433573635427,3.1780538303479458,-5.3047549342064695,0.25246510850814524,1.0680778179313992
buttoned up,31,0.2262773722627737,3.4339872044851463,-1.229451889626921,0.25246510850814524,1.0680778179313992
buy up,27,0.0018145161290322,3.295836866004329,-6.310120278025236,0.25246510850814524,1.0680778179313992
buying up,12,0.0053499777084262,2.4849066497880004,-5.225298544644535,0.25246510850814524,1.0680778179313992
call up,212,0.0062384133243092,5.356586274672012,-5.070771450350903,0.25246510850814524,1.0680778179313992
called up,311,0.0053756935681814,5.739792912179234,-5.220477482751169,0.25246510850814524,1.0680778179313992
calling up,28,0.0045175863181671,3.332204510175204,-5.39524960672424,0.25246510850814524,1.0680778179313992
calls up,11,0.0023504273504273,2.3978952727983707,-6.050804922172588,0.25246510850814524,1.0680778179313992
came up,3238,0.0481157869709938,8.08271113423758,-2.9848330677076267,0.25246510850814524,1.0680778179313992
carried up,65,0.0078143784563597,4.174387269895637,-4.843944779697047,0.25246510850814524,1.0680778179313992
carry up,35,0.0035623409669211,3.5553480614894135,-5.633768674035148,0.25246510850814524,1.0680778179313992
cast up,33,0.0084334270380782,3.4965075614664802,-4.767082871150839,0.25246510850814524,1.0680778179313992
catch up,506,0.0430858310626703,6.226536669287466,-3.100519502384678,0.25246510850814524,1.0680778179313992
catches up,30,0.0276497695852534,3.4011973816621555,-3.5600986642480135,0.25246510850814524,1.0680778179313992
catching up,191,0.1145083932853717,5.25227342804663,-2.04549485448475,0.25246510850814524,1.0680778179313992
caught up,549,0.0514719669979373,6.3080984415095305,-2.913874014696361,0.25246510850814524,1.0680778179313992
chained up,30,0.1176470588235294,3.4011973816621555,-2.0149030205422647,0.25246510850814524,1.0680778179313992
chalk up,10,0.0098135426889106,2.302585092994046,-4.614129927359573,0.25246510850814524,1.0680778179313992
chalked up,10,0.3448275862068966,2.302585092994046,-0.6418538861723946,0.25246510850814524,1.0680778179313992
change up,14,8.452575016603e-4,2.6390573296152584,-7.075023626403717,0.25246510850814524,1.0680778179313992
charged up,19,0.0114320096269554,2.9444389791664403,-4.459840138870835,0.25246510850814524,1.0680778179313992
chase up,12,0.0040733197556008,2.4849066497880004,-5.4992153089149305,0.25246510850814524,1.0680778179313992
chatting up,12,0.0226843100189035,2.4849066497880004,-3.7631362247204327,0.25246510850814524,1.0680778179313992
check up,106,0.011707532582284,4.663439094112067,-4.435746228497959,0.25246510850814524,1.0680778179313992
checked up,14,0.0067862336403296,2.6390573296152584,-4.986049818623644,0.25246510850814524,1.0680778179313992
checking up,36,0.0265095729013254,3.58351893845611,-3.603382081955525,0.25246510850814524,1.0680778179313992
cheer up,299,0.1659267480577136,5.700443573390687,-1.6147748163622884,0.25246510850814524,1.0680778179313992
cheered up,51,0.096045197740113,3.9318256327243257,-2.241960471177611,0.25246510850814524,1.0680778179313992
cheering up,26,0.0165184243964421,3.258096538021482,-4.0866225161281955,0.25246510850814524,1.0680778179313992
chew up,19,0.0133897110641296,2.9444389791664403,-4.299788536436915,0.25246510850814524,1.0680778179313992
chewed up,46,0.1469648562300319,3.828641396489095,-1.758607261911155,0.25246510850814524,1.0680778179313992
chin up,23,0.0135135135135135,3.1354942159291497,-4.290459441148392,0.25246510850814524,1.0680778179313992
choked up,39,0.0752895752895752,3.6635616461296463,-2.50813895128127,0.25246510850814524,1.0680778179313992
chop up,27,0.0179163901791639,3.295836866004329,-4.0039605007538315,0.25246510850814524,1.0680778179313992
chopped up,52,0.1120689655172413,3.9512437185814275,-2.0697796307681,0.25246510850814524,1.0680778179313992
churned up,14,0.2121212121212121,2.6390573296152584,-1.3121863889661687,0.25246510850814524,1.0680778179313992
clam up,12,0.047808764940239,2.4849066497880004,-2.9915569021435116,0.25246510850814524,1.0680778179313992
clamber up,16,0.2285714285714285,2.772588722239781,-1.2163953243244934,0.25246510850814524,1.0680778179313992
clambered up,74,0.3474178403755869,4.30406509320417,-0.630408839926522,0.25246510850814524,1.0680778179313992
clambering up,19,0.2533333333333333,2.9444389791664403,-1.080912711568709,0.25246510850814524,1.0680778179313992
clean up,1153,0.106483191725157,7.050122520269059,-2.1271779976289236,0.25246510850814524,1.0680778179313992
cleaned up,302,0.2410215482841181,5.71042701737487,-1.1470870451705208,0.25246510850814524,1.0680778179313992
cleaning up,349,0.1699123661148977,5.855071922202427,-1.5862484675151902,0.25246510850814524,1.0680778179313992
cleans up,42,0.2153846153846154,3.7376696182833684,-1.292768303109067,0.25246510850814524,1.0680778179313992
clear up,182,0.0157059026579219,5.204006687076795,-4.137888124639694,0.25246510850814524,1.0680778179313992
cleared up,143,0.0859891761876127,4.962844630259907,-2.3636209835804154,0.25246510850814524,1.0680778179313992
clearing up,83,0.0717993079584775,4.418840607796598,-2.5593731348341007,0.25246510850814524,1.0680778179313992
clears up,24,0.0142348754448398,3.1780538303479458,-4.237723145067452,0.25246510850814524,1.0680778179313992
climb up,1138,0.2578160398731309,7.037027614686276,-1.057350830286684,0.25246510850814524,1.0680778179313992
climbed up,622,0.2562834775442933,6.432940092739179,-1.0653757780278021,0.25246510850814524,1.0680778179313992
climbing up,491,0.1920970266040688,6.19644412779452,-1.4364413776006129,0.25246510850814524,1.0680778179313992
climbs up,121,0.151819322459222,4.795790545596741,-1.7204025304462236,0.25246510850814524,1.0680778179313992
close up,151,0.0067606895007835,5.017279836814924,-4.989846750480694,0.25246510850814524,1.0680778179313992
closed up,129,0.0189817539729252,4.859812404361672,-3.9451128582563904,0.25246510850814524,1.0680778179313992
closes up,17,0.0072494669509594,2.833213344056216,-4.919551464795124,0.25246510850814524,1.0680778179313992
closing up,45,0.0249445676274944,3.8066624897703196,-3.6658382549672406,0.25246510850814524,1.0680778179313992
cocked up,11,0.0511627906976744,2.3978952727983707,-2.9202247210458463,0.25246510850814524,1.0680778179313992
coiled up,34,0.1942857142857142,3.5263605246161616,-1.4223993657620075,0.25246510850814524,1.0680778179313992
colored up,10,0.0041084634346754,2.302585092994046,-5.490589254195167,0.25246510850814524,1.0680778179313992
come up,4080,0.0225358336325223,8.313852267398207,-3.769854984491611,0.25246510850814524,1.0680778179313992
comes up,695,0.0296995854877996,6.543911845564792,-3.4864726401596893,0.25246510850814524,1.0680778179313992
coming up,2184,0.0573951434878587,7.688913336864796,-2.7986874752071427,0.25246510850814524,1.0680778179313992
conjure up,20,0.2325581395348837,2.995732273553991,-1.1939224684724348,0.25246510850814524,1.0680778179313992
conjured up,26,0.3466666666666667,3.258096538021482,-0.63372376008914455,0.25246510850814524,1.0680778179313992
connect up,11,0.0128805620608899,2.3978952727983707,-4.339071685203487,0.25246510850814524,1.0680778179313992
connected up,12,0.0050230221850146,2.4849066497880004,-5.288687817572203,0.25246510850814524,1.0680778179313992
continued up,11,0.0013931104356636,2.3978952727983707,-6.574822226598788,0.25246510850814524,1.0680778179313992
cook up,22,0.003170942634765,3.091042453358316,-5.750550393444885,0.25246510850814524,1.0680778179313992
cooked up,26,0.015531660692951,3.258096538021482,-4.149221172447936,0.25246510850814524,1.0680778179313992
cooking up,23,0.0067806603773584,3.1354942159291497,-4.986877027477417,0.25246510850814524,1.0680778179313992
cooped up,77,0.875,4.343805421853684,1.9459101490553132,0.25246510850814524,1.0680778179313992
cough up,21,0.0103499260719566,3.044522437723423,-4.5603720430882,0.25246510850814524,1.0680778179313992
coughing up,10,0.008841732979664,2.302585092994046,-4.719391330078116,0.25246510850814524,1.0680778179313992
count up,59,0.0077539755552635,4.07753744390572,-4.851765398337352,0.25246510850814524,1.0680778179313992
counted up,29,0.0232558139534883,3.367295829986474,-3.7376696182833715,0.25246510850814524,1.0680778179313992
counting up,22,0.0118089103596349,3.091042453358316,-4.42702172787477,0.25246510850814524,1.0680778179313992
cover up,271,0.0324512034486887,5.602118820879701,-3.3950283306354425,0.25246510850814524,1.0680778179313992
covered up,224,0.0342822161003979,5.4116460518550396,-3.3382449036802195,0.25246510850814524,1.0680778179313992
covering up,63,0.0435383552176917,4.143134726391533,-3.0895984097860842,0.25246510850814524,1.0680778179313992
covers up,18,0.0081706763504312,2.8903717578961645,-4.7989993496335295,0.25246510850814524,1.0680778179313992
crack up,25,0.0132275132275132,3.2188758248682006,-4.312140507209717,0.25246510850814524,1.0680778179313992
cracked up,40,0.0488997555012225,3.6888794541139363,-2.9678470700644555,0.25246510850814524,1.0680778179313992
cracking up,44,0.0887096774193548,3.784189633918261,-2.3294925459139706,0.25246510850814524,1.0680778179313992
crawl up,63,0.0436590436590436,4.143134726391533,-3.086704051759719,0.25246510850814524,1.0680778179313992
crawled up,58,0.0794520547945205,4.060443010546419,-2.449815329976731,0.25246510850814524,1.0680778179313992
crawling up,39,0.0359116022099447,3.6635616461296463,-3.290122564740892,0.25246510850814524,1.0680778179313992
crawls up,14,0.015855039637599,2.6390573296152584,-4.1282857956501395,0.25246510850814524,1.0680778179313992
creep up,63,0.0929203539823008,4.143134726391533,-2.2784875414149863,0.25246510850814524,1.0680778179313992
creeping up,79,0.118796992481203,4.3694478524670215,-2.003871937109991,0.25246510850814524,1.0680778179313992
creeps up,13,0.0738636363636363,2.5649493574615367,-2.5288008433452265,0.25246510850814524,1.0680778179313992
crept up,161,0.1040051679586563,5.081404364984463,-2.153494055330369,0.25246510850814524,1.0680778179313992
crop up,22,0.0391459074733096,3.091042453358316,-3.2005266862000044,0.25246510850814524,1.0680778179313992
cropped up,25,0.1953125,3.2188758248682006,-1.415853163361435,0.25246510850814524,1.0680778179313992
crowded up,16,0.0106312292358804,2.772588722239781,-4.533271310444228,0.25246510850814524,1.0680778179313992
crowding up,10,0.037174721189591003,2.302585092994046,-3.254242968705494,0.25246510850814524,1.0680778179313992
crumpled up,36,0.1538461538461538,3.58351893845611,-1.7047480922384257,0.25246510850814524,1.0680778179313992
crushed up,10,0.0120048019207683,2.302585092994046,-4.410371107683025,0.25246510850814524,1.0680778179313992
cuddle up,22,0.0162962962962962,3.091042453358316,-4.100386876678069,0.25246510850814524,1.0680778179313992
cuddled up,28,0.1879194630872483,3.332204510175204,-1.4635860354215373,0.25246510850814524,1.0680778179313992
curl up,90,0.216867469879518,4.499809670330265,-1.284015511999473,0.25246510850814524,1.0680778179313992
curled up,281,0.4467408585055644,5.638354669333745,-0.21384781044072865,0.25246510850814524,1.0680778179313992
curling up,33,0.093484419263456,3.4965075614664802,-2.271813434327293,0.25246510850814524,1.0680778179313992
cut up,450,0.0222178335143675,6.1092475827643655,-3.78439163371695,0.25246510850814524,1.0680778179313992
cuts up,13,0.0066803699897225,2.5649493574615367,-5.0018791217467955,0.25246510850814524,1.0680778179313992
cutting up,106,0.0337257397391027,4.663439094112067,-3.355186370933684,0.25246510850814524,1.0680778179313992
dance up,10,0.0012677484787018,2.302585092994046,-6.669244250536826,0.25246510850814524,1.0680778179313992
danced up,38,0.0299448384554767,3.6375861597263857,-3.4779959664580695,0.25246510850814524,1.0680778179313992
dancing up,45,0.0097444781290602,3.8066624897703196,-4.621262233887736,0.25246510850814524,1.0680778179313992
darted up,20,0.0292825768667642,2.995732273553991,-3.5010427166318743,0.25246510850814524,1.0680778179313992
dashed up,79,0.0580029368575624,4.3694478524670215,-2.787508512148615,0.25246510850814524,1.0680778179313992
dashing up,24,0.05,3.1780538303479458,-2.9444389791664403,0.25246510850814524,1.0680778179313992
deliver up,15,0.0082327113062568,2.70805020110221,-4.791373089490026,0.25246510850814524,1.0680778179313992
delivered up,16,0.0105401844532279,2.772588722239781,-4.541964110084302,0.25246510850814524,1.0680778179313992
die up,10,8.772699359592e-4,2.302585092994046,-7.037818163280414,0.25246510850814524,1.0680778179313992
dig up,192,0.0762509928514694,5.2574953720277815,-2.4944099610508284,0.25246510850814524,1.0680778179313992
digging up,87,0.0646840148698884,4.465908118654584,-2.6713703186058035,0.25246510850814524,1.0680778179313992
digs up,11,0.0611111111111111,2.3978952727983707,-2.7320034421247033,0.25246510850814524,1.0680778179313992
disappeared up,12,0.0035724918130395,2.4849066497880004,-5.630913051423353,0.25246510850814524,1.0680778179313992
dish up,16,0.0071364852809991,2.772588722239781,-4.93537280959571,0.25246510850814524,1.0680778179313992
dished up,11,0.3142857142857143,2.3978952727983707,-0.7801585575495751,0.25246510850814524,1.0680778179313992
divide up,31,0.0334051724137931,3.4339872044851463,-3.36506865757365,0.25246510850814524,1.0680778179313992
divided up,65,0.0234826589595375,4.174387269895637,-3.7277302763808136,0.25246510850814524,1.0680778179313992
doing up,343,0.005031907870608,5.8377304471659395,-5.2869114579049,0.25246510850814524,1.0680778179313992
doll up,64,0.0082527401676337,4.1588830833596715,-4.788923009697393,0.25246510850814524,1.0680778179313992
dolled up,13,0.7647058823529411,2.5649493574615367,1.178654996341646,0.25246510850814524,1.0680778179313992
done up,176,0.0031062477938581,5.170483995038151,-5.771228696150991,0.25246510850814524,1.0680778179313992
double up,17,0.0033736852550109,2.833213344056216,-5.688370195661319,0.25246510850814524,1.0680778179313992
doubled up,95,0.2069716775599128,4.553876891600541,-1.3432769760362,0.25246510850814524,1.0680778179313992
doubling up,20,0.1470588235294117,2.995732273553991,-1.7578579175523743,0.25246510850814524,1.0680778179313992
dragged up,25,0.0166112956810631,3.2188758248682006,-4.080921541889961,0.25246510850814524,1.0680778179313992
drank up,17,0.0112806901128069,2.833213344056216,-4.473318054883289,0.25246510850814524,1.0680778179313992
draw up,156,0.0140300386725424,5.049856007249537,-4.25242523842501,0.25246510850814524,1.0680778179313992
drawing up,66,0.0102835774384543,4.189654742026425,-4.566870260900551,0.25246510850814524,1.0680778179313992
drawn up,356,0.1030987547060527,5.87493073085203,-2.1632584491211726,0.25246510850814524,1.0680778179313992
dream up,14,0.0021779713752333,2.6390573296152584,-6.1271810506378666,0.25246510850814524,1.0680778179313992
dreamed up,13,0.0113835376532399,2.5649493574615367,-4.464138206688128,0.25246510850814524,1.0680778179313992
dredge up,12,0.2307692307692307,2.4849066497880004,-1.2039728043259363,0.25246510850814524,1.0680778179313992
dredged up,15,0.4054054054054054,2.70805020110221,-0.38299225225610584,0.25246510850814524,1.0680778179313992
dredging up,10,0.1470588235294117,2.302585092994046,-1.7578579175523743,0.25246510850814524,1.0680778179313992
dress up,361,0.0394276976845784,5.8888779583328805,-3.193060698838778,0.25246510850814524,1.0680778179313992
dressed up,589,0.1017798513910489,6.3784261836515865,-2.177603031549849,0.25246510850814524,1.0680778179313992
dresses up,22,0.0184100418410041,3.091042453358316,-3.976277395295164,0.25246510850814524,1.0680778179313992
dressing up,161,0.0907042253521126,5.081404364984463,-2.305066483845432,0.25246510850814524,1.0680778179313992
drew up,333,0.0575328265376641,5.808142489980444,-2.796145408286728,0.25246510850814524,1.0680778179313992
dried up,257,0.1550995775497888,5.54907608489522,-1.6951514307081301,0.25246510850814524,1.0680778179313992
dries up,33,0.152073732718894,3.4965075614664802,-1.7184281961425054,0.25246510850814524,1.0680778179313992
drifted up,11,0.01985559566787,2.3978952727983707,-3.8992140471355667,0.25246510850814524,1.0680778179313992
drink up,135,0.0069163379271479,4.90527477843843,-4.9669284840579335,0.25246510850814524,1.0680778179313992
drive up,113,0.0105204357136207,4.727387818712341,-4.543859488167364,0.25246510850814524,1.0680778179313992
driven up,40,0.0173085244482907,3.6888794541139363,-4.039096087991627,0.25246510850814524,1.0680778179313992
driving up,57,0.0095413458319384,4.04305126783455,-4.642533574842144,0.25246510850814524,1.0680778179313992
drove up,150,0.0468310958476428,5.0106352940962555,-3.0132446986386228,0.25246510850814524,1.0680778179313992
drum up,10,0.0056529112492933,2.302585092994046,-5.169915651743528,0.25246510850814524,1.0680778179313992
dry up,166,0.0223358449946178,5.111987788356544,-3.778973424424607,0.25246510850814524,1.0680778179313992
drying up,38,0.079002079002079,3.6375861597263857,-2.45598361031875,0.25246510850814524,1.0680778179313992
dug up,178,0.1466227347611202,5.181783550292085,-1.7613388725273438,0.25246510850814524,1.0680778179313992
ease up,36,0.0236375574523965,3.58351893845611,-3.7209970080040486,0.25246510850814524,1.0680778179313992
eat up,337,0.0070577394290979,5.820082930352362,-4.946547709847042,0.25246510850814524,1.0680778179313992
eaten up,117,0.0309687665431445,4.762173934797756,-3.443317678322481,0.25246510850814524,1.0680778179313992
eating up,71,0.0052068055148137,4.2626798770413155,-5.252568348051723,0.25246510850814524,1.0680778179313992
eats up,23,0.0079119367045063,3.1354942159291497,-4.831439282475698,0.25246510850814524,1.0680778179313992
end up,1708,0.047608429033337,7.443078374348516,-2.9959664381727884,0.25246510850814524,1.0680778179313992
ended up,992,0.1940911758951281,6.899723107284872,-1.4236425871512084,0.25246510850814524,1.0680778179313992
ending up,52,0.0347361389445557,3.9512437185814275,-3.3246208819651075,0.25246510850814524,1.0680778179313992
ends up,313,0.0939093909390939,5.746203190540153,-2.266808919828762,0.25246510850814524,1.0680778179313992
face up,85,0.0024082048957388,4.442651256490317,-6.026462556277957,0.25246510850814524,1.0680778179313992
facing up,15,0.0072115384615384,2.70805020110221,-4.924835304292932,0.25246510850814524,1.0680778179313992
fasten up,12,0.0275229357798165,2.4849066497880004,-3.564826805443958,0.25246510850814524,1.0680778179313992
fastened up,30,0.0241935483870967,3.4011973816621555,-3.6971782569286344,0.25246510850814524,1.0680778179313992
fed up,595,0.2558039552880481,6.38856140554563,-1.0678931496305797,0.25246510850814524,1.0680778179313992
feel up,29,9.657652857333e-4,3.367295829986474,-6.941623496768933,0.25246510850814524,1.0680778179313992
feeling up,17,0.0016249283119862,2.833213344056216,-6.420665329934472,0.25246510850814524,1.0680778179313992
feet up,13,5.663500914873e-4,2.5649493574615367,-7.475731624250837,0.25246510850814524,1.0680778179313992
fess up,22,0.88,3.091042453358316,1.9924301646902063,0.25246510850814524,1.0680778179313992
