layer,log_freq,fit,panel
8,10.310406221959461,12.353959163369764,Encoder
9,10.310406221959461,12.080567081435627,Encoder
10,10.310406221959461,11.804177146201338,Encoder
11,10.310406221959461,11.52629208427535,Encoder
0,10.443418058763534,14.156400383913933,Encoder
1,10.443418058763534,13.955733228752843,Encoder
2,10.443418058763534,13.752266499761143,Encoder
3,10.443418058763534,13.543201849987533,Encoder
4,10.443418058763534,13.325889384875342,Encoder
5,10.443418058763534,13.097967526502153,Encoder
6,10.443418058763534,12.857237749968897,Encoder
7,10.443418058763534,12.604489857871851,Encoder
8,10.443418058763534,12.343501980302618,Encoder
9,10.443418058763534,12.077993168395949,Encoder
10,10.443418058763534,11.810037418982068,Encoder
11,10.443418058763534,11.540861700930119,Encoder
0,10.576429895567607,14.128449984774575,Encoder
1,10.576429895567607,13.927077345444353,Encoder
2,10.576429895567607,13.723104776066853,Encoder
3,10.576429895567607,13.513934566475198,Encoder
4,10.576429895567607,13.29723761203277,Encoder
5,10.576429895567607,13.071206480000548,Encoder
6,10.576429895567607,12.834200968340944,Encoder
7,10.576429895567607,12.587048635411833,Encoder
8,10.576429895567607,12.33304479996651,Encoder
9,10.576429895567607,12.075419260671586,Encoder
10,10.576429895567607,11.815897694194398,Encoder
11,10.576429895567607,11.555431314385654,Encoder
0,10.709441732371678,14.100499578151986,Encoder
1,10.709441732371678,13.898421467346646,Encoder
2,10.709441732371678,13.693943065741403,Encoder
3,10.709441732371678,13.484667295453965,Encoder
4,10.709441732371678,13.268585841630019,Encoder
5,10.709441732371678,13.044445425048151,Encoder
6,10.709441732371678,12.811164175487185,Encoder
7,10.709441732371678,12.569607407909904,Encoder
8,10.709441732371678,12.32258762246302,Encoder
9,10.709441732371678,12.072845358460222,Encoder
10,10.709441732371678,11.821757971928777,Encoder
11,10.709441732371678,11.570000924522985,Encoder
0,10.84245356917575,14.072549163777834,Encoder
1,10.84245356917575,13.869765594646534,Encoder
2,10.84245356917575,13.664781369264164,Encoder
3,10.84245356917575,13.45540003737172,Encoder
4,10.84245356917575,13.239934073754553,Encoder
5,10.84245356917575,13.017684361341937,Encoder
6,10.84245356917575,12.788127371005098,Encoder
7,10.84245356917575,12.552166175185281,Encoder
8,10.84245356917575,12.31213044789372,Encoder
9,10.84245356917575,12.07027146195953,Encoder
10,10.84245356917575,11.827618252275625,Encoder
11,10.84245356917575,11.584570531223116,Encoder
0,10.975465405979824,14.044598741383796,Encoder
1,10.975465405979824,13.841109727530892,Encoder
2,10.975465405979824,13.635619687114495,Encoder
3,10.975465405979824,13.426132792676361,Encoder
4,10.975465405979824,13.211282308493873,Encoder
5,10.975465405979824,12.990923288578886,Encoder
6,10.975465405979824,12.765090554492156,Encoder
7,10.975465405979824,12.534724937057169,Encoder
8,10.975465405979824,12.301673276360171,Encoder
9,10.975465405979824,12.067697571367194,Encoder
