layer,log_predic,fit,panel
10,-2.6660287544269012,10.230778171981784,Encoder
11,-2.6660287544269012,9.83635563751734,Encoder
0,-2.5105751428822263,11.064155216583002,Encoder
1,-2.5105751428822263,10.806896781196142,Encoder
2,-2.5105751428822263,10.557614693389777,Encoder
3,-2.5105751428822263,10.324454567875897,Encoder
4,-2.5105751428822263,10.136043342278317,Encoder
5,-2.5105751428822263,10.06078573012399,Encoder
6,-2.5105751428822263,10.166191753017175,Encoder
7,-2.5105751428822263,10.394078629677056,Encoder
8,-2.5105751428822263,10.56057077593772,Encoder
9,-2.5105751428822263,10.497261822945793,Encoder
10,-2.5105751428822263,10.217949777761406,Encoder
11,-2.5105751428822263,9.830248517595864,Encoder
0,-2.3551215313375504,11.061002340259707,Encoder
1,-2.3551215313375504,10.805134311652266,Encoder
2,-2.3551215313375504,10.556863797019234,Encoder
3,-2.3551215313375504,10.323957233882526,Encoder
4,-2.3551215313375504,10.134620809015507,Encoder
5,-2.3551215313375504,10.05675774286166,Encoder
6,-2.3551215313375504,10.157439031579193,Encoder
7,-2.3551215313375504,10.379692989747657,Encoder
8,-2.3551215313375504,10.54250525036794,Encoder
9,-2.3551215313375504,10.48005250868019,Encoder
10,-2.3551215313375504,10.205670431863444,Encoder
11,-2.3551215313375504,9.824942498180206,Encoder
0,-2.1996679197928755,11.058665150039655,Encoder
1,-2.1996679197928755,10.804097708791689,Encoder
2,-2.1996679197928755,10.556760237836494,Encoder
3,-2.1996679197928755,10.324051172963477,Encoder
4,-2.1996679197928755,10.133753275054119,Encoder
5,-2.1996679197928755,10.053238696697646,Encoder
6,-2.1996679197928755,10.149109029496598,Encoder
7,-2.1996679197928755,10.365625888953025,Encoder
8,-2.1996679197928755,10.524710914468486,Encoder
9,-2.1996679197928755,10.463191605097881,Encoder
10,-2.1996679197928755,10.193927771989507,Encoder
11,-2.1996679197928755,9.820417140177994,Encoder
0,-2.0442143082482005,11.057118745457995,Encoder
1,-2.0442143082482005,10.803764814068662,Encoder
2,-2.0442143082482005,10.557284254567199,Encoder
3,-2.0442143082482005,10.324718335314616,Encoder
4,-2.0442143082482005,10.133423797920132,Encoder
5,-2.0442143082482005,10.050213055177565,Encoder
6,-2.0442143082482005,10.141188842407772,Encoder
7,-2.0442143082482005,10.351867603243068,Encoder
8,-2.0442143082482005,10.50717948962723,Encoder
9,-2.0442143082482005,10.446668476259473,Encoder
10,-2.0442143082482005,10.182705414715352,Encoder
11,-2.0442143082482005,9.816648612323739,Encoder
0,-1.8887606967035255,11.05633822604988,Encoder
1,-1.8887606967035255,10.804113468937437,Encoder
2,-1.8887606967035255,10.55841608593697,Encoder
3,-1.8887606967035255,10.325940671131802,Encoder
4,-1.8887606967035255,10.13361543513957,Encoder
5,-1.8887606967035255,10.047665281847042,Encoder
6,-1.8887606967035255,10.133665565951082,Encoder
7,-1.8887606967035255,10.338408408567707,Encoder
8,-1.8887606967035255,10.489902697232061,Encoder
9,-1.8887606967035255,10.430472486225542,Encoder
10,-1.8887606967035255,10.171986976616747,Encoder
11,-1.8887606967035255,9.813613083351948,Encoder
0,-1.7333070851588506,11.056298691350468,Encoder
1,-1.7333070851588506,10.805121514852289,Encoder
2,-1.7333070851588506,10.560135970671436,Encoder
3,-1.7333070851588506,10.327700130610895,Encoder
4,-1.7333070851588506,10.134311244238424,Encoder
5,-1.7333070851588506,10.045579840251703,Encoder
6,-1.7333070851588506,10.126526295764908,Encoder
7,-1.7333070851588506,10.325238580876828,Encoder
8,-1.7333070851588506,10.472872258670881,Encoder
9,-1.7333070851588506,10.41459299905669,Encoder
10,-1.7333070851588506,10.161756074269451,Encoder
11,-1.7333070851588506,9.811286721997138,Encoder
0,-1.5778534736141756,11.056975240894909,Encoder
1,-1.5778534736141756,10.806766793267457,Encoder
2,-1.5778534736141756,10.562424147496225,Encoder
3,-1.5778534736141756,10.329978663947758,Encoder
4,-1.5778534736141756,10.13549428274269,Encoder
5,-1.5778534736141756,10.04394119393718,Encoder
6,-1.5778534736141756,10.119758127487632,Encoder
7,-1.5778534736141756,10.312348396120345,Encoder
8,-1.5778534736141756,10.456079895331573,Encoder
9,-1.5778534736141756,10.399019378813495,Encoder
10,-1.5778534736141756,10.151996324249234,Encoder
11,-1.5778534736141756,9.809645696993815,Encoder
0,-1.4223998620694998,11.05834297421836,Encoder
1,-1.4223998620694998,10.809027145637211,Encoder
2,-1.4223998620694998,10.565260855136948,Encoder
3,-1.4223998620694998,10.332758221338258,Encoder
4,-1.4223998620694998,10.137147608178388,Encoder
5,-1.4223998620694998,10.042733806449093,Encoder
6,-1.4223998620694998,10.113348156757612,Encoder
7,-1.4223998620694998,10.299728130248178,Encoder
8,-1.4223998620694998,10.439517328602019,Encoder
9,-1.4223998620694998,10.383740989556555,Encoder
10,-1.4223998620694998,10.142691343131846,Encoder
11,-1.4223998620694998,9.808666177076491,Encoder
0,-1.2669462505248248,11.060376990855975,Encoder
1,-1.2669462505248248,10.8118804134158,Encoder
2,-1.2669462505248248,10.56862633231925,Encoder
3,-1.2669462505248248,10.336020752978248,Encoder
4,-1.2669462505248248,10.139254278071515,Encoder
5,-1.2669462505248248,10.041942141333065,Encoder
6,-1.2669462505248248,10.107283479213233,Encoder
7,-1.2669462505248248,10.287368059210229,Encoder
8,-1.2669462505248248,10.423176279870129,Encoder
9,-1.2669462505248248,10.368747195346453,Encoder
10,-1.2669462505248248,10.133824747493051,Encoder
11,-1.2669462505248248,9.808324330979678,Encoder
0,-1.1114926389801498,11.063052390342907,Encoder
1,-1.1114926389801498,10.815304438057494,Encoder
2,-1.1114926389801498,10.572500817768754,Encoder
3,-1.1114926389801498,10.339748209063599,Encoder
4,-1.1114926389801498,10.141797349948055,Encoder
5,-1.1114926389801498,10.041550662134725,Encoder
6,-1.1114926389801498,10.101551190492879,Encoder
7,-1.1114926389801498,10.275258458956399,Encoder
8,-1.1114926389801498,10.407048470523776,Encoder
9,-1.1114926389801498,10.354027360243789,Encoder
10,-1.1114926389801498,10.125380153908619,Encoder
11,-1.1114926389801498,9.808596327437888,Encoder
0,-0.9560390274354749,11.06634427221431,Encoder
1,-0.9560390274354749,10.819277061016539,Encoder
2,-0.9560390274354749,10.576864550211079,Encoder
3,-0.9560390274354749,10.343922539790167,Encoder
4,-0.9560390274354749,10.144759881334037,Encoder
5,-0.9560390274354749,10.041543832399697,Encoder
6,-0.9560390274354749,10.096138386234905,Encoder
7,-0.9560390274354749,10.263389605436599,Encoder
8,-0.9560390274354749,10.391125621950856,Encoder
9,-0.9560390274354749,10.33957084830915,Encoder
10,-0.9560390274354749,10.117341178954302,Encoder
11,-0.9560390274354749,9.809458335185628,Encoder
0,-0.8005854158907999,11.070227736005341,Encoder
1,-0.8005854158907999,10.823776123747194,Encoder
2,-0.8005854158907999,10.581697768371864,Encoder
3,-0.8005854158907999,10.348525695353818,Encoder
4,-0.8005854158907999,10.14812492975545,Encoder
5,-0.8005854158907999,10.041906115673605,Encoder
6,-0.8005854158907999,10.091032162077704,Encoder
7,-0.8005854158907999,10.251751774600738,Encoder
8,-0.8005854158907999,10.37539945553926,Encoder
9,-0.8005854158907999,10.325367023603121,Encoder
10,-0.8005854158907999,10.109691439205871,Encoder
11,-0.8005854158907999,9.810886522957412,Encoder
0,-0.6451318043461249,11.074677881251148,Encoder
1,-0.6451318043461249,10.828779467703715,Encoder
2,-0.6451318043461249,10.586980710976725,Encoder
3,-0.6451318043461249,10.35353962595041,Encoder
4,-0.6451318043461249,10.151875552738293,Encoder
5,-0.6451318043461249,10.042621975502069,Encoder
6,-0.6451318043461249,10.086219613659642,Encoder
7,-0.6451318043461249,10.240335242398723,Encoder
