layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
4,16.025612860447517,14.990415215093153,0.07893540196654726,0.07703202726547585,-1.0351976453543639,0.1102938389405746,-1.25137356967789,-0.8190217210308377,-1.1763737591982995,-0.8940215315104284,BabyLM 1.3B
5,15.792517488080257,14.633219776024868,0.07934630478241403,0.07741329731585107,-1.1592977120553893,0.11085420462903559,-1.3765719531282992,-0.9420234709824796,-1.3011910939805549,-1.0174043301302238,BabyLM 1.3B
6,15.41064545664053,14.231927265592152,0.07936821252536853,0.07743159207575218,-1.1787181910483788,0.11088266145280674,-1.39604820749588,-0.9613881746008777,-1.3206479977079715,-1.0367883843887862,BabyLM 1.3B
7,14.87662708665135,13.787172021228905,0.07898094731902475,0.07706839250742492,-1.0894550654224453,0.11035183352844244,-1.3057446591381925,-0.8731654717066981,-1.2307054123388517,-0.9482047185060389,BabyLM 1.3B
8,14.238000976955222,13.317828377504473,0.07858946017585583,0.07670395510906211,-0.9201725994507495,0.10981712061470854,-1.1354141558555781,-0.7049310430459208,-1.0607385138375764,-0.7796066850639225,BabyLM 1.3B
9,13.548154762627108,12.844866328233543,0.07852085268957282,0.07664465531225709,-0.7032884343935653,0.10972660340606691,-0.9183525770694564,-0.4882242917176741,-0.8437384867533309,-0.5628383820337997,BabyLM 1.3B
10,12.860476078741968,12.389255867230805,0.07879670213027105,0.07690919734010572,-0.471220211511163,0.1101087866707557,-0.6870334333858441,-0.25540698963648184,-0.6121594584497303,-0.3302809645725957,BabyLM 1.3B
11,12.228352560374757,11.971966988310951,0.07912940015478585,0.07722545619820276,-0.25638557206380597,0.11056777583851796,-0.47309841270730113,-0.039672731420310775,-0.39791232513710895,-0.11485881899050299,BabyLM 1.3B
12,11.703651651896482,11.613371507383244,0.07912940015478583,0.07722545619820276,-0.09028014451323862,0.11056777583851794,-0.3069929851567338,0.12643269613025654,-0.2318068975865416,0.051246608560064355,BabyLM 1.3B
13,11.303276411487142,11.320083148532134,0.078796702130271,0.07690919734010572,0.016806737044992914,0.11010878667075566,-0.19900648482968816,0.232619958919674,-0.12413250989357433,0.15774598398356016,BabyLM 1.3B
14,11.00916551113573,11.084957544017271,0.07852085268957272,0.07664465531225712,0.0757920328815409,0.10972660340606685,-0.13927210979435012,0.29085617555743193,-0.06465801947822467,0.21624208524130648,BabyLM 1.3B
15,10.80173743212729,10.900252148192873,0.0785894601758557,0.07670395510906214,0.09851471606558349,0.10981712061470848,-0.11672684033924513,0.3137562724704121,-0.04205119832124338,0.23908063045241035,BabyLM 1.3B
16,10.661410655746856,10.758224415413157,0.0789809473190246,0.07706839250742493,0.09681375966630057,0.11035183352844233,-0.1194758340494464,0.31310335338204753,-0.0444365872501056,0.23806410658270674,BabyLM 1.3B
17,10.568603663279475,10.651131800032342,0.07936821252536834,0.07743159207575219,0.08252813675286674,0.1108826614528066,-0.1348018796946342,0.2998581532003677,-0.05940166990672571,0.2244579434124592,BabyLM 1.3B
18,10.504829987129508,10.571467305751243,0.07934630478241383,0.07741329731585106,0.06663731862173528,0.11085420462903543,-0.15063692245117416,0.2839115596946447,-0.07525606330343007,0.20853070054690062,BabyLM 1.3B
19,10.461134160184363,10.513774087991038,0.0789354019665471,0.07703202726547584,0.052639927806675146,0.11029383894057447,-0.1635359965168508,0.2688158521302011,-0.08853618603726018,0.19381604165061048,BabyLM 1.3B
20,10.433468166643982,10.473650912207653,0.07855001184378177,0.07667678318499024,0.04018274556367096,0.10976991136124807,-0.17496628070437525,0.2553317718317172,-0.10032274097872657,0.1806882321060685,BabyLM 1.3B
21,10.417824548157174,10.446705267906879,0.0787138069963484,0.07683896850451201,0.028880719749704298,0.11000041132966629,-0.18672008645644161,0.2444815259558502,-0.11191980675226856,0.16968124625167716,BabyLM 1.3B
22,10.410195846372748,10.428544644594513,0.07987112163194646,0.07793565268430917,0.018348798221765605,0.11159463262215819,-0.20037668171766443,0.23707427816119564,-0.12449233153459688,0.1611899279781281,BabyLM 1.3B
23,10.406574602939514,10.414776531776353,0.082231746641144,0.0801648316693541,0.008201928836838235,0.11484102225350128,-0.21688647478002426,0.23329033245370073,-0.1387945796476434,0.15519843732131988,BabyLM 1.3B
