component,verb_up,frequency,predic,log_freq,log_predic,r,vif
encoder,holed up,568941,0.6096817645527054,13.251532017046804,0.44597472886870176,0.306847430018338,1.1039420443905608
encoder,hook up,3661605,0.06177938455999703,15.113412133843905,-2.7204153934079804,0.306847430018338,1.1039420443905608
encoder,hooked up,3375781,0.258102347583964,15.03213726292561,-1.055855096583817,0.306847430018338,1.1039420443905608
encoder,hooking up,1241878,0.5080548098534678,14.032135307987364,0.032222027025310684,0.306847430018338,1.1039420443905608
encoder,hooks up,245959,0.0275463017405221,12.412920134357401,-3.5639541748203083,0.306847430018338,1.1039420443905608
encoder,hop up,140984,0.00559292241264162,11.856401687744205,-5.180644714098699,0.306847430018338,1.1039420443905608
encoder,hopped up,218845,0.07555310208066639,12.2961189956594,-2.5043598626298693,0.306847430018338,1.1039420443905608
encoder,hopping up,60410,0.0138748944338958,11.008909933132786,-4.263702177231007,0.306847430018338,1.1039420443905608
encoder,huddled up,63747,0.04574954194479511,11.062677403089841,-3.0377443921053753,0.306847430018338,1.1039420443905608
encoder,hunched up,24418,0.02565355202623978,10.103075844228801,-3.637084893884918,0.306847430018338,1.1039420443905608
encoder,hung up,3393576,0.09686056632207132,15.037394790631762,-2.2326044693316502,0.306847430018338,1.1039420443905608
encoder,hunt up,43994,0.00187630263549424,10.691808539965669,-6.27657405675264,0.306847430018338,1.1039420443905608
encoder,hunted up,17337,0.004885780060708,9.760598224985888,-5.316528566838476,0.306847430018338,1.1039420443905608
encoder,hunting up,26270,8.6125909391412e-4,10.176182882679585,-7.056253546530133,0.306847430018338,1.1039420443905608
encoder,hurried up,87300,0.01696772555899229,11.377105741827693,-4.059328909105663,0.306847430018338,1.1039420443905608
encoder,hurry up,1215725,0.1061720155640066,14.010851164616396,-2.1304527783611644,0.306847430018338,1.1039420443905608
encoder,hurrying up,33466,0.04526175702067115,10.418285277054519,-3.048974751730918,0.306847430018338,1.1039420443905608
encoder,hush up,50015,0.03657251580738499,10.820078239419281,-3.2712001980281378,0.306847430018338,1.1039420443905608
encoder,hushed up,67523,0.06158890865143431,11.120223559562419,-2.723706316726663,0.306847430018338,1.1039420443905608
encoder,hype up,150951,0.01399926939043625,11.924710559823211,-4.254651953729601,0.306847430018338,1.1039420443905608
encoder,hyped up,535984,0.20827676144837495,13.191859588861128,-1.335344105325189,0.306847430018338,1.1039420443905608
encoder,hyping up,118826,0.2420066679836987,11.685415517184227,-1.1417093093626731,0.306847430018338,1.1039420443905608
encoder,include up,365007,9.3319879029485e-4,12.807671810462923,-6.9759586796243145,0.306847430018338,1.1039420443905608
encoder,invite up,40925,0.00137220610203707,10.619496402239335,-6.58996239237774,0.306847430018338,1.1039420443905608
encoder,invited up,42252,9.1972580016111e-4,10.651406968943053,-6.990514826640617,0.306847430018338,1.1039420443905608
encoder,jack up,313933,0.00518623593108796,12.656934866326358,-5.256547367921568,0.306847430018338,1.1039420443905608
encoder,jacked up,435206,0.443649538007356,12.98357476119354,-0.2263635010667014,0.306847430018338,1.1039420443905608
encoder,jacking up,147545,0.2470166145439204,11.901888492978886,-1.114587563363346,0.306847430018338,1.1039420443905608
encoder,jam up,60254,0.00278438656642308,11.006324239190674,-5.880939423085915,0.306847430018338,1.1039420443905608
encoder,jerked up,44189,0.04198775020761555,10.696231168314535,-3.127482650710383,0.306847430018338,1.1039420443905608
encoder,join up,982306,0.0078277626693593,13.797658147757918,-4.84221998765147,0.306847430018338,1.1039420443905608
encoder,joined up,728889,0.00874486194115301,13.499276736023065,-4.730505635178579,0.306847430018338,1.1039420443905608
encoder,joining up,289530,0.00652616187793694,12.576014197569291,-5.025388725661268,0.306847430018338,1.1039420443905608
encoder,joins up,94688,0.0062719222188382,11.458342555199936,-5.065380723992772,0.306847430018338,1.1039420443905608
encoder,jumbled up,128979,0.14114221244157785,11.767404879394292,-1.8058353715069542,0.306847430018338,1.1039420443905608
encoder,jump up,1216276,0.01199361098592662,14.011304289437831,-4.411315074176548,0.306847430018338,1.1039420443905608
encoder,jumped up,1289640,0.05833328923191201,14.069873667623199,-2.781478472515045,0.306847430018338,1.1039420443905608
encoder,jumping up,850545,0.04251281902358244,13.653632599471276,-3.1145066784157307,0.306847430018338,1.1039420443905608
encoder,jumps up,375088,0.03262690759565835,12.8349159440893,-3.3894469113602694,0.306847430018338,1.1039420443905608
encoder,keep up,23237695,0.04142232653095995,16.96128630258502,-3.141630572030417,0.306847430018338,1.1039420443905608
encoder,keeping up,4508110,0.0413993863342748,15.321388554908877,-3.1422084690162304,0.306847430018338,1.1039420443905608
encoder,keeps up,800180,0.01206946951228893,13.59259198134136,-4.404933298789494,0.306847430018338,1.1039420443905608
encoder,kept up,2808981,0.02272439621360297,14.848332342090561,-3.7613296337102646,0.306847430018338,1.1039420443905608
encoder,keyed up,62148,0.04917025005241567,11.037273916211891,-2.9620462575038955,0.306847430018338,1.1039420443905608
encoder,kick up,535780,0.00826670554025107,13.191478908035007,-4.787218147803635,0.306847430018338,1.1039420443905608
encoder,kicked up,454600,0.02407021896009982,13.02717319040058,-3.7024152896102906,0.306847430018338,1.1039420443905608
encoder,kicking up,270272,0.02363585228012095,12.507184138293615,-3.721070895319235,0.306847430018338,1.1039420443905608
encoder,kicks up,143286,0.01063998445356039,11.872597911904718,-4.5324392623665455,0.306847430018338,1.1039420443905608
encoder,killed up,61216,7.2852541153664e-4,11.022163872239979,-7.223759260022739,0.306847430018338,1.1039420443905608
encoder,kiss up,30495,0.0010066520903752,10.325318014730557,-6.900118057023159,0.306847430018338,1.1039420443905608
encoder,knees up,172616,0.00997519377300482,12.058824753219222,-4.597628611157272,0.306847430018338,1.1039420443905608
encoder,knit up,92998,0.01046719942480939,11.440333266527805,-4.548986409718874,0.306847430018338,1.1039420443905608
encoder,knock up,90172,0.00169071074519502,11.409474236574024,-6.380914137560811,0.306847430018338,1.1039420443905608
encoder,knocked up,248172,0.01705658628273058,12.421877333140676,-4.054015132224307,0.306847430018338,1.1039420443905608
encoder,know up,246248,1.7757807822306e-4,12.414094437173942,-8.635922574606376,0.306847430018338,1.1039420443905608
encoder,laced up,124513,0.05513760155662217,11.732165407106436,-2.84120739947003,0.306847430018338,1.1039420443905608
encoder,laid up,389867,0.00915630011701985,12.873560934302336,-4.684114622564046,0.306847430018338,1.1039420443905608
encoder,land up,246471,8.9936895841674e-4,12.4149996184851,-7.012917424247117,0.306847430018338,1.1039420443905608
encoder,landed up,90392,0.00446133694707285,11.411911046889083,-5.407835475543788,0.306847430018338,1.1039420443905608
encoder,lap up,132532,0.00614652504658404,11.794579404683667,-5.085702897235804,0.306847430018338,1.1039420443905608
encoder,lapped up,120596,0.1638292207121781,11.700201395229314,-1.630008325531715,0.306847430018338,1.1039420443905608
encoder,last up,1398290,0.00146185996743958,14.150760619462213,-6.5265827742197535,0.306847430018338,1.1039420443905608
encoder,lay up,250768,0.00355673263569265,12.43228348789385,-5.635349881668984,0.306847430018338,1.1039420443905608
encoder,laying up,69966,0.00431750329014781,11.155764688748388,-5.440751135272503,0.306847430018338,1.1039420443905608
encoder,lays up,21126,0.0031944084696733,9.958259788383108,-5.743153829321882,0.306847430018338,1.1039420443905608
encoder,lead up,1682993,0.00630112600654073,14.33608431392484,-5.060705868467409,0.306847430018338,1.1039420443905608
encoder,leading up,7688614,0.04466647834425386,15.855251091167494,-3.062837221746934,0.306847430018338,1.1039420443905608
encoder,leads up,420259,0.0043568780303887,12.948626466865461,-5.431633129300195,0.306847430018338,1.1039420443905608
encoder,lean up,39250,9.1942647652161e-4,10.577706723210554,-6.990840627989603,0.306847430018338,1.1039420443905608
encoder,leaned up,81919,0.01323076778959979,11.313486233167579,-4.311891194385689,0.306847430018338,1.1039420443905608
encoder,leaning up,80213,0.0085135708418609991,11.292440875481761,-4.757543800718633,0.306847430018338,1.1039420443905608
encoder,leap up,132588,0.01007608972209666,11.795001854901175,-4.58746281888382,0.306847430018338,1.1039420443905608
encoder,leaped up,83638,0.06454630134829674,11.334253241252847,-2.673648834166315,0.306847430018338,1.1039420443905608
encoder,leaping up,71314,0.03267297700970376,11.17484794056376,-3.3879882761993443,0.306847430018338,1.1039420443905608
encoder,leaps up,67268,0.01790757107869236,11.116439919642641,-4.0044618383507675,0.306847430018338,1.1039420443905608
encoder,leapt up,109352,0.06638651482938947,11.60232731583249,-2.6435685792001724,0.306847430018338,1.1039420443905608
encoder,leave up,113295,4.9324491306762e-4,11.637750315415659,-7.61401135960787,0.306847430018338,1.1039420443905608
encoder,led up,660027,0.00393422844734229,13.400036022256764,-5.534098502828492,0.306847430018338,1.1039420443905608
encoder,left up,687508,0.00142812031991591,13.440828744818798,-6.549967019914348,0.306847430018338,1.1039420443905608
encoder,let up,1004923,0.00213906449920073,13.820421479624665,-6.145245339867045,0.306847430018338,1.1039420443905608
encoder,lets up,150777,0.00324624141794719,11.923557203029752,-5.727005916782338,0.306847430018338,1.1039420443905608
encoder,letting up,238079,0.00611525726107655,12.380357830349226,-5.0908344082054215,0.306847430018338,1.1039420443905608
encoder,level up,2761636,0.0059824955104465,14.831333815707485,-5.112917026299586,0.306847430018338,1.1039420443905608
encoder,leveled up,265857,0.0915948242448923,12.490713849223416,-2.2943157416690534,0.306847430018338,1.1039420443905608
encoder,leveling up,571545,0.1438900630523691,13.25609849927464,-1.7833492419351338,0.306847430018338,1.1039420443905608
encoder,levelling up,222243,0.19226337234953675,12.311526656817147,-1.4353698864563038,0.306847430018338,1.1039420443905608
encoder,lick up,25595,0.00477060642897695,10.150152298891683,-5.340499826112569,0.306847430018338,1.1039420443905608
encoder,licked up,31210,0.02046549325051835,10.348493835264826,-3.868337253902057,0.306847430018338,1.1039420443905608
encoder,licking up,25951,0.01139405126115652,10.163965423497029,-4.463204418182599,0.306847430018338,1.1039420443905608
encoder,lie up,23173,5.2934363308319e-4,10.050743086817882,-7.543343263263997,0.306847430018338,1.1039420443905608
encoder,lift up,1452810,0.03639393862723549,14.189010170065389,-3.276280321515414,0.306847430018338,1.1039420443905608
encoder,lifted up,1090573,0.05680705604233475,13.902213804153151,-2.809610324125138,0.306847430018338,1.1039420443905608
encoder,lifting up,436046,0.02444873498152381,12.985503021353109,-3.6864242356530377,0.306847430018338,1.1039420443905608
encoder,lifts up,257100,0.03132233620038498,12.45722039325398,-3.4316004485848848,0.306847430018338,1.1039420443905608
encoder,light up,4176828,0.00919509255687564,15.24506266475262,-4.679847726607527,0.306847430018338,1.1039420443905608
encoder,lighted up,128001,0.05615672517596002,11.759793355371237,-2.821813684306642,0.306847430018338,1.1039420443905608
encoder,lighten up,648367,0.20708639461931247,13.382212173038926,-1.3425781976398483,0.306847430018338,1.1039420443905608
encoder,lightened up,142883,0.17113724588365356,11.869781392530436,-1.5775887433858264,0.306847430018338,1.1039420443905608
encoder,lighting up,1015315,0.02180424135085255,13.830709467138616,-3.803605303973207,0.306847430018338,1.1039420443905608
encoder,lights up,1626936,0.02486929349932061,14.302209049225889,-3.6689376702979546,0.306847430018338,1.1039420443905608
encoder,like up,265129,1.0256810250971e-4,12.487971778976181,-9.184880991919703,0.306847430018338,1.1039420443905608
encoder,limped up,7249,0.01059259497388747,8.888618807300878,-4.536951013502876,0.306847430018338,1.1039420443905608
encoder,line up,7994536,0.0166397497456182,15.894268866293352,-4.079181137477026,0.306847430018338,1.1039420443905608
encoder,lined up,6822063,0.4008337288068174,15.735672476746583,-0.4019924409481253,0.306847430018338,1.1039420443905608
encoder,lines up,1053322,0.00675794277633703,13.86745953734343,-4.990255877196148,0.306847430018338,1.1039420443905608
encoder,lining up,2275423,0.17059375458034054,14.637676527149527,-1.5814250519979012,0.306847430018338,1.1039420443905608
encoder,link up,1695120,0.00905995330782523,14.343264092750914,-4.694790068332073,0.306847430018338,1.1039420443905608
encoder,linked up,681627,0.01105175585517591,13.432237866388737,-4.494052682490432,0.306847430018338,1.1039420443905608
encoder,linking up,910466,0.05798941871732679,13.72171183533285,-2.787755949302624,0.306847430018338,1.1039420443905608
encoder,links up,214897,0.00214734004006918,12.277914122551774,-6.141375744579723,0.306847430018338,1.1039420443905608
encoder,listed up,41276,4.4872402828679e-4,10.628036496235605,-7.7086536707856395,0.306847430018338,1.1039420443905608
encoder,listen up,302215,0.00316346491999871,12.618893963591598,-5.752918879169894,0.306847430018338,1.1039420443905608
encoder,lit up,3384705,0.0624086203312186,15.034777311343209,-2.7096108125735263,0.306847430018338,1.1039420443905608
encoder,live up,5729639,0.01499007627130481,15.561163084961029,-4.185263315725492,0.306847430018338,1.1039420443905608
encoder,lived up,1782731,0.02181188457009311,14.393657016141988,-3.803247013590834,0.306847430018338,1.1039420443905608
encoder,liven up,571228,0.5512272697445874,13.255543708413933,0.205630600988036,0.306847430018338,1.1039420443905608
encoder,lives up,1572985,0.00769367423642575,14.268485646076321,-4.859633392265916,0.306847430018338,1.1039420443905608
encoder,living up,1215577,0.00486996623618491,14.010729419148179,-5.319786411770693,0.306847430018338,1.1039420443905608
encoder,load up,1863674,0.01942820788716391,14.4380603662283,-3.9214098380412787,0.306847430018338,1.1039420443905608
encoder,loaded up,1227104,0.03009903558549963,14.02016747967736,-3.4727008368505876,0.306847430018338,1.1039420443905608
encoder,loading up,612368,0.02005590269116855,13.325088687971277,-3.8889720174873075,0.306847430018338,1.1039420443905608
encoder,loads up,285603,0.01001806389479291,12.562358013594078,-4.593296843689814,0.306847430018338,1.1039420443905608
encoder,lock up,1341400,0.01600909876304709,14.109224402647774,-4.118459417001904,0.306847430018338,1.1039420443905608
encoder,locked up,3364969,0.105893711189912,15.028929308537103,-2.1333887929690154,0.306847430018338,1.1039420443905608
encoder,locking up,525843,0.05368708096131834,13.172757968078646,-2.8694009010108834,0.306847430018338,1.1039420443905608
encoder,locks up,297269,0.02210485441398106,12.602392731770161,-3.78960521004093,0.306847430018338,1.1039420443905608
encoder,look up,11355995,0.01489781393257422,16.24525635627902,-4.19153089173871,0.306847430018338,1.1039420443905608
encoder,looked up,8070131,0.04870357561665315,15.903680273075965,-2.9720732628619326,0.306847430018338,1.1039420443905608
encoder,looking up,4748769,0.0096195077598412709,15.373395984528877,-4.63429610993395,0.306847430018338,1.1039420443905608
encoder,looks up,1403612,0.00612162264895184,14.154559472098937,-5.089787642281884,0.306847430018338,1.1039420443905608
encoder,loom up,14270,0.00591708860995688,9.565914710470881,-5.123976075969733,0.306847430018338,1.1039420443905608
encoder,loomed up,29659,0.0332318193633976,10.297520899681873,-3.3704509047478624,0.306847430018338,1.1039420443905608
encoder,looming up,24501,0.00496831359202117,10.106469212026385,-5.299694117261133,0.306847430018338,1.1039420443905608
encoder,looms up,13375,0.00598028896756291,9.501142571764207,-5.113288147342486,0.306847430018338,1.1039420443905608
encoder,looped up,20093,0.01578592175154359,9.908126774684552,-4.132724918137418,0.306847430018338,1.1039420443905608
encoder,loosen up,1155509,0.16969673205263597,13.960051497502242,-1.5877781022719486,0.306847430018338,1.1039420443905608
encoder,loosened up,233635,0.13815637360733396,12.361515347480124,-1.8306876605917284,0.306847430018338,1.1039420443905608
encoder,loosening up,199284,0.1081947988490146,12.202486221994754,-2.1093144289010946,0.306847430018338,1.1039420443905608
encoder,lose up,246822,0.00208159327477931,12.416422708045408,-6.172537918203907,0.306847430018338,1.1039420443905608
encoder,lost up,92829,4.400753243751e-4,11.438514369956337,-7.728124481756074,0.306847430018338,1.1039420443905608
encoder,m up,39350,3.0785930025397695e-5,10.58025125384555,-10.388422003310877,0.306847430018338,1.1039420443905608
encoder,made up,30311015,0.02960184071227023,17.22702173577122,-3.4898699151468584,0.306847430018338,1.1039420443905608
encoder,make up,31755825,0.01833748369593623,17.27358673104234,-3.9803003251768145,0.306847430018338,1.1039420443905608
encoder,makes up,5602921,0.012612575435458,15.538798626858515,-4.360368123166349,0.306847430018338,1.1039420443905608
encoder,making up,4242717,0.00815992928025517,15.260714423869072,-4.800326372952108,0.306847430018338,1.1039420443905608
encoder,man up,592194,0.00100436269760572,13.291589562886042,-6.90239720294548,0.306847430018338,1.1039420443905608
encoder,march up,88680,0.00312431298936296,11.392789663730248,-5.765411659521839,0.306847430018338,1.1039420443905608
encoder,marched up,104675,0.02402046196850066,11.558615590887344,-3.7045355719344575,0.306847430018338,1.1039420443905608
encoder,marching up,61364,0.0122300193921662,11.024578622964665,-4.391556322172143,0.306847430018338,1.1039420443905608
encoder,mark up,483652,0.00240938187353168,13.089120918823895,-6.025972759284244,0.306847430018338,1.1039420443905608
encoder,marked up,392731,0.00771366268786746,12.880880178117627,-4.857018580554864,0.306847430018338,1.1039420443905608
encoder,marking up,137903,0.01071084357281424,11.83430581843961,-4.525730015088644,0.306847430018338,1.1039420443905608
encoder,marry up,49393,0.00228532875203412,10.807563992730705,-6.078957446908124,0.306847430018338,1.1039420443905608
encoder,mash up,253065,0.03568119190253444,12.441401651708185,-3.296798241236891,0.306847430018338,1.1039420443905608
encoder,mashed up,147283,0.0322438767874649,11.900111185063983,-3.4016519585452345,0.306847430018338,1.1039420443905608
encoder,mashing up,52953,0.06850553834928472,10.877160006648388,-2.609875650585177,0.306847430018338,1.1039420443905608
encoder,match up,3667509,0.01917907495733588,15.115023242983993,-3.934570060874983,0.306847430018338,1.1039420443905608
encoder,matched up,850244,0.04020162183541498,13.653278646096528,-3.1728159006830694,0.306847430018338,1.1039420443905608
encoder,matches up,500000,0.00878810363550489,13.122363377404328,-4.725529384928948,0.306847430018338,1.1039420443905608
encoder,matching up,346295,0.01026648388128381,12.755046291938026,-4.568551133874839,0.306847430018338,1.1039420443905608
encoder,mean up,64662,1.9168971175508e-4,11.076928981824887,-8.559440869732239,0.306847430018338,1.1039420443905608
encoder,means up,119536,2.6962540032952e-4,11.691372860215582,-8.218207306736165,0.306847430018338,1.1039420443905608
encoder,measure up,1183739,0.01233203713520036,13.98418863093661,-4.383146049981693,0.306847430018338,1.1039420443905608
encoder,measured up,172635,0.00293316691637139,12.058934818070702,-5.828735103749873,0.306847430018338,1.1039420443905608
encoder,measuring up,212881,0.00814260788130208,12.268488603122687,-4.8024688317633055,0.306847430018338,1.1039420443905608
encoder,meet up,6064060,0.02082153792634106,15.617890100714497,-3.850725987886386,0.306847430018338,1.1039420443905608
encoder,meeting up,1157629,0.00624018906997352,13.961884505816995,-5.070485056956242,0.306847430018338,1.1039420443905608
encoder,meets up,413751,0.01108253601989607,12.933019622588917,-4.491240336334584,0.306847430018338,1.1039420443905608
encoder,mentioned up,67238,4.9513622803854e-4,11.115993842880304,-7.610182366251277,0.306847430018338,1.1039420443905608
encoder,mess up,2820275,0.03133533149553609,14.852344955890247,-3.4311722299607657,0.306847430018338,1.1039420443905608
encoder,messed up,5103811,0.7238361959297456,15.445498073540579,0.9635709353937989,0.306847430018338,1.1039420443905608
encoder,messes up,461221,0.20061949104473975,13.041632599731582,-1.3824270293472343,0.306847430018338,1.1039420443905608
encoder,messing up,968026,0.1971597136128405,13.783014225402136,-1.404141668734889,0.306847430018338,1.1039420443905608
encoder,met up,2367267,0.00793412396714476,14.677246683148507,-4.8286165656034425,0.306847430018338,1.1039420443905608
encoder,mix up,1485450,0.01292305215687998,14.211228314617559,-4.335735292227222,0.306847430018338,1.1039420443905608
encoder,mixed up,2457423,0.03561969566071257,14.714623797857444,-3.298586989620653,0.306847430018338,1.1039420443905608
encoder,mixes up,132781,0.01848617236924173,11.796456433499497,-3.9720730887692515,0.306847430018338,1.1039420443905608
encoder,mixing up,629353,0.02432754103404795,13.352447586531202,-3.6915178503189336,0.306847430018338,1.1039420443905608
encoder,mock up,276063,0.00941463764150577,12.528384379521304,-4.656030369495496,0.306847430018338,1.1039420443905608
encoder,mocked up,101152,0.03295068082611245,11.524379615015345,-3.3792375732647613,0.306847430018338,1.1039420443905608
encoder,mop up,345164,0.09434422286364036,12.751774945383463,-2.261709257883211,0.306847430018338,1.1039420443905608
encoder,mopped up,105546,0.3230442913415952,11.566902155826961,-0.7398164090970573,0.306847430018338,1.1039420443905608
encoder,mopping up,181947,0.2139639189381476,12.11147071485821,-1.3011952983204813,0.306847430018338,1.1039420443905608
encoder,mount up,267270,0.0060932439359661,12.4960146623828,-5.094462789569904,0.306847430018338,1.1039420443905608
encoder,mounted up,104214,0.00456538249896405,11.554201756282067,-5.384677143283035,0.306847430018338,1.1039420443905608
encoder,mounting up,71218,0.00537401947046387,11.173500874438023,-5.220790634252895,0.306847430018338,1.1039420443905608
encoder,move up,4602753,0.01513765479201862,15.3421651607035,-4.175316545789154,0.306847430018338,1.1039420443905608
encoder,moved up,2971653,0.02149181100738189,14.904628921610227,-3.8183571765240734,0.306847430018338,1.1039420443905608
encoder,moves up,830082,0.0144797064894093,13.62927977007358,-4.220421601793031,0.306847430018338,1.1039420443905608
encoder,moving up,2240690,0.01377328120276497,14.622294412112248,-4.271155695414244,0.306847430018338,1.1039420443905608
encoder,muster up,357386,0.11081413440972572,12.786571709143923,-2.082451953264237,0.306847430018338,1.1039420443905608
encoder,mustered up,114421,0.13260729484409914,11.647639907515146,-1.8780997312084724,0.306847430018338,1.1039420443905608
encoder,nailed up,21659,0.00445771071373589,9.983176351437496,-5.4086522616825095,0.306847430018338,1.1039420443905608
encoder,name up,177596,2.8487845111228e-4,12.087266586764049,-8.163163036955856,0.306847430018338,1.1039420443905608
encoder,need up,248599,1.6979518710573e-4,12.42359643552451,-8.680747819374021,0.306847430018338,1.1039420443905608
encoder,nestled up,31708,0.00804276759678816,10.364324293957047,-4.8149067414446485,0.306847430018338,1.1039420443905608
encoder,notice up,25229,1.8555440189702e-4,10.135749405494865,-8.591976875611225,0.306847430018338,1.1039420443905608
encoder,offer up,1832685,0.0048775649063436,14.421292662626868,-5.318219679209807,0.306847430018338,1.1039420443905608
encoder,offered up,1089734,0.0086341853313595,13.901444187726279,-4.743354240918276,0.306847430018338,1.1039420443905608
encoder,offering up,1093045,0.00975943405112965,13.904477937399916,-4.619713497338731,0.306847430018338,1.1039420443905608
encoder,open up,16790767,0.03483069891168289,16.636339709963877,-3.32180437694618,0.306847430018338,1.1039420443905608
encoder,opened up,10234558,0.0974566746855025,16.141280590996022,-2.225808777897743,0.306847430018338,1.1039420443905608
encoder,opening up,6687480,0.05742281809210835,15.715747679527722,-2.798176054518382,0.306847430018338,1.1039420443905608
encoder,opens up,6537090,0.1627249697119656,15.693002670283478,-1.63809113373441,0.306847430018338,1.1039420443905608
encoder,order up,247612,4.4860717637377e-4,12.419618283884734,-7.708914230908904,0.306847430018338,1.1039420443905608
encoder,ordered up,109662,0.00191106232215036,11.605158186982496,-6.2581831112006014,0.306847430018338,1.1039420443905608
encoder,own up,832195,8.674156093246e-4,13.631822067341815,-7.049124539160824,0.306847430018338,1.1039420443905608
encoder,owned up,167962,0.00283906258163623,12.031493042324282,-5.861438257821078,0.306847430018338,1.1039420443905608
encoder,owning up,163132,0.01395809525374108,12.002314968015801,-4.257639208558945,0.306847430018338,1.1039420443905608
encoder,owns up,52204,0.00198001821628896,10.862914399287419,-6.222667253128334,0.306847430018338,1.1039420443905608
encoder,pace up,176709,0.00373256745316257,12.082259590796784,-5.586919406003078,0.306847430018338,1.1039420443905608
encoder,paced up,34015,0.006522408591363,10.43455688277916,-5.025967782962789,0.306847430018338,1.1039420443905608
encoder,pacing up,56086,0.01134140654795053,10.934641505999714,-4.467888743417727,0.306847430018338,1.1039420443905608
encoder,pack up,1579560,0.0093031757291126,14.272656885207454,-4.6680527403150744,0.306847430018338,1.1039420443905608
encoder,package up,165004,0.00146167739111757,12.013724995013117,-6.526707858030813,0.306847430018338,1.1039420443905608
encoder,packaged up,137511,0.01502950684645838,11.831459192888934,-4.1825962925877285,0.306847430018338,1.1039420443905608
encoder,packed up,1614467,0.04576959006845649,14.294515429206939,-3.0372852638429855,0.306847430018338,1.1039420443905608
encoder,packing up,903083,0.05339182521536862,13.713569744011222,-2.8752276049861076,0.306847430018338,1.1039420443905608
encoder,paddled up,19957,0.02836622376866966,9.901335237967984,-3.5337798265750058,0.306847430018338,1.1039420443905608
encoder,paddling up,22694,0.00912535847612062,10.029855851350934,-4.687530845628683,0.306847430018338,1.1039420443905608
encoder,paid up,787180,0.00511539096554684,13.576212217893366,-5.270372928029214,0.306847430018338,1.1039420443905608
encoder,painted up,107292,0.00366945643671333,11.583309368523318,-5.604035532365309,0.306847430018338,1.1039420443905608
encoder,pair up,565674,0.00515708771769754,13.245773219518435,-5.262212823224317,0.306847430018338,1.1039420443905608
encoder,paired up,724856,0.04296482266110238,13.493728293419455,-3.1034584454706318,0.306847430018338,1.1039420443905608
encoder,partner up,341270,0.0025177402492233,12.74042923182253,-5.981872591169953,0.306847430018338,1.1039420443905608
encoder,partnered up,415561,0.03905531036660551,12.937384693572948,-3.2029379963602707,0.306847430018338,1.1039420443905608
encoder,partnering up,170888,0.02388735336517326,12.048763650137511,-3.7102288253985414,0.306847430018338,1.1039420443905608
encoder,pass up,2029815,0.00957646542840615,14.52345521386018,-4.638824093632174,0.306847430018338,1.1039420443905608
encoder,passed up,466902,0.00380039870561693,13.053874664522354,-5.568841656653498,0.306847430018338,1.1039420443905608
encoder,passing up,244944,0.00400780696397365,12.408784891971862,-5.515495219295157,0.306847430018338,1.1039420443905608
encoder,patch up,311137,0.00551985178822639,12.647988608632811,-5.193869126548343,0.306847430018338,1.1039420443905608
encoder,patched up,240998,0.09028549935413488,12.39254391368317,-2.3101539502141866,0.306847430018338,1.1039420443905608
encoder,patching up,104488,0.05450514598102272,11.556827511257357,-2.8534133265989268,0.306847430018338,1.1039420443905608
encoder,pay up,1582186,0.00305983556953363,14.274317993091403,-5.786329573470484,0.306847430018338,1.1039420443905608
encoder,peered up,42530,0.0363544667356202,10.657964988247679,-3.277406445167944,0.306847430018338,1.1039420443905608
encoder,peering up,32033,0.01978198013712081,10.37452190040887,-3.9030035869412196,0.306847430018338,1.1039420443905608
encoder,penned up,32558,0.00854192279579405,10.390778393168455,-4.754190530681531,0.306847430018338,1.1039420443905608
encoder,pent up,468138,0.05964991996142756,13.056518403228512,-2.757759424764178,0.306847430018338,1.1039420443905608
encoder,perk up,412701,0.10509820559318717,12.930478638805342,-2.1418187809258806,0.306847430018338,1.1039420443905608
encoder,perked up,358934,0.6965967224822811,12.790893806557893,0.831143783414354,0.306847430018338,1.1039420443905608
encoder,phone up,308722,0.00133668170103438,12.640196474552786,-6.61622750288147,0.306847430018338,1.1039420443905608
encoder,phoned up,49228,0.02841285562243015,10.804217846292227,-3.532089260138557,0.306847430018338,1.1039420443905608
encoder,pick up,47130414,0.18714754015819168,17.66842908307521,-1.4686523262968152,0.306847430018338,1.1039420443905608
encoder,picked up,35329217,0.535351418035351,17.38022085662158,0.1416420052380556,0.306847430018338,1.1039420443905608
encoder,picking up,13412545,0.3811726385549722,16.41170102099468,-0.4845739425996144,0.306847430018338,1.1039420443905608
encoder,picks up,5320969,0.2274923620095375,15.487165987588973,-1.222525231846366,0.306847430018338,1.1039420443905608
encoder,pile up,1390646,0.07250206430625494,14.145278945346316,-2.548875534166993,0.306847430018338,1.1039420443905608
encoder,piled up,1196533,0.29473158120056026,13.99493876639319,-0.8725134183370866,0.306847430018338,1.1039420443905608
encoder,piles up,203468,0.0318890169177858,12.22326402334275,-3.413085079390182,0.306847430018338,1.1039420443905608
encoder,piling up,1226832,0.4531868161095067,14.01994579500334,-0.1878027774880044,0.306847430018338,1.1039420443905608
encoder,pin up,155103,0.00270685963078625,11.951844691337337,-5.909255594055517,0.306847430018338,1.1039420443905608
encoder,pinned up,98071,0.01791842204022002,11.493446985132584,-4.003845030304518,0.306847430018338,1.1039420443905608
encoder,pipe up,104019,0.00368960235444437,11.552328853744994,-5.598540164033691,0.306847430018338,1.1039420443905608
encoder,piped up,174612,0.12161227572748186,12.07032164854828,-1.97725017941497,0.306847430018338,1.1039420443905608
