layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
5,13.387346164307287,12.784163953442977,0.07684054389386903,0.08770923173722749,-0.6031822108643095,0.11660779784319866,-0.8317334946369788,-0.3746309270916401,-0.7524401921036037,-0.45392422962501516,BabyLM 125M
6,13.285092400581155,12.474636006874139,0.07684054389386909,0.08770923173722736,-0.8104563937070157,0.11660779784319861,-1.039007677479685,-0.5819051099343464,-0.95971437494631,-0.6611984124677215,BabyLM 125M
7,13.091642627702258,11.82056467846028,0.07597084760099697,0.08658526223365806,-1.2710779492419793,0.11518931079438421,-1.4968489983989723,-1.0453069000849862,-1.418520267058791,-1.1236356314251674,BabyLM 125M
8,12.897671399606413,11.146521373361384,0.07711490276294569,0.08806431042182113,-1.7511500262450284,0.11705567478003552,-1.980579148813898,-1.5217209036761588,-1.900981289963474,-1.6013187625265828,BabyLM 125M
9,12.787095868696735,10.755510401764687,0.07686974296911678,0.08775699307665033,-2.0315854669320483,0.11666296420884106,-2.260244876781377,-1.80292605708272,-2.1809140611193647,-1.8822568727447317,BabyLM 125M
10,12.760753460284626,10.65503962126774,0.07599057702493553,0.08654518597353462,-2.105713839016886,0.1151722058995848,-2.331451362580072,-1.8799763154536997,-2.2531342625683544,-1.9582934154654175,BabyLM 125M
11,12.776704378498094,10.70046765217724,0.07999084313905461,0.09144926063879784,-2.076236726320854,0.12149692283131956,-2.3143706950702403,-1.8381027575714675,-2.2317527875449428,-1.9207206650967648,BabyLM 125M
0,12.759688162761966,12.743464161027111,0.08946795311567038,0.10244180489967504,-0.016224001734855165,0.136010433518208,-0.28280445143054284,0.2503564479608325,-0.1903173566381614,0.15786935316845108,BabyLM 350M
1,12.622721063238162,12.526566474153524,0.08759592396561901,0.09996513154431656,-0.09615458908463737,0.1329137819041465,-0.35666560161676447,0.16435642344748974,-0.2662842299219449,0.07397505175267013,BabyLM 350M
2,12.486126368306863,12.30385031695117,0.08665698655038342,0.09873545361413526,-0.18227605135569291,0.1313701759090791,-0.43976159613748794,0.07520949342610211,-0.3504298765193141,-0.01412222619207168,BabyLM 350M
3,12.35027648256057,12.069497219091287,0.086484577494624,0.09853344509145535,-0.2807792634692827,0.1311046221382544,-0.5377443228602614,-0.02381420407830409,-0.44859317980624835,-0.11296534713231707,BabyLM 350M
4,12.215543810591791,11.817688710245108,0.08674245291621542,0.0989072315888634,-0.3978551003466837,0.13155566729903698,-0.6557042082527962,-0.14000599244057121,-0.566246354489451,-0.22946384620391636,BabyLM 350M
5,12.082300756993028,11.542606320083863,0.08703502995352122,0.09932368277018802,-0.5396944369091656,0.13206169163706513,-0.7985353525178133,-0.280853521300518,-0.708733402204609,-0.37065547161372225,BabyLM 350M
6,11.950903771631689,11.238473241092397,0.08704717756164736,0.0993566559355665,-0.712430530539292,0.13209449723643868,-0.9713357451227118,-0.45352531595587214,-0.8815114870019335,-0.5433495740766504,BabyLM 350M
7,11.819778782638245,10.90455386620173,0.08676153546867497,0.09897766464965926,-0.9152249164365145,0.1316212070161285,-1.1732024821881264,-0.6572473506849026,-1.083700061417159,-0.74674977145587,BabyLM 350M
8,11.683602357745007,10.54990334954002,0.0864806980725473,0.09858969127819613,-1.133699008204987,0.13114434172104072,-1.3907419179782268,-0.8766560984317471,-1.301563765607919,-0.9658342508020548,BabyLM 350M
9,11.536620287106617,10.184701741202753,0.08644724868202835,0.09852029834749466,-1.3519185459038638,0.1310701186051642,-1.6088159783699858,-1.0950211134377419,-1.519688297718474,-1.1841487940892537,BabyLM 350M
10,11.373078360877718,9.819129091285411,0.08667278447177307,0.09879337567293385,-1.553949269592307,0.13142413265813804,-1.8115405696022575,-1.2963579695823564,-1.7221721593947237,-1.3857263797898902,BabyLM 350M
11,11.187222369212956,9.463365449883485,0.08693545597874486,0.09912421787658193,-1.7238569193294708,0.13184606204159596,-1.982275200930999,-1.4654386377279427,-1.8926198787427138,-1.555093959916228,BabyLM 350M
12,10.973585538986384,9.127193667387328,0.08693545597874483,0.09912421787658193,-1.8463918715990566,0.13184606204159594,-2.1048101532005847,-1.5879735899975285,-2.0151548310122993,-1.677628912185814,BabyLM 350M
13,10.733312141618528,8.811261000969319,0.08667278447177301,0.09879337567293395,-1.9220511406492093,0.13142413265813807,-2.17964244065916,-1.6644598406392588,-2.090274030451626,-1.7538282508467926,BabyLM 350M
14,10.474157493076383,8.507079114583858,0.08644724868202824,0.09852029834749476,-1.9670783784925252,0.1310701186051642,-2.223975810958647,-1.7101809460264032,-2.1348481303071356,-1.799308626677915,BabyLM 350M
15,10.204164346046353,8.205762472480219,0.08648069807254717,0.09858969127819626,-1.9984018735661344,0.13114434172104075,-2.2554447833393745,-1.7413589637928946,-2.1662666309690666,-1.8305371161632022,BabyLM 350M
16,9.93137545321484,7.898425538907667,0.08676153546867484,0.09897766464965937,-2.0329499143071734,0.13162120701612848,-2.290927480058785,-1.7749723485555617,-2.2014250592878177,-1.864474769326529,BabyLM 350M
17,9.663833567268252,7.576182778115477,0.08704717756164719,0.09935665593556656,-2.087650789152775,0.1320944972364386,-2.346556003736195,-1.8287455745693555,-2.2567317456154163,-1.9185698326901337,BabyLM 350M
18,9.408828836978307,7.2310915092405175,0.08703502995352104,0.09932368277018801,-2.1777373277377894,0.132061691637065,-2.4365782433464367,-1.918896412129142,-2.3467762930332325,-2.0086983624423462,BabyLM 350M
19,9.167100969637067,6.863415380996905,0.08674245291621521,0.09890723158886326,-2.303685588640162,0.13155566729903673,-2.561534696546274,-2.0458364807340503,-2.472076842782929,-2.135294334497395,BabyLM 350M
20,8.936016892030038,6.477643428817257,0.08648457749462377,0.09853344509145502,-2.458373463212781,0.13110462213825402,-2.715338522603759,-2.201408403821803,-2.626187379549746,-2.2905595468758158,BabyLM 350M
21,8.712915656723666,6.078299608685583,0.0866569865503832,0.09873545361413474,-2.634616048038083,0.13137017590907857,-2.892101592819877,-2.3771305032562893,-2.802769873201704,-2.4664622228744624,BabyLM 350M
22,8.495136316284404,5.66990787658589,0.0875959239656188,0.09996513154431586,-2.8252284396985132,0.13291378190414582,-3.085739452230639,-2.5647174271663875,-2.9953580805358198,-2.6550987988612067,BabyLM 350M
23,8.280017923278692,5.25699218850219,0.08946795311567016,0.10244180489967412,-3.0230257347765015,0.13601043351820716,-3.2896061844721873,-2.7564452850808157,-3.1971190896798065,-2.8489323798731965,BabyLM 350M
0,16.25788780689414,16.002289962178747,0.07429467741016636,0.083534537218018,-0.2555978447153926,0.11179319299362157,-0.4747125029828909,-0.036483186447894306,-0.3986931317472282,-0.11250255768355699,BabyLM 1.3B
1,16.11224158595308,15.943809720030124,0.07223896654061358,0.0807728686688318,-0.16843186592295467,0.10836385282855274,-0.380825017466918,0.04396128562100868,-0.30713759754350217,-0.02972613430240717,BabyLM 1.3B
2,15.951164961963519,15.86108767406663,0.07122429183125573,0.07944395594423152,-0.0900772878968894,0.10669696285711641,-0.29920333509683755,0.11904875930305875,-0.22664940035399841,0.04649482456021961,BabyLM 1.3B
3,15.759227531876958,15.72988202047339,0.07106881473541847,0.07929921170432379,-0.02934551140356767,0.10648540465633963,-0.23805690452999334,0.179365881722858,-0.16564682936368239,0.10695580655654705,BabyLM 1.3B
4,15.520998892644894,15.525950955435533,0.07138955501645831,0.0798002183200319,0.004952062790639644,0.10707260811884935,-0.20491024912230507,0.21481437470358436,-0.13210087560148753,0.14200500118276682,BabyLM 1.3B
5,15.221048641218825,15.225052675138183,0.07173530834423521,0.0803135587347418,0.004004033919358108,0.10768575662491917,-0.20706004906548345,0.21506811690419966,-0.13383373456053843,0.14184180239925465,BabyLM 1.3B
6,14.844070317476344,14.803118144035768,0.07174926398522942,0.08034112647805995,-0.040952173440576445,0.10771561393867542,-0.25207477676038026,0.17017042987922737,-0.17882815928208098,0.0969238124009281,BabyLM 1.3B
7,14.389754555351518,14.256983287167612,0.07141543009366094,0.07986304420497492,-0.13277126818390528,0.10713668599106635,-0.34275917272639533,0.07721663635858475,-0.2699062262524702,0.004363689884659655,BabyLM 1.3B
8,13.88691857640879,13.624084572857768,0.07108371546681845,0.0793748416495,-0.2628340035510224,0.1065516780320742,-0.47167529249388784,-0.05399271460815694,-0.39922015143207734,-0.12644785566996739,BabyLM 1.3B
9,13.36772606121694,12.946523212701303,0.07103508538161818,0.07927731716881183,-0.4212028485156374,0.10644658929556255,-0.6298381635349399,-0.21256753349633478,-0.5574544828139575,-0.2849512142173173,BabyLM 1.3B
10,12.864340690344749,12.26640041829328,0.07128487088300337,0.07959974281032733,-0.5979402720514688,0.10685341301182999,-0.8073729615546557,-0.38850758254828205,-0.7347126407066112,-0.4611679033963264,BabyLM 1.3B
11,12.408926144360997,11.625817401228765,0.07158024409913277,0.07999556166596765,-0.7831087431322317,0.10734533632880874,-0.9935056023366968,-0.5727118839277665,-0.9205107736331068,-0.6457067126313565,BabyLM 1.3B
12,12.03267818884068,11.06578728556034,0.07158024409913272,0.07999556166596763,-0.9668909032803406,0.10734533632880869,-1.1772877624848055,-0.7564940440758755,-1.1042929337812157,-0.8294888727794654,BabyLM 1.3B
13,11.744530544501817,10.602297181863404,0.0712848708830032,0.07959974281032728,-1.1422333626384127,0.10685341301182984,-1.351666052141599,-0.9328006731352262,-1.2790057312935548,-1.0054609939832706,BabyLM 1.3B
14,11.531154887205432,10.226308187236189,0.07103508538161792,0.0792773171688118,-1.304846699969243,0.10644658929556236,-1.5134820149885453,-1.0962113849499406,-1.4410983342675627,-1.1685950656709232,BabyLM 1.3B
15,11.378254977818772,9.927693311234437,0.07108371546681808,0.07937484164949997,-1.4505616665843348,0.10655167803207394,-1.6594029555271996,-1.24172037764147,-1.5869478144653895,-1.3141755187032802,BabyLM 1.3B
16,11.271534577209083,9.69632556341389,0.07141543009366053,0.07986304420497489,-1.5752090137951935,0.10713668599106604,-1.785196918337683,-1.365221109252704,-1.712343971863758,-1.438074055726629,BabyLM 1.3B
17,11.196697446243613,9.522077953330292,0.07174926398522903,0.08034112647806003,-1.6746194929133207,0.10771561393867522,-1.8857420962331242,-1.4634968895935172,-1.8124954787548249,-1.5367435070718165,BabyLM 1.3B
18,11.140281195842006,9.394991858961067,0.07173530834423479,0.08031355873474201,-1.7452893368809388,0.10768575662491905,-1.9563534198657802,-1.5342252538960974,-1.8831271053608352,-1.6074515684010424,BabyLM 1.3B
19,11.096081020713301,9.306574087138985,0.07138955501645801,0.07980021832003224,-1.789506933574316,0.1070726081188494,-1.9993692454872607,-1.579644621661371,-1.9265598719664432,-1.6524539951821886,BabyLM 1.3B
20,11.061628999134703,9.249085984660644,0.0710688147354183,0.07929921170432433,-1.812543014474059,0.10648540465633992,-2.0212544076004852,-1.603831621347633,-1.9488443324341742,-1.676241696513944,BabyLM 1.3B
21,11.034488092718682,9.214795134190108,0.07122429183125568,0.07944395594423231,-1.8196929585285737,0.10669696285711698,-2.028819005728523,-1.6105669113286245,-1.9562650709856835,-1.683120846071464,BabyLM 1.3B
22,11.012221263077715,9.195969118391444,0.07223896654061372,0.08077286866883278,-1.8162521446862705,0.10836385282855357,-2.0286452962302355,-1.6038589931423055,-1.9549578763068192,-1.6775464130657218,BabyLM 1.3B
23,10.992391471824272,9.184875519928713,0.07429467741016667,0.08353453721801918,-1.8075159518955584,0.11179319299362266,-2.0266306101630587,-1.588401293628058,-1.9506112389273953,-1.6644206648637214,BabyLM 1.3B
