c_log_freq,c_log_predic,label,freq_mean,freq_sd,predic_mean,predic_sd,fit,q025,q975
0.16642207520715813,-2.930708861188247,Encoder — final layer,0,1,0,1,12.423959353692002,12.091813576580106,12.750016216129955
0.334520187872986,-2.930708861188247,Encoder — final layer,0,1,0,1,12.469194477307324,12.11096806974979,12.823291709401817
0.5026183005388138,-2.930708861188247,Encoder — final layer,0,1,0,1,12.514429600922648,12.127682724791628,12.900933338915364
0.6707164132046413,-2.930708861188247,Encoder — final layer,0,1,0,1,12.559664724537972,12.14140535144228,12.980657453952878
0.8388145258704696,-2.930708861188247,Encoder — final layer,0,1,0,1,12.604899848153297,12.150096290596284,13.062025690784687
1.006912638536297,-2.930708861188247,Encoder — final layer,0,1,0,1,12.65013497176862,12.155148077768764,13.145724205786681
1.1750107512021244,-2.930708861188247,Encoder — final layer,0,1,0,1,12.695370095383945,12.161608847194987,13.234160078813245
1.3431088638679527,-2.930708861188247,Encoder — final layer,0,1,0,1,12.740605218999269,12.166108325858694,13.319488190207796
1.5112069765337801,-2.930708861188247,Encoder — final layer,0,1,0,1,12.785840342614593,12.16939423245789,13.406172179718236
1.6793050891996075,-2.930708861188247,Encoder — final layer,0,1,0,1,12.831075466229917,12.174624362702852,13.488583441289409
1.847403201865436,-2.930708861188247,Encoder — final layer,0,1,0,1,12.876310589845241,12.174189607483159,13.577503000878359
2.0155013145312632,-2.930708861188247,Encoder — final layer,0,1,0,1,12.921545713460565,12.18004190398022,13.664421709020967
2.1835994271970907,-2.930708861188247,Encoder — final layer,0,1,0,1,12.96678083707589,12.18147754477744,13.753398965043028
2.351697539862919,-2.930708861188247,Encoder — final layer,0,1,0,1,13.012015960691214,12.183240035340813,13.842564242045425
2.5197956525287464,-2.930708861188247,Encoder — final layer,0,1,0,1,13.057251084306536,12.185900621783953,13.932652393218389
2.687893765194574,-2.930708861188247,Encoder — final layer,0,1,0,1,13.10248620792186,12.188987286705927,14.020905091491242
2.855991877860402,-2.930708861188247,Encoder — final layer,0,1,0,1,13.147721331537184,12.191783921798697,14.108461059982355
3.0240899905262295,-2.930708861188247,Encoder — final layer,0,1,0,1,13.192956455152508,12.194300096494704,14.198288932968563
3.192188103192057,-2.930708861188247,Encoder — final layer,0,1,0,1,13.238191578767832,12.193898516018097,14.291694201995353
3.360286215857885,-2.930708861188247,Encoder — final layer,0,1,0,1,13.283426702383156,12.195319681451162,14.383985508088136
-3.363638290775224,-2.760810178553647,Encoder — final layer,0,1,0,1,11.46548605168175,10.67724409271336,12.254264104247126
-3.195540178109396,-2.760810178553647,Encoder — final layer,0,1,0,1,11.509979158206649,10.761616032199806,12.257263238256145
-3.0274420654435685,-2.760810178553647,Encoder — final layer,0,1,0,1,11.554472264731547,10.84406795496686,12.264120294460632
-2.8593439527777407,-2.760810178553647,Encoder — final layer,0,1,0,1,11.598965371256446,10.929245679428147,12.272294072009997
-2.691245840111913,-2.760810178553647,Encoder — final layer,0,1,0,1,11.643458477781344,11.009357114894561,12.277429248944102
-2.5231477274460854,-2.760810178553647,Encoder — final layer,0,1,0,1,11.687951584306242,11.089955866426783,12.280398724421882
-2.3550496147802575,-2.760810178553647,Encoder — final layer,0,1,0,1,11.73244469083114,11.173135046451291,12.28680479838032
-2.1869515021144297,-2.760810178553647,Encoder — final layer,0,1,0,1,11.77693779735604,11.25540740140528,12.293319899470196
-2.0188533894486023,-2.760810178553647,Encoder — final layer,0,1,0,1,11.821430903880938,11.337496757966267,12.300526275781294
-1.8507552767827744,-2.760810178553647,Encoder — final layer,0,1,0,1,11.865924010405836,11.419991839510184,12.310160335216265
-1.6826571641169463,-2.760810178553647,Encoder — final layer,0,1,0,1,11.910417116930734,11.501421837331884,12.318934656236886
-1.514559051451119,-2.760810178553647,Encoder — final layer,0,1,0,1,11.954910223455633,11.578156580227763,12.331099435904743
-1.3464609387852913,-2.760810178553647,Encoder — final layer,0,1,0,1,11.999403329980531,11.651697140749246,12.345840643758667
-1.1783628261194634,-2.760810178553647,Encoder — final layer,0,1,0,1,12.043896436505431,11.722257469789273,12.366296109883677
-1.0102647134536356,-2.760810178553647,Encoder — final layer,0,1,0,1,12.08838954303033,11.791235134250526,12.3901929410662
-0.8421666007878081,-2.760810178553647,Encoder — final layer,0,1,0,1,12.132882649555228,11.85340395647659,12.417448323990984
-0.6740684881219803,-2.760810178553647,Encoder — final layer,0,1,0,1,12.177375756080126,11.91238345252697,12.449420470435287
-0.5059703754561524,-2.760810178553647,Encoder — final layer,0,1,0,1,12.221868862605024,11.960062164109578,12.486512625347979
-0.337872262790325,-2.760810178553647,Encoder — final layer,0,1,0,1,12.266361969129923,12.000015385265929,12.533604470713783
