layer,log_predic,fit,panel
27,-8.208953607108255,16.286894243323836,OLMo-3 7B
28,-8.208953607108255,15.633770517208614,OLMo-3 7B
29,-8.208953607108255,14.907333438614163,OLMo-3 7B
30,-8.208953607108255,14.132020791700224,OLMo-3 7B
31,-8.208953607108255,13.332270360626541,OLMo-3 7B
0,-8.04286557673417,17.596900049982082,OLMo-3 7B
1,-8.04286557673417,16.187461933545038,OLMo-3 7B
2,-8.04286557673417,14.81826007301226,OLMo-3 7B
3,-8.04286557673417,13.52953072428802,OLMo-3 7B
4,-8.04286557673417,12.361510143276577,OLMo-3 7B
5,-8.04286557673417,11.354434585882204,OLMo-3 7B
6,-8.04286557673417,10.548540308009168,OLMo-3 7B
7,-8.04286557673417,9.984063565561733,OLMo-3 7B
8,-8.04286557673417,9.701015313175606,OLMo-3 7B
9,-8.04286557673417,9.712145051989967,OLMo-3 7B
10,-8.04286557673417,9.977256485030937,OLMo-3 7B
11,-8.04286557673417,10.450070181073343,OLMo-3 7B
12,-8.04286557673417,11.084306708892017,OLMo-3 7B
13,-8.04286557673417,11.833686637261787,OLMo-3 7B
14,-8.04286557673417,12.651930534957483,OLMo-3 7B
15,-8.04286557673417,13.492758970753933,OLMo-3 7B
16,-8.04286557673417,14.310487370192725,OLMo-3 7B
17,-8.04286557673417,15.073112864450863,OLMo-3 7B
18,-8.04286557673417,15.762314290340774,OLMo-3 7B
19,-8.04286557673417,16.360365341441636,OLMo-3 7B
20,-8.04286557673417,16.849539711332636,OLMo-3 7B
21,-8.04286557673417,17.21211109359295,OLMo-3 7B
22,-8.04286557673417,17.430353181801756,OLMo-3 7B
23,-8.04286557673417,17.486539669538242,OLMo-3 7B
24,-8.04286557673417,17.365861922986767,OLMo-3 7B
25,-8.04286557673417,17.07890586619158,OLMo-3 7B
26,-8.04286557673417,16.64933291894606,OLMo-3 7B
27,-8.04286557673417,16.100912562991933,OLMo-3 7B
28,-8.04286557673417,15.457414280070918,OLMo-3 7B
29,-8.04286557673417,14.742607551924735,OLMo-3 7B
30,-8.04286557673417,13.98026186029511,OLMo-3 7B
31,-8.04286557673417,13.194146686923762,OLMo-3 7B
0,-7.8767775463600875,17.4365799483845,OLMo-3 7B
1,-7.8767775463600875,16.031084955371618,OLMo-3 7B
2,-7.8767775463600875,14.665954246829983,OLMo-3 7B
3,-7.8767775463600875,13.381552107230856,OLMo-3 7B
4,-7.8767775463600875,12.218242821045482,OLMo-3 7B
5,-7.8767775463600875,11.216390672745117,OLMo-3 7B
6,-7.8767775463600875,10.41635994680101,OLMo-3 7B
7,-7.8767775463600875,9.858514927684414,OLMo-3 7B
8,-7.8767775463600875,9.582992245739893,OLMo-3 7B
9,-7.8767775463600875,9.602382381982729,OLMo-3 7B
10,-7.8767775463600875,9.875777097656458,OLMo-3 7B
11,-7.8767775463600875,10.35612149258403,OLMo-3 7B
12,-7.8767775463600875,10.996360666588402,OLMo-3 7B
13,-7.8767775463600875,11.749439719492521,OLMo-3 7B
14,-7.8767775463600875,12.568303751119343,OLMo-3 7B
15,-7.8767775463600875,13.40589786129182,OLMo-3 7B
16,-7.8767775463600875,14.21580561701851,OLMo-3 7B
17,-7.8767775463600875,14.96629533057693,OLMo-3 7B
18,-7.8767775463600875,15.640320059513552,OLMo-3 7B
19,-7.8767775463600875,16.221471328560455,OLMo-3 7B
20,-7.8767775463600875,16.69334066244972,OLMo-3 7B
21,-7.8767775463600875,17.03951958591343,OLMo-3 7B
22,-7.8767775463600875,17.243599623683654,OLMo-3 7B
23,-7.8767775463600875,17.28917230049248,OLMo-3 7B
24,-7.8767775463600875,17.162607016823355,OLMo-3 7B
25,-7.8767775463600875,16.874450980625298,OLMo-3 7B
26,-7.8767775463600875,16.44770039858495,OLMo-3 7B
27,-7.8767775463600875,15.905454361676018,OLMo-3 7B
28,-7.8767775463600875,15.270811960872223,OLMo-3 7B
29,-7.8767775463600875,14.566872287147278,OLMo-3 7B
30,-7.8767775463600875,13.816734431474902,OLMo-3 7B
31,-7.8767775463600875,13.043497484828809,OLMo-3 7B
0,-7.7106895159860045,17.279272204359142,OLMo-3 7B
1,-7.7106895159860045,15.876922879934405,OLMo-3 7B
2,-7.7106895159860045,14.515086463131949,OLMo-3 7B
3,-7.7106895159860045,13.234275861574053,OLMo-3 7B
4,-7.7106895159860045,12.075003982882995,OLMo-3 7B
5,-7.7106895159860045,11.077783734681057,OLMo-3 7B
6,-7.7106895159860045,10.28312802459052,OLMo-3 7B
7,-7.7106895159860045,9.73154976023366,OLMo-3 7B
8,-7.7106895159860045,9.463331675666785,OLMo-3 7B
9,-7.7106895159860045,9.490905503463035,OLMo-3 7B
10,-7.7106895159860045,9.772612188191067,OLMo-3 7B
11,-7.7106895159860045,10.260577988138174,OLMo-3 7B
12,-7.7106895159860045,10.906929161591645,OLMo-3 7B
13,-7.7106895159860045,11.663791966838772,OLMo-3 7B
14,-7.7106895159860045,12.483292662166843,OLMo-3 7B
15,-7.7106895159860045,13.317557505863153,OLMo-3 7B
16,-7.7106895159860045,14.119396257925745,OLMo-3 7B
17,-7.7106895159860045,14.857339217700005,OLMo-3 7B
18,-7.7106895159860045,15.515637223878661,OLMo-3 7B
19,-7.7106895159860045,16.079224616865197,OLMo-3 7B
20,-7.7106895159860045,16.5330357370631,OLMo-3 7B
21,-7.7106895159860045,16.86200492487584,OLMo-3 7B
22,-7.7106895159860045,17.051066520706904,OLMo-3 7B
23,-7.7106895159860045,17.085154864959783,OLMo-3 7B
24,-7.7106895159860045,16.951840465065693,OLMo-3 7B
25,-7.7106895159860045,16.66163824517882,OLMo-3 7B
26,-7.7106895159860045,16.23687706317027,OLMo-3 7B
27,-7.7106895159860045,15.69998341272698,OLMo-3 7B
28,-7.7106895159860045,15.073383787535905,OLMo-3 7B
29,-7.7106895159860045,14.379504681283988,OLMo-3 7B
30,-7.7106895159860045,13.640772587658178,OLMo-3 7B
31,-7.7106895159860045,12.879614000345423,OLMo-3 7B
0,-7.5446014856119215,17.12513814289551,OLMo-3 7B
1,-7.5446014856119215,15.72509432501104,OLMo-3 7B
2,-7.5446014856119215,14.36573373541443,OLMo-3 7B
3,-7.5446014856119215,13.08773960239353,OLMo-3 7B
4,-7.5446014856119215,11.931795154236195,OLMo-3 7B
5,-7.5446014856119215,10.938583619230279,OLMo-3 7B
6,-7.5446014856119215,10.14878822566364,OLMo-3 7B
7,-7.5446014856119215,9.603092201824131,OLMo-3 7B
8,-7.5446014856119215,9.341945907492024,OLMo-3 7B
9,-7.5446014856119215,9.377622613029839,OLMo-3 7B
10,-7.5446014856119215,9.667671489517694,OLMo-3 7B
11,-7.5446014856119215,10.163354258330916,OLMo-3 7B
12,-7.5446014856119215,10.815932640844835,OLMo-3 7B
13,-7.5446014856119215,11.576668358434778,OLMo-3 7B
14,-7.5446014856119215,12.396823132476076,OLMo-3 7B
15,-7.5446014856119215,13.227658684344057,OLMo-3 7B
16,-7.5446014856119215,14.021166772023399,OLMo-3 7B
17,-7.5446014856119215,14.746129995513858,OLMo-3 7B
18,-7.5446014856119215,15.38812179683027,OLMo-3 7B
19,-7.5446014856119215,15.933445654596804,OLMo-3 7B
20,-7.5446014856119215,16.368405047437655,OLMo-3 7B
21,-7.5446014856119215,16.679303453976992,OLMo-3 7B
22,-7.5446014856119215,16.852444352839,OLMo-3 7B
23,-7.5446014856119215,16.87413122264786,OLMo-3 7B
24,-7.5446014856119215,16.73315998607304,OLMo-3 7B
25,-7.5446014856119215,16.440020060252195,OLMo-3 7B
26,-7.5446014856119215,16.016370704155538,OLMo-3 7B
27,-7.5446014856119215,15.483963489495707,OLMo-3 7B
28,-7.5446014856119215,14.864549987985338,OLMo-3 7B
29,-7.5446014856119215,14.179881771337062,OLMo-3 7B
30,-7.5446014856119215,13.45171041126352,OLMo-3 7B
31,-7.5446014856119215,12.701787479477339,OLMo-3 7B
0,-7.378513455237838,16.974339088983115,OLMo-3 7B
1,-7.378513455237838,15.575717908379172,OLMo-3 7B
2,-7.378513455237838,14.217973077173712,OLMo-3 7B
3,-7.378513455237838,12.941980944765216,OLMo-3 7B
4,-7.378513455237838,11.788617860552163,OLMo-3 7B
5,-7.378513455237838,10.798760173933037,OLMo-3 7B
6,-7.378513455237838,10.013284234306315,OLMo-3 7B
7,-7.378513455237838,9.473066391070484,OLMo-3 7B
8,-7.378513455237838,9.218747245751356,OLMo-3 7B
9,-7.378513455237838,9.262441907282103,OLMo-3 7B
10,-7.378513455237838,9.560864734519267,OLMo-3 7B
11,-7.378513455237838,10.064364893757402,OLMo-3 7B
12,-7.378513455237838,10.723291551291057,OLMo-3 7B
13,-7.378513455237838,11.487993873414784,OLMo-3 7B
14,-7.378513455237838,12.30882102642313,OLMo-3 7B
15,-7.378513455237838,13.13612217661065,OLMo-3 7B
16,-7.378513455237838,13.921024638420441,OLMo-3 7B
17,-7.378513455237838,14.632553133712262,OLMo-3 7B
18,-7.378513455237838,15.257629791762533,OLMo-3 7B
19,-7.378513455237838,15.783954889996219,OLMo-3 7B
20,-7.378513455237838,16.199228705838284,OLMo-3 7B
21,-7.378513455237838,16.4911515167137,OLMo-3 7B
22,-7.378513455237838,16.647423600047425,OLMo-3 7B
23,-7.378513455237838,16.655745233264433,OLMo-3 7B
24,-7.378513455237838,16.506163298204644,OLMo-3 7B
25,-7.378513455237838,16.209148826245467,OLMo-3 7B
26,-7.378513455237838,15.785689112994282,OLMo-3 7B
27,-7.378513455237838,15.256858365333095,OLMo-3 7B
28,-7.378513455237838,14.643730790143898,OLMo-3 7B
29,-7.378513455237838,13.967380594308702,OLMo-3 7B
30,-7.378513455237838,13.248881984709502,OLMo-3 7B
31,-7.378513455237838,12.509309168228299,OLMo-3 7B
0,-7.2124254248637545,16.827036367611463,OLMo-3 7B
1,-7.2124254248637545,15.428912247816434,OLMo-3 7B
2,-7.2124254248637545,14.071881501906073,OLMo-3 7B
3,-7.2124254248637545,12.797037503765033,OLMo-3 7B
4,-7.2124254248637545,11.645473627277982,OLMo-3 7B
5,-7.2124254248637545,10.65828324632958,OLMo-3 7B
6,-7.2124254248637545,9.876559734804491,OLMo-3 7B
7,-7.2124254248637545,9.341396466587376,OLMo-3 7B
8,-7.2124254248637545,9.093647994980525,OLMo-3 7B
9,-7.2124254248637545,9.145271582818777,OLMo-3 7B
10,-7.2124254248637545,9.452101656078714,OLMo-3 7B
11,-7.2124254248637545,9.963524485012773,OLMo-3 7B
12,-7.2124254248637545,10.628926339873399,OLMo-3 7B
13,-7.2124254248637545,11.397693490913026,OLMo-3 7B
14,-7.2124254248637545,12.219212208384098,OLMo-3 7B
15,-7.2124254248637545,13.042868762539054,OLMo-3 7B
16,-7.2124254248637545,13.818877336225837,OLMo-3 7B
17,-7.2124254248637545,14.516494101988982,OLMo-3 7B
18,-7.2124254248637545,15.124017222069618,OLMo-3 7B
19,-7.2124254248637545,15.630572771304372,OLMo-3 7B
20,-7.2124254248637545,16.025286824529882,OLMo-3 7B
21,-7.2124254248637545,16.29728545658277,OLMo-3 7B
22,-7.2124254248637545,16.435694742299667,OLMo-3 7B
23,-7.2124254248637545,16.42964075651721,OLMo-3 7B
24,-7.2124254248637545,16.270448119819736,OLMo-3 7B
25,-7.2124254248637545,15.968576943558677,OLMo-3 7B
26,-7.2124254248637545,15.544340081140017,OLMo-3 7B
27,-7.2124254248637545,15.018131813590024,OLMo-3 7B
28,-7.2124254248637545,14.410346421934964,OLMo-3 7B
29,-7.2124254248637545,13.7413781872011,OLMo-3 7B
30,-7.2124254248637545,13.031621390414704,OLMo-3 7B
31,-7.2124254248637545,12.301470312602042,OLMo-3 7B
0,-7.0463373944896714,16.683391303770065,OLMo-3 7B
1,-7.0463373944896714,15.284795961100478,OLMo-3 7B
2,-7.0463373944896714,13.927536023107793,OLMo-3 7B
3,-7.0463373944896714,12.652946894468911,OLMo-3 7B
4,-7.0463373944896714,11.502363979860736,OLMo-3 7B
5,-7.0463373944896714,10.517122683960169,OLMo-3 7B
6,-7.0463373944896714,9.738558411444114,OLMo-3 7B
7,-7.0463373944896714,9.20800656698947,OLMo-3 7B
8,-7.0463373944896714,8.966560459715277,OLMo-3 7B
9,-7.0463373944896714,9.026019836238822,OLMo-3 7B
10,-7.0463373944896714,9.341291987078963,OLMo-3 7B
11,-7.0463373944896714,9.860747622692175,OLMo-3 7B
12,-7.0463373944896714,10.532757453534945,OLMo-3 7B
13,-7.0463373944896714,11.30569219006375,OLMo-3 7B
14,-7.0463373944896714,12.127922542735073,OLMo-3 7B
15,-7.0463373944896714,12.947819222005394,OLMo-3 7B
16,-7.0463373944896714,13.71463234454856,OLMo-3 7B
17,-7.0463373944896714,14.39783837003779,OLMo-3 7B
18,-7.0463373944896714,14.987140101145688,OLMo-3 7B
19,-7.0463373944896714,15.473119746762217,OLMo-3 7B
20,-7.0463373944896714,15.846359515777337,OLMo-3 7B
21,-7.0463373944896714,16.097441617081017,OLMo-3 7B
22,-7.0463373944896714,16.216948259563218,OLMo-3 7B
23,-7.0463373944896714,16.195461652113906,OLMo-3 7B
24,-7.0463373944896714,16.025612169277576,OLMo-3 7B
25,-7.0463373944896714,15.71785681259188,OLMo-3 7B
26,-7.0463373944896714,15.291831400046268,OLMo-3 7B
27,-7.0463373944896714,14.767247607617392,OLMo-3 7B
28,-7.0463373944896714,14.163817111281906,OLMo-3 7B
29,-7.0463373944896714,13.501251587016462,OLMo-3 7B
30,-7.0463373944896714,12.79926271079771,OLMo-3 7B
31,-7.0463373944896714,12.077562158602307,OLMo-3 7B
0,-6.880249364115588,16.543565222448436,OLMo-3 7B
1,-6.880249364115588,15.143487666008943,OLMo-3 7B
2,-6.880249364115588,13.785013654275154,OLMo-3 7B
3,-6.880249364115588,12.509746731952774,OLMo-3 7B
4,-6.880249364115588,11.359290443747504,OLMo-3 7B
5,-6.880249364115588,10.375248334365054,OLMo-3 7B
6,-6.880249364115588,9.599223948511124,OLMo-3 7B
7,-6.880249364115588,9.07282083089142,OLMo-3 7B
8,-6.880249364115588,8.837396944491354,OLMo-3 7B
9,-6.880249364115588,8.904594864141195,OLMo-3 7B
10,-6.880249364115588,9.228345460402942,OLMo-3 7B
11,-6.880249364115588,9.75594889739075,OLMo-3 7B
12,-6.880249364115588,10.434705339218782,OLMo-3 7B
13,-6.880249364115588,11.211914950001194,OLMo-3 7B
14,-6.880249364115588,12.034877893852144,OLMo-3 7B
15,-6.880249364115588,12.85089433488579,OLMo-3 7B
16,-6.880249364115588,13.608197142497577,OLMo-3 7B
17,-6.880249364115588,14.276471407552457,OLMo-3 7B
18,-6.880249364115588,14.846854442384906,OLMo-3 7B
19,-6.880249364115588,15.311416264610685,OLMo-3 7B
20,-6.880249364115588,15.66222689184555,OLMo-3 7B
21,-6.880249364115588,15.891356341705258,OLMo-3 7B
22,-6.880249364115588,15.990874631805568,OLMo-3 7B
23,-6.880249364115588,15.952851779762234,OLMo-3 7B
24,-6.880249364115588,15.771253164937407,OLMo-3 7B
25,-6.880249364115588,15.45654083374512,OLMo-3 7B
26,-6.880249364115588,15.027670861166555,OLMo-3 7B
27,-6.880249364115588,14.503669520766088,OLMo-3 7B
28,-6.880249364115588,13.903563086108104,OLMo-3 7B
29,-6.880249364115588,13.24637783075698,OLMo-3 7B
30,-6.880249364115588,12.551140028277096,OLMo-3 7B
31,-6.880249364115588,11.836875952232834,OLMo-3 7B
0,-6.714161333741505,16.407708515620868,OLMo-3 7B
1,-6.714161333741505,15.005097965315176,OLMo-3 7B
2,-6.714161333741505,13.6443861904675,OLMo-3 7B
3,-6.714161333741505,12.36747196653585,OLMo-3 7B
4,-6.714161333741505,11.21625406897824,OLMo-3 7B
5,-6.714161333741505,10.23263127325268,OLMo-3 7B
6,-6.714161333741505,9.458502354817188,OLMo-3 7B
7,-6.714161333741505,8.935766089129773,OLMo-3 7B
8,-6.714161333741505,8.70607196484894,OLMo-3 7B
9,-6.714161333741505,8.780905767892188,OLMo-3 7B
10,-6.714161333741505,9.113170886291618,OLMo-3 7B
11,-6.714161333741505,9.64903996449249,OLMo-3 7B
12,-6.714161333741505,10.334685646940066,OLMo-3 7B
13,-6.714161333741505,11.116280578079612,OLMo-3 7B
14,-6.714161333741505,11.939997402356388,OLMo-3 7B
15,-6.714161333741505,12.75200876421566,OLMo-3 7B
16,-6.714161333741505,13.499475181449885,OLMo-3 7B
17,-6.714161333741505,14.152278258837086,OLMo-3 7B
18,-6.714161333741505,14.70302068814085,OLMo-3 7B
19,-6.714161333741505,15.145293034471951,OLMo-3 7B
20,-6.714161333741505,15.472685862941173,OLMo-3 7B
21,-6.714161333741505,15.6787897386593,OLMo-3 7B
22,-6.714161333741505,15.757195226737105,OLMo-3 7B
23,-6.714161333741505,15.701492892285378,OLMo-3 7B
24,-6.714161333741505,15.507013355484244,OLMo-3 7B
25,-6.714161333741505,15.184232160265555,OLMo-3 7B
26,-6.714161333741505,14.751422875131208,OLMo-3 7B
27,-6.714161333741505,14.226923515067146,OLMo-3 7B
28,-6.714161333741505,13.62907209505931,OLMo-3 7B
29,-6.714161333741505,12.976206630093646,OLMo-3 7B
30,-6.714161333741505,12.286665135156095,OLMo-3 7B
31,-6.714161333741505,11.5787856252326,OLMo-3 7B
0,-6.548073303367422,16.275782416658203,OLMo-3 7B
1,-6.548073303367422,14.86959878943276,OLMo-3 7B
2,-6.548073303367422,13.505635139460788,OLMo-3 7B
3,-6.548073303367422,12.226111443995753,OLMo-3 7B
4,-6.548073303367422,11.073247680291127,OLMo-3 7B
5,-6.548073303367422,10.089263825600376,OLMo-3 7B
6,-6.548073303367422,9.316379857176972,OLMo-3 7B
7,-6.548073303367422,8.796815752274382,OLMo-3 7B
8,-6.548073303367422,8.572538290231924,OLMo-3 7B
9,-6.548073303367422,8.654877302776333,OLMo-3 7B
10,-6.548073303367422,8.995661111808266,OLMo-3 7B
11,-6.548073303367422,9.539881695546233,OLMo-3 7B
12,-6.548073303367422,10.232531032208747,OLMo-3 7B
13,-6.548073303367422,11.018601100014317,OLMo-3 7B
14,-6.548073303367422,11.843083877181453,OLMo-3 7B
15,-6.548073303367422,12.650971341928667,OLMo-3 7B
16,-6.548073303367422,13.388300226594424,OLMo-3 7B
17,-6.548073303367422,14.025136608276094,OLMo-3 7B
18,-6.548073303367422,14.555575908829972,OLMo-3 7B
19,-6.548073303367422,14.974758304232289,OLMo-3 7B
20,-6.548073303367422,15.277823970459291,OLMo-3 7B
21,-6.548073303367422,15.459913083487214,OLMo-3 7B
22,-6.548073303367422,15.516165819292299,OLMo-3 7B
23,-6.548073303367422,15.441722353850786,OLMo-3 7B
24,-6.548073303367422,15.233305435273135,OLMo-3 7B
25,-6.548073303367422,14.901412050615768,OLMo-3 7B
26,-6.548073303367422,14.463631454647722,OLMo-3 7B
27,-6.548073303367422,13.937611515920768,OLMo-3 7B
