c_log_freq,c_log_predic,fit,freq_mean,freq_sd,predic_mean,predic_sd,label,q025,q975
-1.5960548391108245,-1.6481635226755555,18.715496188625508,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-1.4402790370694702,-1.6481635226755555,18.72488564102879,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-1.284503235028116,-1.6481635226755555,18.734275093432075,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-1.1287274329867618,-1.6481635226755555,18.743664545835355,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-0.9729516309454076,-1.6481635226755555,18.75305399823864,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-0.8171758289040534,-1.6481635226755555,18.76244345064192,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-0.6614000268626992,-1.6481635226755555,18.7718329030452,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-0.505624224821345,-1.6481635226755555,18.781222355448485,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-0.34984842277999073,-1.6481635226755555,18.790611807851764,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-0.19407262073863651,-1.6481635226755555,18.800001260255048,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-0.0382968186972823,-1.6481635226755555,18.809390712658328,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
0.11747898334407192,-1.6481635226755555,18.81878016506161,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
0.27325478538542614,-1.6481635226755555,18.828169617464894,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
0.4290305874267806,-1.6481635226755555,18.837559069868178,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
0.5848063894681346,-1.6481635226755555,18.846948522271457,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
0.7405821915094886,-1.6481635226755555,18.856337974674737,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
0.896357993550843,-1.6481635226755555,18.86572742707802,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
1.0521337955921974,-1.6481635226755555,18.875116879481304,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
1.2079095976335514,-1.6481635226755555,18.884506331884584,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
1.3636853996749054,-1.6481635226755555,18.893895784287867,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
1.51946120171626,-1.6481635226755555,18.903285236691147,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
1.6752370037576143,-1.6481635226755555,18.91267468909443,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
1.8310128057989683,-1.6481635226755555,18.922064141497714,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
1.9867886078403223,-1.6481635226755555,18.931453593900994,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
2.1425644098816767,-1.6481635226755555,18.940843046304277,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
2.298340211923031,-1.6481635226755555,18.950232498707557,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
2.4541160139643856,-1.6481635226755555,18.95962195111084,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
2.609891816005739,-1.6481635226755555,18.969011403514124,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
2.7656676180470936,-1.6481635226755555,18.978400855917403,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
2.921443420088448,-1.6481635226755555,18.987790308320687,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-1.5960548391108245,-1.4988353491691218,18.720139917285476,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-1.4402790370694702,-1.4988353491691218,18.72711530561258,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-1.284503235028116,-1.4988353491691218,18.734090693939685,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
-1.1287274329867618,-1.4988353491691218,18.74106608226679,11.022013901518658,1.752307319825614,-5.143973686165568,2.2628865767472357,OLMo — first layer,NA,NA
