layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
0,10.627197879260748,10.508095878024953,0.04965332470777703,0.04831786381240229,-0.11910200123579529,0.0692825275082383,-0.25489575515194235,0.01669175268035178,-0.2077836364463403,-0.030420366025250264,BabyLM 125M
1,10.77310923325177,10.72986056718012,0.04792332115443231,0.04668109222094678,-0.043248666071649566,0.06690118893869823,-0.1743749963914981,0.08787766424819896,-0.1288821879131833,0.04238485576988417,BabyLM 125M
2,10.778861704965852,10.77362587969072,0.048291333392658224,0.04702164195017539,-0.005235825275132555,0.06740243090965906,-0.1373445898580643,0.1268729393077992,-0.09151093683949615,0.08103928628923104,BabyLM 125M
3,10.50526802451191,10.462685014115756,0.04840173030729867,0.04712332794563305,-0.04258301039615375,0.06755246504319554,-0.174985841880817,0.0898198210885095,-0.12905016565144406,0.04388414485913654,BabyLM 125M
4,9.930706020687078,9.776732768646559,0.04791490358942808,0.046667619128876035,-0.15397325204051882,0.06688575828337467,-0.28506933827593317,-0.02287716580510446,-0.2395870226432384,-0.06835948143779923,BabyLM 125M
5,9.261882432963962,8.999219114314078,0.048271631455541614,0.04700795913046367,-0.26266331864988324,0.06737876983880736,-0.39472570753394565,-0.1306009297658208,-0.34890814404355663,-0.1764184932562098,BabyLM 125M
6,8.72493980926899,8.438041499209708,0.04827163145554158,0.04700795913046365,-0.2868983100592821,0.06737876983880733,-0.41896069894334453,-0.15483592117521974,-0.3731431354529555,-0.20065348466560873,BabyLM 125M
7,8.38967300035175,8.16070014239616,0.04791490358942795,0.046667619128876,-0.22897285795559164,0.06688575828337456,-0.36006894419100577,-0.0978767717201775,-0.3145866285583111,-0.14335908735287217,BabyLM 125M
8,8.169529159784982,7.994298033907461,0.04840173030729849,0.04712332794563304,-0.175231125877521,0.0675524650431954,-0.30763395736218396,-0.04282829439285801,-0.26169828113281113,-0.08876397062223088,BabyLM 125M
9,7.977761447821927,7.771401204226694,0.04829133339265804,0.047021641950175365,-0.20636024359523297,0.06740243090965889,-0.3384690081781644,-0.07425147901230156,-0.2926353551595964,-0.1200851320308696,BabyLM 125M
10,7.785099956993879,7.463095945429306,0.04792332115443212,0.04668109222094676,-0.32200401156457215,0.06690118893869806,-0.45313034188442036,-0.19087768124472393,-0.40763753340610565,-0.23637048972303862,BabyLM 125M
11,7.591869285388062,7.111791748112774,0.04965332470777689,0.04831786381240235,-0.4800775372752879,0.06928252750823823,-0.6158712911914348,-0.344283783359141,-0.5687591724858329,-0.39139590206474295,BabyLM 125M
0,12.873948797312064,12.786254030889994,0.06165118506427468,0.05953086208668718,-0.08769476642206975,0.08570176287926412,-0.2556702216654274,0.08028068882128792,-0.1973930229075278,0.022003490063388323,BabyLM 350M
1,12.115065264777652,12.04925462913622,0.060835382343413937,0.058755273276351265,-0.06581063564143186,0.08457615433825351,-0.23157989814440874,0.09995862686154502,-0.17406811319439636,0.04244684191153264,BabyLM 350M
