layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
0,14.08868617561444,13.177342340527632,0.0910350532798744,0.08084079347684606,-0.9113438350868073,0.12174816144663396,-1.1499702315222098,-0.6727174386514048,-1.0671814817384988,-0.7555061884351157,Encoder
1,13.886309897156844,12.951966432768636,0.0786561134510159,0.07164158701749193,-0.934343464388208,0.10639220447760238,-1.1428721851643087,-0.7258147436121074,-1.070525486119539,-0.798161442656877,Encoder
2,13.681617705173048,12.730783404551177,0.07786218882965174,0.07157067556432836,-0.9508343006218709,0.1057586027237439,-1.158121161960409,-0.7435474392833329,-1.086205312108263,-0.8154632891354787,Encoder
3,13.472297318778464,12.518022152100203,0.07850589895099301,0.07207965424325156,-0.9542751666782614,0.10657698028153274,-1.1631660480300656,-0.7453842853264572,-1.0906937014386233,-0.8178566319178995,Encoder
4,13.256476006723933,12.3222695903366,0.0768604731157715,0.07061373587370572,-0.9342064163873331,0.10437352164999372,-1.1387785188213209,-0.7296343139533454,-1.067804524099325,-0.8006083086753412,Encoder
5,13.033134708539798,12.160576554789,0.07794381336532721,0.07166087684788307,-0.8725581537507985,0.10587973985865486,-1.080082443873762,-0.665033863627835,-1.0080842207698768,-0.7370320867317203,Encoder
6,12.801427538930684,12.050303351907928,0.077943813365328,0.07166087684786884,-0.7511241870227554,0.10587973985864581,-0.9586484771457012,-0.5435998968998096,-0.8866502540418221,-0.6155981200036887,Encoder
7,12.56223577116663,11.993561758933268,0.07686047311577268,0.07061373587366586,-0.5686740122333624,0.10437352164996762,-0.773246114667299,-0.3641019097994259,-0.702272119945321,-0.4350759045214039,Encoder
8,12.318167837083042,11.977215023894187,0.07850589895099333,0.07207965424319775,-0.3409528131888546,0.10657698028149658,-0.5498436945405879,-0.13206193183712134,-0.47737134794917024,-0.204534278428539,Encoder
9,12.071757485582413,11.987841928393081,0.07786218882965248,0.0715706755642769,-0.08391555718933219,0.10575860272370964,-0.29120241852780304,0.12337130414913869,-0.21928656867568053,0.051455454297016145,Encoder
10,11.824234852821185,12.01531571993834,0.07865611345101663,0.07164158701746381,0.19108086711715444,0.10639220447758396,-0.017447853658910134,0.399609587893219,0.05489884538584697,0.3272628888484619,Encoder
11,11.576158853073803,12.051205945504854,0.09103505327987152,0.08084079347685812,0.47504709243105125,0.12174816144663982,0.23642069599563723,0.7136734888664653,0.3192094457793523,0.6308847390827502,Encoder
0,12.158997605329724,12.230837077603876,0.08291433147941661,0.0750494362224216,0.07183947227415288,0.11183561258374679,-0.14735832838999083,0.2910372729382966,-0.071310111833043,0.21498905638134877,Decoder
1,11.912269764759769,12.135910850130196,0.07251792301655308,0.06803208374939666,0.22364108537042782,0.09943446876169068,0.02874952659751409,0.41853264414334157,0.09636496535546374,0.3509172053853919,Decoder
2,11.64502280856848,11.905431865565479,0.07464026555104838,0.06959019296917178,0.26040905699699834,0.1020488324235882,0.06039334544676547,0.46042476854723124,0.12978655149480545,0.39103156249919124,Decoder
3,11.336985643449488,11.404996466955952,0.07523567577176025,0.07002317467112955,0.06801082350646404,0.10277962784451475,-0.13343724706878488,0.269458894081713,-0.06354710013451484,0.1995687471474429,Decoder
4,10.99789787620362,10.639242113960483,0.07232329453046701,0.06799484614579894,-0.3586557622431368,0.09926710449152604,-0.5532192870465278,-0.16409223743974574,-0.4857176559922901,-0.23159386849398345,Decoder
5,10.6957843576416,9.88284479850207,0.07470055916420688,0.06955756916398556,-0.8129395591395294,0.10207070572621611,-1.012998142362913,-0.6128809759161459,-0.943590062469086,-0.6822890558099728,Decoder
6,10.501436792362453,9.430165478754905,0.07470055916420443,0.06955756916398517,-1.0712713136075482,0.10207070572621406,-1.271329896830928,-0.8712127303841687,-1.2019218169371022,-0.9406208102779943,Decoder
7,10.395262664520708,9.314728151410442,0.07232329453045837,0.06799484614579657,-1.0805345131102655,0.09926710449151811,-1.275098037913641,-0.88597098830689,-1.2075964068594087,-0.9534726193611223,Decoder
8,10.267285237826398,9.309219851677458,0.07523567577174935,0.07002317467112827,-0.9580653861489399,0.1027796278445059,-1.1595134567241714,-0.7566173155737084,-1.0896233097899075,-0.8265074625079724,Decoder
9,10.015805024859393,9.196583956946407,0.07464026555103787,0.06959019296916893,-0.8192210679129861,0.10204883242357857,-1.0192367794632,-0.6192053563627721,-0.9498435734151667,-0.6885985624108055,Decoder
10,9.645368628289514,8.947738426637581,0.07251792301654662,0.06803208374938716,-0.6976302016519327,0.09943446876167947,-0.8925217604248245,-0.5027386428790409,-0.8249063216668824,-0.570354081636983,Decoder
11,9.215228084407363,8.630388132620649,0.082914331479416,0.07504943622240737,-0.584839951786714,0.11183561258373678,-0.8040377524508381,-0.3656421511225899,-0.727989535893897,-0.4416903676795309,Decoder
