layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
0,13.695757637543291,13.425372938618093,0.10411881509753376,0.09596708386660303,-0.27038469892519856,0.14159946625313968,-0.5479196527813524,0.007150254930955224,-0.45163201572921735,-0.08913738212117978,Encoder
1,13.49372320791442,13.259671313620936,0.08881260092748511,0.08211972637352453,-0.23405189429348283,0.12096002456666115,-0.4711335424441387,0.003029753857173023,-0.3888807257388091,-0.07922306284815656,Encoder
2,13.306293040969324,13.07147560646787,0.0910504891613674,0.0844019985545112,-0.23481743450145487,0.12415268396824934,-0.47815669507922354,0.008521826076313826,-0.393732869980814,-0.07590199902209571,Encoder
3,13.147954881873757,12.838503667443474,0.09198275932999189,0.0853411614525165,-0.30945121443028256,0.1254748654194285,-0.5553819506523624,-0.0635204782082027,-0.47005904216715105,-0.14884338669341407,Encoder
4,13.01909785611105,12.56411717213087,0.08817420438328173,0.08181029975409432,-0.45498068398018,0.12028140115778292,-0.6907322302494345,-0.21922913771092548,-0.6089408774621421,-0.3010204904982179,Encoder
5,12.892729472425987,12.301481919626855,0.091069928460357,0.08442959643477323,-0.5912475527991319,0.12418570217184108,-0.8346515290559404,-0.34784357654232334,-0.7502052515790885,-0.4322898540191753,Encoder
6,12.74001671060103,12.107527386356423,0.09106992846039186,0.08442959643476457,-0.6324893242446059,0.12418570217186076,-0.875893300501453,-0.38908534798775885,-0.7914470230245877,-0.47353162546462413,Encoder
7,12.562151762986268,11.994137581752675,0.08817420438338171,0.08181029975406756,-0.5680141812335933,0.12028140115783802,-0.8037657275029557,-0.33226263496423075,-0.721974374715626,-0.4140539877515606,Encoder
8,12.390352034499388,11.928151048256844,0.09198275933011921,0.08534116145247833,-0.4622009862425447,0.1254748654194959,-0.7081317224647566,-0.21627025002033273,-0.6228088139794994,-0.30159315850558993,Encoder
9,12.253659096997305,11.876827627985291,0.0910504891614883,0.08440199855447633,-0.37683146901201425,0.12415268396831428,-0.6201707295899103,-0.13349220843411827,-0.5357469044914566,-0.21791603353257197,Encoder
10,12.150814518074752,11.828140221809928,0.08881260092756345,0.0821197263735048,-0.32267429626482347,0.12096002456670528,-0.5597559444155658,-0.08559264811408113,-0.4775031277102062,-0.1678454648194407,Encoder
11,12.064958586536141,11.78072675234487,0.10411881509753944,0.09596708386660466,-0.28423183419127085,0.14159946625314496,-0.561766788047435,-0.006696880335106736,-0.4654791509952964,-0.10298451738724529,Encoder
0,12.152762155975479,12.271603119336119,0.08683603827200641,0.08328111049338907,0.11884096336063976,0.12031725108141991,-0.11698084875894327,0.3546627754802228,-0.03516511802357772,0.2728470447448572,Decoder
1,12.052540827257928,12.079098095447671,0.07723633040061607,0.07480359911795381,0.0265572681897428,0.1075222264220411,-0.18418629559745775,0.23730083197694335,-0.1110711816304698,0.1641857180099554,Decoder
2,11.904153767005718,11.816380861285749,0.07896516609643943,0.07637805229949093,-0.08777290571996943,0.10985947537514476,-0.3030974774552532,0.12755166601531429,-0.22839303420015472,0.05284722276021586,Decoder
3,11.659932066500712,11.41368566275073,0.0794924885522559,0.07686879591988814,-0.24624640374998208,0.11057968856170625,-0.4629825933309263,-0.029510214169037846,-0.38778840510896606,-0.10470440239099807,Decoder
4,11.332322377824486,10.855267942777164,0.07694912451318296,0.07460362261747581,-0.4770544350473216,0.10717680845684893,-0.6871209796227455,-0.2669878904718977,-0.6142407498720882,-0.33986812022255497,Decoder
5,11.050524714942348,10.230300345151154,0.079074535368062,0.07644176184574321,-0.8202243697911946,0.10998238539764543,-1.0357898451705796,-0.6046588944118096,-0.9610018231001808,-0.6794469164822085,Decoder
6,10.950121433684224,9.637753623116458,0.07907453536807227,0.07644176184574224,-1.3123678105677659,0.10998238539765214,-1.5279332859471642,-1.0968023351883676,-1.4531452638767606,-1.1715903572587711,Decoder
7,11.004961783702825,9.124705763491843,0.07694912451320819,0.07460362261747204,-1.8802560202109824,0.10717680845686442,-2.0903225647864367,-1.670189475635528,-2.017442335035769,-1.7430697053861959,Decoder
8,11.027161908473671,8.686341986671046,0.07949248855228411,0.0768687959198811,-2.340819921802625,0.11057968856172164,-2.5575561113835996,-2.1240837322216506,-2.482361923161629,-2.1992779204436212,Decoder
9,10.842575191872074,8.314404938712729,0.07896516609645905,0.07637805229948164,-2.5281702531593453,0.10985947537515241,-2.743494824894644,-2.312845681424047,-2.6687903816395404,-2.38755012467915,Decoder
10,10.457823237277992,7.990311477960328,0.0772363304006174,0.0748035991179434,-2.467511759317664,0.10752222642203481,-2.6782553231048523,-2.2567681955304755,-2.6051402091378684,-2.3298833094974594,Decoder
11,9.972604050454692,7.690161780571982,0.08683603827198448,0.08328111049337761,-2.2824422698827096,0.12031725108139615,-2.518264082002246,-2.046620457763173,-2.436448351266897,-2.1284361884985223,Decoder
