verb_up,frequency,predic,log_freq,log_predic,r,vif
controlling up,12882,5.307915770356e-4,9.463586267106836,-7.540610191568682,0.33718249055673205,1.1282759898758947
controls up,29263,5.131732860958e-4,10.28407919836827,-7.574383675166588,0.33718249055673205,1.1282759898758947
convert up,29699,6.345775153667e-4,10.298868654190272,-7.361916331688179,0.33718249055673205,1.1282759898758947
convey up,33347,0.001125543667935,10.414723092275086,-6.788362922103873,0.33718249055673205,1.1282759898758947
cook up,761650,0.0044381136330151,13.543242411564847,-5.413077858948905,0.33718249055673205,1.1282759898758947
cooked up,704835,0.0237132755181604,13.465719011848982,-3.717721278591402,0.33718249055673205,1.1282759898758947
cooking up,671943,0.0105436242269981,13.417928794479174,-4.5416343383660776,0.33718249055673205,1.1282759898758947
cooks up,162875,0.0270510150171955,12.000738314427146,-3.582607121837325,0.33718249055673205,1.1282759898758947
cool up,45065,2.316831430491e-4,10.715861170990511,-8.36990817253559,0.33718249055673205,1.1282759898758947
cooling up,12119,4.337117303258e-4,9.402529747968487,-7.742696654581647,0.33718249055673205,1.1282759898758947
cooped up,522210,0.9283436263372904,13.165825084814864,2.5615198454145696,0.33718249055673205,1.1282759898758947
cop up,8687,2.510019345958e-4,9.06958293425992,-8.289798877868352,0.33718249055673205,1.1282759898758947
cope up,298565,0.0155268149261282,12.606742943553405,-4.1495381361658685,0.33718249055673205,1.1282759898758947
coping up,33729,0.003282945647778,10.42611328041787,-5.715725849919555,0.33718249055673205,1.1282759898758947
copy up,45101,2.851388400637e-4,10.716659698193956,-8.162249158700497,0.33718249055673205,1.1282759898758947
copying up,3793,4.386947506871e-4,8.2409125416889,-7.731267924467841,0.33718249055673205,1.1282759898758947
correct up,58518,3.980487029232e-4,10.97708967820007,-7.828538063067224,0.33718249055673205,1.1282759898758947
cosied up,20233,0.9064964157706094,9.915070213779195,2.2715873067019943,0.33718249055673205,1.1282759898758947
cost up,836664,0.002114289718573,13.637177835183781,-6.156919825364981,0.33718249055673205,1.1282759898758947
costing up,91408,0.0111334762613404,11.423088280964244,-4.486602912607117,0.33718249055673205,1.1282759898758947
costs up,310807,0.0016752128084102,12.646927419744523,-6.3901384544316855,0.33718249055673205,1.1282759898758947
costume up,27763,0.0018556464407687,10.231459477945954,-6.287664787754623,0.33718249055673205,1.1282759898758947
cosy up,69271,0.0153271006531458,11.145781627176344,-4.162686958096045,0.33718249055673205,1.1282759898758947
cosying up,54176,0.9324933732658612,10.899993284932862,2.625636278176572,0.33718249055673205,1.1282759898758947
cough up,529948,0.033049660428191,13.180534167507341,-3.3761358472289964,0.33718249055673205,1.1282759898758947
coughed up,262268,0.2508133541174558,12.477122160700096,-1.094279092484728,0.33718249055673205,1.1282759898758947
coughing up,313610,0.0816940768993918,12.655905454705088,-2.4195490836037417,0.33718249055673205,1.1282759898758947
coughs up,47110,0.0390572859538857,10.760240571694087,-3.202885357412523,0.33718249055673205,1.1282759898758947
count up,352602,0.0023877360881827,12.773095221079565,-6.035019014119639,0.33718249055673205,1.1282759898758947
counted up,78368,0.0051512844720732,11.269170959751895,-5.263344585272398,0.33718249055673205,1.1282759898758947
counting up,128529,0.0060426950545,11.763909838789152,-5.102844139458166,0.33718249055673205,1.1282759898758947
counts up,64383,0.0021931689139639,11.07260490208959,-6.120212210930174,0.33718249055673205,1.1282759898758947
couped up,14844,0.330660251269714,9.605351022180487,-0.7052003598275012,0.33718249055673205,1.1282759898758947
couple up,95435,3.549393027572e-4,11.466200666463992,-7.9432087589474,0.33718249055673205,1.1282759898758947
coupled up,85579,0.0037032068726922,11.357195204929413,-5.594846031650949,0.33718249055673205,1.1282759898758947
coupling up,20031,0.0013700249136475,9.905036352525979,-6.591555389907465,0.33718249055673205,1.1282759898758947
cover up,4126526,0.0208924235259084,15.232946448734152,-3.847254938006827,0.33718249055673205,1.1282759898758947
covered up,1424880,0.0138439446373573,14.169598157612667,-4.265966686507999,0.33718249055673205,1.1282759898758947
covering up,1113220,0.0258336763025646,13.922767274695982,-3.6299031287824577,0.33718249055673205,1.1282759898758947
covers up,422093,0.0067635602939898,12.952980947885152,-4.989419320032416,0.33718249055673205,1.1282759898758947
cowboy up,11592,0.0027576238474514,9.358070484000518,-5.890624461801466,0.33718249055673205,1.1282759898758947
cowl up,19639,0.0100173578434448,9.885272664115224,-4.593368037193841,0.33718249055673205,1.1282759898758947
cozied up,79375,0.8890967337246293,11.281938736194993,2.0815476950724783,0.33718249055673205,1.1282759898758947
cozies up,19001,0.1391260415598869,9.852246888342531,-1.8225678079071568,0.33718249055673205,1.1282759898758947
cozy up,275858,0.0214261869266224,12.527641519548853,-3.8214823568237057,0.33718249055673205,1.1282759898758947
cozying up,157851,0.9391867770955304,11.969406829094357,2.7372071227652803,0.33718249055673205,1.1282759898758947
crack up,202245,0.0037461271774288,12.217235112736285,-5.583279563857035,0.33718249055673205,1.1282759898758947
cracked up,473807,0.0445287075287176,13.068555344764,-3.066070624538458,0.33718249055673205,1.1282759898758947
cracking up,303098,0.0365324266899884,12.621811464541775,-3.272338563528912,0.33718249055673205,1.1282759898758947
cracks up,44173,0.0035961500605613,10.695869021686462,-5.624288801635393,0.33718249055673205,1.1282759898758947
craft up,26823,3.292297184496e-4,10.197015007403428,-8.018425534553657,0.33718249055673205,1.1282759898758947
crafted up,11051,8.682504058997e-4,9.310276200588783,-7.0481617712948585,0.33718249055673205,1.1282759898758947
crafting up,14102,0.0014389834095478,9.554071910278985,-6.542378360556617,0.33718249055673205,1.1282759898758947
crammed up,24894,0.009610918782061,10.122382089560922,-4.635198051964814,0.33718249055673205,1.1282759898758947
cramp up,56624,0.0093931152433253,10.944188202585245,-4.658340770215608,0.33718249055673205,1.1282759898758947
cramped up,74327,0.0238605968696509,11.216229556350545,-3.7113769754405013,0.33718249055673205,1.1282759898758947
cramping up,40924,0.0260778691136175,10.61947196699883,-3.6202443247371345,0.33718249055673205,1.1282759898758947
crank up,502992,0.0596784219208143,13.128329544382833,-2.7572514078989663,0.33718249055673205,1.1282759898758947
cranked up,370099,0.3287626817371437,12.821525816398157,-0.7137865945520809,0.33718249055673205,1.1282759898758947
cranking up,168907,0.1293028347457302,12.037103546578885,-1.9071370207953415,0.33718249055673205,1.1282759898758947
cranks up,82276,0.0781592729352285,11.317834728098054,-2.4676237559862235,0.33718249055673205,1.1282759898758947
crashing up,10629,0.0013358381922787,9.271341393533582,-6.616859593546872,0.33718249055673205,1.1282759898758947
crated up,6793,0.0271903806973514,8.823647949191303,-3.5773251395063483,0.33718249055673205,1.1282759898758947
crawl up,171519,0.0214369033092787,12.052449326623698,-3.820971377264781,0.33718249055673205,1.1282759898758947
crawled up,139360,0.0590489709013484,11.84481579208633,-2.7685239819801297,0.33718249055673205,1.1282759898758947
crawling up,152446,0.0336502358558244,11.93456571396132,-3.357505778208144,0.33718249055673205,1.1282759898758947
crawls up,36155,0.0353619378204996,10.495570530609053,-3.306116927001743,0.33718249055673205,1.1282759898758947
create up,345945,7.930427194022e-4,12.754035081866883,-7.138840109815584,0.33718249055673205,1.1282759898758947
created up,107695,4.368220580573e-4,11.587058436811455,-7.735547718100586,0.33718249055673205,1.1282759898758947
creates up,26566,4.635630394693e-4,10.187387481692449,-7.676104504203506,0.33718249055673205,1.1282759898758947
creating up,75835,4.775503297178e-4,11.236315206485497,-7.646363336654389,0.33718249055673205,1.1282759898758947
creep up,510024,0.0313089239985237,13.142213062416806,-3.432042585361596,0.33718249055673205,1.1282759898758947
creeped up,25731,0.0448388530203622,10.155451769658532,-3.058805048047023,0.33718249055673205,1.1282759898758947
creeping up,548967,0.1560906301322499,13.215793609395414,-1.68760830621441,0.33718249055673205,1.1282759898758947
creeps up,208853,0.1049603809778438,12.249385934198502,-2.1432850294265915,0.33718249055673205,1.1282759898758947
crept up,418323,0.1823883494129711,12.944009140379613,-1.5002492673196146,0.33718249055673205,1.1282759898758947
crinkle up,7631,0.0249357897694967,8.939974177289633,-3.6661992138495547,0.33718249055673205,1.1282759898758947
crinkled up,12005,0.0508496831689878,9.393078508655353,-2.9266932892647053,0.33718249055673205,1.1282759898758947
crisp up,167150,0.0111559886868997,12.026646891848245,-4.48456013985342,0.33718249055673205,1.1282759898758947
crisped up,27920,0.1662063053624154,10.237098556876308,-1.6127561831143136,0.33718249055673205,1.1282759898758947
crisping up,14680,0.1888418642345344,9.594241302168507,-1.457553056059583,0.33718249055673205,1.1282759898758947
crisps up,22908,0.0209935556712292,10.039241473513748,-3.8423227072417094,0.33718249055673205,1.1282759898758947
crochet up,4173,8.546453651822e-4,8.336390480591552,-7.063968941853451,0.33718249055673205,1.1282759898758947
crop up,1087489,0.0399178334017969,13.89938192695129,-3.1801956945373893,0.33718249055673205,1.1282759898758947
cropped up,561547,0.1796182496059284,13.238450754020933,-1.518936017973859,0.33718249055673205,1.1282759898758947
cropping up,493757,0.1792020423117697,13.109798772312162,-1.5217630889118503,0.33718249055673205,1.1282759898758947
crops up,348262,0.0169061586880437,12.760710349052696,-4.0630266048388926,0.33718249055673205,1.1282759898758947
cross up,42507,2.818122129034e-4,10.657424047232336,-8.173987768604473,0.33718249055673205,1.1282759898758947
crossed up,32219,0.0013963385583817,10.380311619626104,-6.572504469367,0.33718249055673205,1.1282759898758947
crossing up,15657,7.19394512146e-4,9.658673380311523,-7.236381001707724,0.33718249055673205,1.1282759898758947
crowded up,17409,0.0011740051825089,9.764742592858719,-6.746159448316724,0.33718249055673205,1.1282759898758947
crowding up,12289,0.0066450697843177,9.416459832284596,-5.007212838534358,0.33718249055673205,1.1282759898758947
cruise up,69653,0.0027979559131036,11.151281050785743,-5.8760642819293984,0.33718249055673205,1.1282759898758947
cruised up,24133,0.0163996811531762,10.091335477455614,-4.093957741743426,0.33718249055673205,1.1282759898758947
cruises up,9954,0.0024992367209532,9.2057297594185,-5.989267540317399,0.33718249055673205,1.1282759898758947
cruising up,36306,0.0063544159480333,10.499738295850376,-5.052230591700019,0.33718249055673205,1.1282759898758947
crumble up,14245,0.0049513399205213,9.56416124693201,-5.303133409600492,0.33718249055673205,1.1282759898758947
crumbled up,26777,0.0139563343995471,10.195298589071585,-4.257767155195529,0.33718249055673205,1.1282759898758947
crumple up,22032,0.0153613600995085,10.000251220968437,-4.160419438871737,0.33718249055673205,1.1282759898758947
crumpled up,88632,0.0790761247773998,11.39224824520051,-2.454966385082622,0.33718249055673205,1.1282759898758947
crumpling up,9799,0.0781058202745141,9.190035618635818,-2.468365867007543,0.33718249055673205,1.1282759898758947
crunch up,16203,0.001146580027684,9.692951689261001,-6.769824418518413,0.33718249055673205,1.1282759898758947
crunched up,25105,0.0398580004159647,10.130822308468806,-3.1817580414093998,0.33718249055673205,1.1282759898758947
crush up,32421,0.0022255423562494,10.386561639971275,-6.105526614893617,0.33718249055673205,1.1282759898758947
crushed up,74583,0.0062350744191155,11.219667878185263,-5.071310170543273,0.33718249055673205,1.1282759898758947
crushing up,12502,0.0018137416974747,9.433643910491758,-6.310547942804518,0.33718249055673205,1.1282759898758947
cube up,9934,0.0011316379496734,9.203718495667296,-6.782956904067074,0.33718249055673205,1.1282759898758947
cubed up,5007,0.0048280995975137,8.518592212329946,-5.32846255429233,0.33718249055673205,1.1282759898758947
cuddle up,252704,0.1126893715582236,12.439974122297308,-2.063560012959892,0.33718249055673205,1.1282759898758947
cuddled up,173530,0.2638773995766526,12.064105774084549,-1.025912081780354,0.33718249055673205,1.1282759898758947
cuddles up,21682,0.0254117900767205,9.984237702221238,-3.6468017904099774,0.33718249055673205,1.1282759898758947
cuddling up,125003,0.0958292287465454,11.736093015996444,-2.2444505086242446,0.33718249055673205,1.1282759898758947
cue up,56683,0.0090041762043719,10.945229621126595,-4.701021827770589,0.33718249055673205,1.1282759898758947
cued up,52942,0.1418189318710873,10.8769522536848,-1.8002639960726514,0.33718249055673205,1.1282759898758947
cueing up,11252,0.0453914671141806,9.328301169609748,-3.0459772048789673,0.33718249055673205,1.1282759898758947
cues up,12106,0.0015665121979876,9.401456476451633,-6.457335920363318,0.33718249055673205,1.1282759898758947
cultivate up,13467,0.0019042655151613,9.507997527450042,-6.2617528201614086,0.33718249055673205,1.1282759898758947
curl up,1186958,0.0903261872416252,13.986904289646509,-2.3096586666788617,0.33718249055673205,1.1282759898758947
curled up,1282613,0.3715860910124647,14.06440996130747,-0.5254184638673521,0.33718249055673205,1.1282759898758947
curling up,413635,0.1222643595261179,12.932739221420032,-1.971159873649815,0.33718249055673205,1.1282759898758947
curls up,121936,0.0281307307516531,11.711251595905898,-3.5423586989297733,0.33718249055673205,1.1282759898758947
current up,115614,2.964894413045e-4,11.658012335153957,-8.123202417872267,0.33718249055673205,1.1282759898758947
curtain up,20243,0.0012463323608784,9.915564333761576,-6.686303042229276,0.33718249055673205,1.1282759898758947
curtains up,18779,0.0023936532943802,9.840494503208207,-6.032537982403737,0.33718249055673205,1.1282759898758947
curve up,79861,0.0020883817945073,11.288042902452162,-6.169275208396989,0.33718249055673205,1.1282759898758947
curved up,67508,0.0070933014806536,11.120001388356375,-4.9414858151498215,0.33718249055673205,1.1282759898758947
curves up,48884,0.0026407151560541,10.797205423557891,-5.934061298069173,0.33718249055673205,1.1282759898758947
curving up,29871,0.0296566417931193,10.304643389056194,-3.4879638795237087,0.33718249055673205,1.1282759898758947
customize up,8114,5.236103482028e-4,9.001346243766392,-7.554239013078536,0.33718249055673205,1.1282759898758947
customized up,3913,1.972645412273e-4,8.272059622210412,-8.5307675971715,0.33718249055673205,1.1282759898758947
cut up,1953401,0.00730780563327,14.485082513923302,-4.911477598801956,0.33718249055673205,1.1282759898758947
cuts up,68551,0.0016941943069426,11.135333272776109,-6.378852355217266,0.33718249055673205,1.1282759898758947
cutting up,432807,0.006828567468445,12.978047180135926,-4.979788379656017,0.33718249055673205,1.1282759898758947
cycle up,60295,7.516617808962e-4,11.007004460537694,-7.192472150212839,0.33718249055673205,1.1282759898758947
cycled up,21343,0.0148359619324078,9.968479096043568,-4.195754069684915,0.33718249055673205,1.1282759898758947
cycling up,35309,0.0018584933313675,10.471893167932329,-6.286128933940559,0.33718249055673205,1.1282759898758947
dam up,30369,2.588484154563e-4,10.321177630266861,-8.25900905418721,0.33718249055673205,1.1282759898758947
damage up,73126,4.865308155921e-4,11.199939259654329,-7.627723667732028,0.33718249055673205,1.1282759898758947
damaged up,26933,7.508938558715e-4,10.201107579526868,-7.193495077326551,0.33718249055673205,1.1282759898758947
dammed up,28983,0.1081277700676008,10.274464730185619,-2.1100092982878844,0.33718249055673205,1.1282759898758947
damming up,11273,0.0480366464259081,9.330165765044532,-2.986562353084111,0.33718249055673205,1.1282759898758947
dance up,31445,4.528374641413e-4,10.355995266977605,-7.69952435564402,0.33718249055673205,1.1282759898758947
danced up,20858,0.0043089379164225,9.945492846681159,-5.442745580193645,0.33718249055673205,1.1282759898758947
dances up,8092,0.0012492024601816,8.998631198287637,-6.68399997978761,0.33718249055673205,1.1282759898758947
dancing up,45764,0.0017148703851544,10.731253034820835,-6.366701435931221,0.33718249055673205,1.1282759898758947
darken up,13682,0.0102898098393204,9.523836379320944,-4.566258093529892,0.33718249055673205,1.1282759898758947
darted up,21619,0.0255379217879734,9.981327836654465,-3.6417211276696455,0.33718249055673205,1.1282759898758947
dash up,32810,9.885968174353e-4,10.398488625955148,-6.918234890559343,0.33718249055673205,1.1282759898758947
dashed up,35002,0.0059159546376997,10.463160481696102,-5.124168878673038,0.33718249055673205,1.1282759898758947
dashing up,24615,0.0133759218191905,10.111111292192302,-4.300832882244372,0.33718249055673205,1.1282759898758947
data up,278022,3.027191403637e-4,12.53545552623228,-8.102402346843391,0.33718249055673205,1.1282759898758947
dates up,32053,6.054471162636e-4,10.375146061712408,-7.408937707265606,0.33718249055673205,1.1282759898758947
dating up,25367,2.610216325163e-4,10.141204395699798,-8.250646215167398,0.33718249055673205,1.1282759898758947
dazzle up,2415,0.0025640671732513,7.789454566086673,-5.963593181627523,0.33718249055673205,1.1282759898758947
deal up,63596,2.063632214194e-4,11.0603058542686,-8.485666346514975,0.33718249055673205,1.1282759898758947
deals up,34060,5.638637720357e-4,10.43587895421668,-7.4801338517822415,0.33718249055673205,1.1282759898758947
decide up,127466,0.0012103320497827,11.755604941352074,-6.715649470618949,0.33718249055673205,1.1282759898758947
decided up,21926,1.147110790686e-4,9.995428426234485,-9.072979229129421,0.33718249055673205,1.1282759898758947
deck up,47978,0.0010450935951041,10.778497851489867,-6.862603192796917,0.33718249055673205,1.1282759898758947
decked up,56587,0.0316749781274891,10.94353455583153,-3.420040761639065,0.33718249055673205,1.1282759898758947
decking up,6746,0.0028528727913072,8.816705015621595,-5.856571845450253,0.33718249055673205,1.1282759898758947
declare up,7141,3.863240945917e-4,8.87360810154911,-7.8584475187543745,0.33718249055673205,1.1282759898758947
decorate up,13989,0.0016946343725491,9.546026585476431,-6.378592198939254,0.33718249055673205,1.1282759898758947
decorated up,6835,4.416513327176e-4,8.82981174915805,-7.724548078300611,0.33718249055673205,1.1282759898758947
decrease up,19295,3.522766777192e-4,9.867601273971719,-7.950741336125719,0.33718249055673205,1.1282759898758947
decreased up,22435,6.172976741181e-4,10.018377518410084,-7.389541708121464,0.33718249055673205,1.1282759898758947
deduct up,56963,0.004857544821197,10.950157213238244,-5.322352768502656,0.33718249055673205,1.1282759898758947
define up,24222,3.902939303879e-4,10.095016590080995,-7.848220064929267,0.33718249055673205,1.1282759898758947
defined up,81100,7.399605059994e-4,11.303438240103505,-7.20817350904948,0.33718249055673205,1.1282759898758947
deflected up,11798,0.0072836152611433,9.37568530456302,-4.914817667938356,0.33718249055673205,1.1282759898758947
degree up,48890,3.305006831169e-4,10.797328155572691,-8.014571276444649,0.33718249055673205,1.1282759898758947
delayed up,34884,0.0015126293755798,10.459783550346875,-6.492392059589625,0.33718249055673205,1.1282759898758947
delete up,21880,4.917007962002e-4,9.993328256535918,-7.6171483425465585,0.33718249055673205,1.1282759898758947
deliver up,333596,0.0024730763381321,12.71768595898717,-5.9998162828425405,0.33718249055673205,1.1282759898758947
delivered up,102510,0.0015199201842479,11.537715633777447,-6.487576379431208,0.33718249055673205,1.1282759898758947
delivering up,95491,0.0028659134216291,11.466787281190179,-5.851998130800283,0.33718249055673205,1.1282759898758947
delivers up,157662,0.0064128548979622,11.968208780059253,-5.043017219719404,0.33718249055673205,1.1282759898758947
demand up,45304,3.141036025777e-4,10.721150607793641,-8.065473529017327,0.33718249055673205,1.1282759898758947
demonstrate up,34241,7.52611478968e-4,10.44117903543668,-7.191208532672462,0.33718249055673205,1.1282759898758947
demonstrated up,27073,5.670229481452e-4,10.206292200258018,-7.474543598369853,0.33718249055673205,1.1282759898758947
demostrated up,87,0.0022725491732622,4.465908118654584,-6.084577958415546,0.33718249055673205,1.1282759898758947
depend up,12167,2.277038285665e-4,9.406482647787449,-8.38723704119679,0.33718249055673205,1.1282759898758947
depending up,24810,2.764870313373e-4,10.119002076685847,-8.193070115780179,0.33718249055673205,1.1282759898758947
depends up,24504,3.453394264188e-4,10.10659164851261,-7.970637380828916,0.33718249055673205,1.1282759898758947
deploy up,20255,7.6373923714e-4,9.91615695563679,-7.176520108667618,0.33718249055673205,1.1282759898758947
deposit up,141900,0.0026365025995934,11.862877863148134,-5.935662028698985,0.33718249055673205,1.1282759898758947
describes up,19747,4.761988130888e-4,9.89075686005731,-7.649198804146537,0.33718249055673205,1.1282759898758947
design up,91928,1.959841933145e-4,11.428760940937469,-8.537280544939716,0.33718249055673205,1.1282759898758947
designate up,10860,0.0028118703391177,9.292841593487926,-5.87108958486818,0.33718249055673205,1.1282759898758947
designed up,52156,2.449881150983e-4,10.861994506543363,-8.314055840269454,0.33718249055673205,1.1282759898758947
designs up,26487,4.29118472519e-4,10.184409325569693,-7.753348306873185,0.33718249055673205,1.1282759898758947
destroy up,15131,3.451623110312e-4,9.62450089845157,-7.971150562917346,0.33718249055673205,1.1282759898758947
detailed up,15284,1.819368166908e-4,9.63456180856679,-8.611669138832182,0.33718249055673205,1.1282759898758947
detect up,31761,4.520977772435e-4,10.36599440101149,-7.7011598801866965,0.33718249055673205,1.1282759898758947
detected up,36829,0.0010059427346018,10.514040857292054,-6.900823683745322,0.33718249055673205,1.1282759898758947
determine up,31904,2.472673447494e-4,10.370486672761565,-8.304793141346732,0.33718249055673205,1.1282759898758947
determined up,63715,6.82271748725e-4,11.06217529264638,-7.289400016341266,0.33718249055673205,1.1282759898758947
develop up,151786,6.872022949458e-4,11.930226913076565,-7.282194409212885,0.33718249055673205,1.1282759898758947
developed up,73918,4.195735374825e-4,11.210711649672481,-7.775852087904751,0.33718249055673205,1.1282759898758947
developing up,57956,5.217919677294e-4,10.967439380940613,-7.5577196506210145,0.33718249055673205,1.1282759898758947
develops up,14567,8.057588943928e-4,9.586513975448948,-7.122919914986379,0.33718249055673205,1.1282759898758947
devices up,74011,5.298055058081e-4,11.21196900978784,-7.542470643039199,0.33718249055673205,1.1282759898758947
devote up,7286,6.728836212405e-4,8.89370997756851,-7.3032650585122685,0.33718249055673205,1.1282759898758947
dial up,419053,0.0182579651409338,12.945752682551658,-3.9847271493260674,0.33718249055673205,1.1282759898758947
dialed up,115591,0.0678851312939584,11.657813377518302,-2.6196390256608426,0.33718249055673205,1.1282759898758947
dialing up,52336,0.0289568325421328,10.865439749778165,-3.512564736014732,0.33718249055673205,1.1282759898758947
dialled up,23543,0.0827146917566375,10.06658381534495,-2.406021318601756,0.33718249055673205,1.1282759898758947
dialling up,11021,0.0280269970602296,9.307557822691543,-3.546159802947368,0.33718249055673205,1.1282759898758947
dials up,35765,0.0201792406308854,10.484725040542484,-3.882715271903881,0.33718249055673205,1.1282759898758947
diameter up,32263,0.0012014044773216,10.381676341775822,-6.7230618820594765,0.33718249055673205,1.1282759898758947
dice up,42051,0.0038800456810305,10.646638446331167,-5.548020759368636,0.33718249055673205,1.1282759898758947
diced up,39092,0.0100187884319027,10.573673121458727,-4.593223791368361,0.33718249055673205,1.1282759898758947
dicing up,11249,0.0296460865004756,9.328034514792826,-3.4883307373639383,0.33718249055673205,1.1282759898758947
die up,23896,2.198068407833e-4,10.081466359895945,-8.422541562714242,0.33718249055673205,1.1282759898758947
died up,24474,2.223138987226e-4,10.105366608545614,-8.411197877965574,0.33718249055673205,1.1282759898758947
diffuse up,3328,5.959277079524e-4,8.1101268019411,-7.424795088294239,0.33718249055673205,1.1282759898758947
dig up,1378211,0.0169640250329997,14.13629683929844,-4.0595507893299505,0.33718249055673205,1.1282759898758947
digging up,673036,0.0547838384436947,13.419554099023866,-2.8480184121776615,0.33718249055673205,1.1282759898758947
digs up,100443,0.0244924921439337,11.51734568140372,-3.684591228969212,0.33718249055673205,1.1282759898758947
diluted up,10727,0.0015863534854598,9.280519206597429,-6.444729688926669,0.33718249055673205,1.1282759898758947
dinged up,70526,0.180509591635633,11.163736715138688,-1.5128987782453438,0.33718249055673205,1.1282759898758947
direct up,26310,1.402933539897e-4,10.177704374034338,-8.87163463877684,0.33718249055673205,1.1282759898758947
directed up,66211,0.0012740590957834,11.100601891263528,-6.664272465493641,0.33718249055673205,1.1282759898758947
dirtied up,9412,0.0708350894093563,9.149740749847252,-2.5739317461006346,0.33718249055673205,1.1282759898758947
dirty up,24802,0.0010211681798362,10.118679574062718,-6.885786342735818,0.33718249055673205,1.1282759898758947
dirtying up,11666,0.1157593919307785,9.364433907313582,-2.033215377211443,0.33718249055673205,1.1282759898758947
disappear up,18157,8.597773954545e-4,9.806811440270668,-7.057976897500958,0.33718249055673205,1.1282759898758947
disappeared up,31663,0.0017940191956597,10.362904085736766,-6.321501185105605,0.33718249055673205,1.1282759898758947
disappearing up,14379,0.0030318467254832,9.57352408782774,-5.795546912677472,0.33718249055673205,1.1282759898758947
discharge up,13745,7.022517117417e-4,9.528430400599346,-7.260516156066485,0.33718249055673205,1.1282759898758947
disclosed up,11804,8.727260897708e-4,9.376193736062831,-7.043015701641694,0.33718249055673205,1.1282759898758947
discount up,36964,5.16808734308e-4,10.517699745007931,-7.567320762561953,0.33718249055673205,1.1282759898758947
discounted up,18656,0.0020073461379837,9.833923089150218,-6.20893239511783,0.33718249055673205,1.1282759898758947
discounts up,70095,0.0034251260936997,11.157606743802637,-5.673185987000362,0.33718249055673205,1.1282759898758947
discover up,26847,2.649351269133e-4,10.197909361850968,-8.235760595819798,0.33718249055673205,1.1282759898758947
discovered up,27197,3.468167610341e-4,10.210861952083599,-7.96636710676174,0.33718249055673205,1.1282759898758947
discuss up,57290,3.063050665761e-4,10.955881367402624,-8.090622651053442,0.33718249055673205,1.1282759898758947
discussed up,39091,5.234384352255e-4,10.573647540450066,-7.554567561335974,0.33718249055673205,1.1282759898758947
dish up,117878,0.0019214240608395,11.677405470301185,-6.252765397146821,0.33718249055673205,1.1282759898758947
dished up,118175,0.1079171510420043,11.679921855661437,-2.1121951955090004,0.33718249055673205,1.1282759898758947
dishes up,77831,0.0020033837006816,11.262295088386889,-6.2109122844899325,0.33718249055673205,1.1282759898758947
dishing up,88251,0.1019859590327333,11.387940306176102,-2.175350556734062,0.33718249055673205,1.1282759898758947
dispense up,6621,0.0030199202533065,8.798001694924846,-5.7995003647201155,0.33718249055673205,1.1282759898758947
display up,138446,9.424024167367e-4,11.83823563688525,-6.966135333864199,0.33718249055673205,1.1282759898758947
displayed up,24276,5.50599657143e-4,10.097243486955746,-7.503951836660222,0.33718249055673205,1.1282759898758947
displaying up,41375,0.0031153067841179,10.630432112679363,-5.768307476064931,0.33718249055673205,1.1282759898758947
displays up,60904,0.0018557544017644,11.017054132986049,-6.287606501562399,0.33718249055673205,1.1282759898758947
distances up,89323,0.0055921273604924,11.400014292492612,-5.180787676986102,0.33718249055673205,1.1282759898758947
distribute up,17381,0.0010074456849636,9.76313293456348,-6.899329222803314,0.33718249055673205,1.1282759898758947
distributed up,13649,2.182173447951e-4,9.521421537856195,-8.429800756213485,0.33718249055673205,1.1282759898758947
dive up,23281,0.0010229861440545,10.05539285624928,-6.884005826776622,0.33718249055673205,1.1282759898758947
divert up,7333,9.393175018688e-4,8.9001399880938,-6.969417249315473,0.33718249055673205,1.1282759898758947
dives up,4866,0.001432532320296,8.490027523343468,-6.546877988092947,0.33718249055673205,1.1282759898758947
divide up,333120,0.0176896955930078,12.716258064408741,-4.016924950540705,0.33718249055673205,1.1282759898758947
divided up,682400,0.0160302654418391,13.433371275159606,-4.11711661346533,0.33718249055673205,1.1282759898758947
divides up,31677,0.0072234642527795,10.363346144474624,-4.923170947955038,0.33718249055673205,1.1282759898758947
dividing up,165005,0.0217088476529762,12.013731055453894,-3.8080874241243747,0.33718249055673205,1.1282759898758947
diving up,10164,6.694350788591e-4,9.226607344440055,-7.308406707874919,0.33718249055673205,1.1282759898758947
divvied up,101817,0.7892974255215237,11.530932363262686,1.3206956755575512,0.33718249055673205,1.1282759898758947
divvies up,9009,0.5148294188239328,9.10597935665144,0.05933507734604721,0.33718249055673205,1.1282759898758947
divvy up,132036,0.6509912583878554,11.790829891657912,0.6233992446547593,0.33718249055673205,1.1282759898758947
divvying up,51527,0.7622562797715908,10.849861221114018,1.165089536564949,0.33718249055673205,1.1282759898758947
dock up,13238,8.015520489015e-4,9.490846760678869,-7.128158775194061,0.33718249055673205,1.1282759898758947
doctor up,29845,2.783629716603e-4,10.30377260060275,-8.186306240721764,0.33718249055673205,1.1282759898758947
doctored up,22215,0.0491839210754707,10.00852301537001,-2.96175388361002,0.33718249055673205,1.1282759898758947
doing up,288507,6.482212450847e-4,12.572474628067482,-7.3406300608539805,0.33718249055673205,1.1282759898758947
doll up,23452,4.12341204153e-4,10.062711058084105,-7.793246959694445,0.33718249055673205,1.1282759898758947
dolled up,186036,0.799240438895715,12.133695482354362,1.381553846659891,0.33718249055673205,1.1282759898758947
